회사명,거래소코드,회계년도,[U01210000]매출액(영업수익)(*)(천원),[U01110000]자산(*)(천원),[U01140000]부채(*)(천원),[U01160000]자본(*)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01110000]자산(*)(연결)(천원),[U01140000]부채(*)(연결)(천원),[U01160000]자본(*)(연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01A100000000]자산(*)(IFRS)(천원),[U01A800000000]부채(*)(IFRS)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01B100000000]매출액(수익)(*)(비교)(IFRS)(천원),[U01A100000000]자산(*)(비교)(IFRS)(천원),[U01A800000000]부채(*)(비교)(IFRS)(천원),[U01A600000000]자본(*)(비교)(IFRS)(천원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01A100000000]자산(*)(IFRS연결)(천원),[U01A800000000]부채(*)(IFRS연결)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(비교)(IFRS연결)(천원),[U01A100000000]자산(*)(비교)(IFRS연결)(천원),[U01A800000000]부채(*)(비교)(IFRS연결)(천원),[U01A600000000]자본(*)(비교)(IFRS연결)(천원),자기자본순이익률,자기자본순이익률(IFRS),자기자본순이익률(IFRS연결),매출채권회전률,매출채권회전률(IFRS),매출채권회전률(IFRS연결),종업원수증가율,종업원수증가율(IFRS),종업원수증가율(IFRS연결),설립일,상장일
(주)에너토크,19990,2022/12,26282406.0,51526829.0,7183724.0,44343105.0,26287076.0,51740003.0,7340244.0,44399759.0,26282406.0,51526829.0,7183724.0,44343105.0,,,,,26287076.0,51740003.0,7340244.0,44399759.0,,,,,2.27,2.27,1.7,4.22,4.22,4.2,-4.44,-4.44,,1987/05/16,2006/02/01
(주)에스디시스템,121890,2012/12,69813863.0,41118686.0,10563844.0,30554842.0,,,,,69813863.0,41118686.0,10563844.0,30554842.0,69813863.0,41118686.0,10563844.0,30554842.0,,,,,,,,,0.17,0.17,,6.07,6.07,,-4.0,-4.0,,2001/04/28,2010/07/16
(주)에스디시스템,121890,2013/12,62160462.0,34268674.0,9232542.0,25036132.0,,,,,62160462.0,34268674.0,9232542.0,25036132.0,62160462.0,34268674.0,9232542.0,25036132.0,,,,,,,,,-19.75,-19.75,,5.58,5.58,,19.17,19.17,,2001/04/28,2010/07/16
(주)에스디시스템,121890,2014/12,52580564.0,43012334.0,14708328.0,28304007.0,,,,,52580564.0,43012334.0,14708328.0,28304007.0,52580564.0,43012334.0,14708328.0,28304007.0,,,,,,,,,12.22,12.22,,3.96,3.96,,-24.48,-24.48,,2001/04/28,2010/07/16
(주)에스디시스템,121890,2015/12,67901789.0,42174707.0,11874730.0,30299976.0,,,,,67901789.0,42174707.0,11874730.0,30299976.0,67901789.0,42174707.0,11874730.0,30299976.0,,,,,,,,,9.8,9.8,,4.7,4.7,,31.48,31.48,,2001/04/28,2010/07/16
(주)에스디시스템,121890,2016/12,63561565.0,42236507.0,19135161.0,23101346.0,,,,,63561565.0,42236507.0,19135161.0,23101346.0,63561565.0,42236507.0,19135161.0,23101346.0,,,,,,,,,-25.77,-25.77,,5.96,5.96,,28.17,28.17,,2001/04/28,2010/07/16
(주)에스디시스템,121890,2017/12,55362066.0,35094048.0,21114383.0,13979665.0,,,,,55362066.0,35094048.0,21114383.0,13979665.0,55362066.0,35094048.0,21114383.0,13979665.0,,,,,,,,,-49.34,-49.34,,6.22,6.22,,-3.3,-3.3,,2001/04/28,2010/07/16
(주)에스디시스템,121890,2018/12,45562197.0,34753913.0,17999986.0,16753928.0,,,,,45562197.0,34753913.0,17999986.0,16753928.0,45562197.0,34753913.0,17999986.0,16753928.0,,,,,,,,,-36.69,-36.69,,6.39,6.39,,-35.23,-35.23,,2001/04/28,2010/07/16
(주)에스디시스템,121890,2019/12,38144085.0,24820711.0,18509739.0,6310972.0,,,,,38144085.0,24820711.0,18509739.0,6310972.0,38144085.0,24820711.0,18509739.0,6310972.0,,,,,,,,,-117.21,-117.21,,5.4,5.4,,18.42,18.42,,2001/04/28,2010/07/16
(주)에스디시스템,121890,2020/12,22592326.0,12097080.0,6622359.0,5474720.0,,,,,22592326.0,12097080.0,6622359.0,5474720.0,22592326.0,12097079.0,6622359.0,5474720.0,,,,,,,,,-48.69,-48.69,,4.46,4.46,,-27.41,-27.41,,2001/04/28,2010/07/16
(주)에스디시스템,121890,2021/12,21417406.0,14230201.0,6259248.0,7970953.0,,,,,21417406.0,14230201.0,6259248.0,7970953.0,21417406.0,14230201.0,6259248.0,7970953.0,,,,,,,,,35.83,35.83,,7.28,7.28,,-20.41,-20.41,,2001/04/28,2010/07/16
(주)에스디시스템,121890,2022/12,22496607.0,13338530.0,3961946.0,9376585.0,,,,,22496607.0,13338530.0,3961946.0,9376585.0,,,,,,,,,,,,,-6.95,-6.95,,7.77,7.77,,-10.26,-10.26,,2001/04/28,2010/07/16
(주)에스메디,118000,2012/12,22314788.0,30389424.0,7985029.0,22404395.0,,,,,22314788.0,30389424.0,7985029.0,22404395.0,22314788.0,30389424.0,7985029.0,22404395.0,,,,,0.0,0.0,0.0,0.0,-32.89,-32.89,,1.21,1.21,,17.78,17.78,,2009/12/01,2009/12/30
(주)에스메디,118000,2013/12,9320497.0,19814271.0,4113012.0,15701259.0,12465767.0,21967531.0,5923377.0,16044154.0,9320497.0,19814271.0,4113012.0,15701259.0,9320497.0,19814271.0,4113012.0,15701259.0,12465767.0,21967531.0,5923377.0,16044154.0,12465767.0,21967531.0,5923377.0,16044154.0,-22.07,-22.07,-29.06,1.21,1.21,3.5,-39.62,-39.62,,2009/12/01,2009/12/30
(주)에스메디,118000,2014/12,6055437.0,19121988.0,10073903.0,9048085.0,11762226.0,19672574.0,11357457.0,8315117.0,6055437.0,19121988.0,10073903.0,9048085.0,6055437.0,19121988.0,10073903.0,9048085.0,11762226.0,19672574.0,11357457.0,8315117.0,11762226.0,19672574.0,11357457.0,8315117.0,-64.35,-64.35,-74.13,1.33,1.33,2.59,6.25,6.25,,2009/12/01,2009/12/30
(주)에스메디,118000,2015/12,6112892.0,16844156.0,8837163.0,8006993.0,11450628.0,16405118.0,10219626.0,6185493.0,6112892.0,16844156.0,8837163.0,8006993.0,6112892.0,16844156.0,8837163.0,8006993.0,11450628.0,16405118.0,10219626.0,6185493.0,11450628.0,16405118.0,10219626.0,6185493.0,-80.49,-80.49,-105.83,1.64,1.64,3.07,50.0,50.0,,2009/12/01,2009/12/30
(주)에스메디,118000,2016/12,6129491.0,29456774.0,12394242.0,17062532.0,11232856.0,28844768.0,15408397.0,13436371.0,6129491.0,29456774.0,12394242.0,17062532.0,6129491.0,29456774.0,12394242.0,17062532.0,11232856.0,28844768.0,15408397.0,13436371.0,8312328.0,28844768.0,15408397.0,13436371.0,-54.38,-54.38,-87.87,2.82,2.82,5.17,-21.57,-21.57,,2009/12/01,2009/12/30
(주)에스메디,118000,2017/12,8510642.0,23040074.0,4568425.0,18471648.0,36880327.0,36741415.0,18031936.0,18709479.0,8510642.0,23040074.0,4568425.0,18471648.0,8510642.0,23040074.0,4568425.0,18471648.0,36880327.0,36741415.0,18031936.0,18709479.0,35585887.0,36741415.0,18031936.0,18709479.0,-36.8,-36.8,-18.2,2.96,2.96,4.18,-30.0,-30.0,,2009/12/01,2009/12/30
(주)에스메디,118000,2018/12,12261187.0,49381964.0,30859805.0,18522159.0,34471966.0,61440300.0,42929193.0,18511106.0,12261187.0,49381964.0,30859805.0,18522159.0,11376952.0,49381964.0,30859805.0,18522159.0,34471966.0,61440300.0,42929193.0,18511106.0,33587731.0,61440300.0,42929193.0,18511106.0,-64.09,-64.09,-65.25,3.58,3.58,2.61,0.0,0.0,,2009/12/01,2009/12/30
(주)에스메디,118000,2019/12,8219793.0,60409225.0,24909186.0,35500039.0,56155489.0,69804708.0,33869690.0,35935017.0,8219793.0,60409225.0,24909186.0,35500039.0,8219793.0,60409225.0,24909186.0,35500039.0,56155489.0,69804708.0,33869690.0,35935017.0,56155489.0,69804708.0,33869690.0,35935017.0,-18.64,-18.64,-17.72,3.29,3.29,5.25,-21.43,-21.43,,2009/12/01,2009/12/30
(주)에스메디,118000,2020/12,6623822.0,126158485.0,51924992.0,74233493.0,26895986.0,138292817.0,62166694.0,76126123.0,6623822.0,126158485.0,51924992.0,74233493.0,6623822.0,126158485.0,51924992.0,74233493.0,26895986.0,138292817.0,62166694.0,76126123.0,6621222.0,138292817.0,62166694.0,76126123.0,17.85,17.85,20.12,5.51,5.51,3.59,0.0,0.0,,2009/12/01,2009/12/30
(주)에스메디,118000,2021/12,16014257.0,171997948.0,53499753.0,118498196.0,18613345.0,176303068.0,56902663.0,119400405.0,16014257.0,171997948.0,53499753.0,118498196.0,16014257.0,171997948.0,53499753.0,118498196.0,18613345.0,176303068.0,56902663.0,119400405.0,18613345.0,176303068.0,56902663.0,119400405.0,8.63,8.63,7.92,4.79,4.79,3.54,40.91,40.91,,2009/12/01,2009/12/30
(주)에스메디,118000,2022/12,19098327.0,129648762.0,30721441.0,98927321.0,19098327.0,189857328.0,60277758.0,129579570.0,19098327.0,129648762.0,30721441.0,98927321.0,,,,,19098327.0,189857328.0,60277758.0,129579570.0,,,,,-42.71,-42.71,-45.33,3.19,3.19,1.94,-9.68,-9.68,,2009/12/01,2009/12/30
(주)에스바이오메딕스,304360,2016/12,218152.0,10154895.0,1575230.0,8579665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003/08/11,2023/05/04
(주)에스바이오메딕스,304360,2017/12,275425.0,14353074.0,2646482.0,11706592.0,,,,,,,,,275425.0,14774321.0,21750207.0,-6975885.0,,,,,7633461.0,16238089.0,24116901.0,-7878812.0,-30.4,,,1.94,,,0.0,,,2003/08/11,2023/05/04
(주)에스바이오메딕스,304360,2018/12,719313.0,21070904.0,4108915.0,16961989.0,3160481.0,23003704.0,7739579.0,15264125.0,719313.0,21070904.0,4108915.0,16961989.0,719313.0,21070904.0,4108915.0,16961989.0,3160481.0,23003704.0,7739579.0,15264125.0,3160481.0,23003704.0,7739579.0,15264125.0,-65.51,-55.36,-65.7,2.31,1.5,4.5,0.0,0.0,,2003/08/11,2023/05/04
(주)에스바이오메딕스,304360,2019/12,571764.0,20816061.0,4821979.0,15994083.0,5013977.0,22283383.0,9544222.0,12739162.0,571764.0,20816061.0,4821979.0,15994083.0,571764.0,20816061.0,4821979.0,15994083.0,5013977.0,22283383.0,9544222.0,12739162.0,5013977.0,22283383.0,9544222.0,12739162.0,-40.9,-40.9,-56.78,1.45,1.45,6.76,0.0,0.0,,2003/08/11,2023/05/04
(주)에스바이오메딕스,304360,2020/12,351021.0,15082882.0,5317822.0,9765060.0,5319321.0,18065100.0,13265402.0,4799698.0,351021.0,15082882.0,5317822.0,9765060.0,351021.0,15082882.0,5317822.0,9765060.0,5319321.0,18065100.0,13265402.0,4799698.0,5319321.0,18065100.0,13265402.0,4799698.0,-51.26,-51.26,-82.35,2.0,2.0,7.12,0.0,0.0,,2003/08/11,2023/05/04
(주)에스바이오메딕스,304360,2021/12,154226.0,14880515.0,10859185.0,4021329.0,8868223.0,17795770.0,13964156.0,3831613.0,154226.0,14880515.0,10859185.0,4021329.0,154226.0,14880515.0,10859185.0,4021329.0,8868223.0,17795770.0,13964156.0,3831613.0,8868223.0,17795770.0,13964156.0,3831613.0,-89.85,-89.85,-136.11,2.36,2.36,16.09,0.0,0.0,,2003/08/11,2023/05/04
(주)에스바이오메딕스,304360,2022/12,361312.0,8855320.0,12419981.0,-3564661.0,12112652.0,24357825.0,23322796.0,1035029.0,361312.0,8855320.0,12419981.0,-3564661.0,,,,,12112652.0,24357825.0,23322796.0,1035029.0,,,,,0.0,0.0,0.0,4.71,4.71,14.82,0.0,0.0,,2003/08/11,2023/05/04
(주)에스아이리소스,65420,2012/12,29877290.0,47724153.0,10474942.0,37249211.0,42353488.0,51080770.0,21268008.0,29812762.0,29877290.0,47724153.0,10474942.0,37249211.0,29877291.0,47724153.0,10474942.0,37249211.0,42353488.0,51080770.0,21268008.0,29812762.0,42353488.0,51080770.0,21268008.0,29812762.0,-5.61,-5.61,-4.76,18.43,18.43,13.96,-7.14,-7.14,,1987/08/21,2002/08/22
(주)에스아이리소스,65420,2013/12,29119775.0,47233774.0,10041483.0,37192291.0,38128120.0,49379847.0,19936684.0,29443164.0,29119775.0,47233774.0,10041483.0,37192291.0,29119775.0,47233774.0,10041483.0,37192291.0,38128120.0,49379847.0,19936684.0,29443164.0,38128120.0,49379847.0,19936684.0,29443164.0,0.3,0.3,0.63,16.27,16.27,14.21,3.85,3.85,,1987/08/21,2002/08/22
(주)에스아이리소스,65420,2014/12,26921909.0,34579219.0,9287316.0,25291903.0,37185028.0,35087844.0,19686379.0,15401466.0,26921909.0,34579219.0,9287316.0,25291903.0,26921909.0,34579219.0,9287316.0,25291903.0,37185028.0,35087844.0,19686379.0,15401466.0,37185028.0,35087844.0,19686379.0,15401466.0,-38.03,-38.03,-59.03,17.8,17.8,12.13,-3.7,-3.7,,1987/08/21,2002/08/22
(주)에스아이리소스,65420,2015/12,19439587.0,16796879.0,1161648.0,15635231.0,28232846.0,28186692.0,10737567.0,17449125.0,19439587.0,16796879.0,1161648.0,15635231.0,19247021.0,16796879.0,1161648.0,15635231.0,28232846.0,28186692.0,10737567.0,17449125.0,28040280.0,28186692.0,10737567.0,17449125.0,-51.9,-51.9,12.32,27.37,27.37,9.4,-90.38,-90.38,,1987/08/21,2002/08/22
(주)에스아이리소스,65420,2016/12,13410932.0,13742124.0,2513845.0,11228279.0,25212000.0,32219662.0,17718099.0,14501563.0,13410932.0,13742124.0,2513845.0,11228279.0,13410932.0,13742124.0,2513845.0,11228279.0,25212000.0,32219662.0,17718099.0,14501563.0,25212000.0,32219662.0,17718099.0,14501563.0,-29.02,-29.02,-4.98,23.09,23.09,4.65,-40.0,-40.0,,1987/08/21,2002/08/22
(주)에스아이리소스,65420,2017/12,17472745.0,18409070.0,3301958.0,15107112.0,33368170.0,29671701.0,13737702.0,15933998.0,17472745.0,18409070.0,3301958.0,15107112.0,17472745.0,18409070.0,3301958.0,15107112.0,33368170.0,29671701.0,13737702.0,15933998.0,33368170.0,29671701.0,13737702.0,15933998.0,13.33,13.33,-6.91,32.13,32.13,5.85,133.33,133.33,,1987/08/21,2002/08/22
(주)에스아이리소스,65420,2018/12,10439056.0,21387789.0,4445447.0,16942342.0,28204423.0,28831411.0,10471406.0,18360006.0,10439056.0,21387789.0,4445447.0,16942342.0,13034073.0,28831411.0,10471406.0,18360006.0,28204423.0,28831411.0,10471406.0,18360006.0,,,,,-11.1,-11.1,-14.67,82.33,82.33,7.82,-14.29,-14.29,,1987/08/21,2002/08/22
(주)에스아이리소스,65420,2019/12,12830794.0,13041168.0,1530968.0,11510200.0,,,,,12830794.0,13041168.0,1530968.0,11510200.0,12830794.0,13041168.0,1530968.0,11510200.0,,,,,,,,,-77.43,-77.43,,31.38,31.38,,66.67,66.67,,1987/08/21,2002/08/22
(주)에스아이리소스,65420,2020/12,13425933.0,15361563.0,1902708.0,13458856.0,,,,,13425933.0,15361563.0,1902708.0,13458856.0,13425933.0,15361563.0,1902708.0,13458856.0,,,,,,,,,9.42,9.42,,40.23,40.23,,-30.0,-30.0,,1987/08/21,2002/08/22
(주)에스아이리소스,65420,2021/12,21003251.0,20188022.0,1720828.0,18467194.0,,,,,21003251.0,20188022.0,1720828.0,18467194.0,21003251.0,20188022.0,1720828.0,18467194.0,,,,,,,,,24.45,24.45,,22.15,22.15,,0.0,0.0,,1987/08/21,2002/08/22
(주)에스아이리소스,65420,2022/12,4717220.0,20049909.0,2390730.0,17659180.0,,,,,4717220.0,20049909.0,2390730.0,17659180.0,,,,,,,,,,,,,-5.33,-5.33,,4.11,4.11,,28.57,28.57,,1987/08/21,2002/08/22
(주)에스앤더블류,103230,2012/12,70545756.0,85865763.0,30801328.0,55064435.0,,,,,70545756.0,85865763.0,30801328.0,55064435.0,70545756.0,85865763.0,30801328.0,55064435.0,,,,,,,,,4.79,4.79,,5.01,5.01,,-11.48,-11.48,,2009/07/02,2009/08/05
(주)에스앤더블류,103230,2013/12,49820826.0,77677252.0,22315584.0,55361669.0,,,,,49820826.0,77677252.0,22315584.0,55361669.0,49820826.0,77677252.0,22315584.0,55361669.0,,,,,,,,,1.02,1.02,,4.47,4.47,,-9.26,-9.26,,2009/07/02,2009/08/05
(주)에스앤더블류,103230,2014/12,50822260.0,76988604.0,21839070.0,55149534.0,,,,,50822260.0,76988604.0,21839070.0,55149534.0,50822260.0,76988604.0,21839070.0,55149534.0,,,,,,,,,0.36,0.36,,6.12,6.12,,0.0,0.0,,2009/07/02,2009/08/05
(주)에스앤더블류,103230,2015/12,48783037.0,72344893.0,15000735.0,57344158.0,,,,,48783037.0,72344893.0,15000735.0,57344158.0,48783037.0,72344893.0,15000735.0,57344158.0,,,,,,,,,4.65,4.65,,6.82,6.82,,-4.59,-4.59,,2009/07/02,2009/08/05
(주)에스앤더블류,103230,2016/12,42197864.0,70213694.0,13958918.0,56254776.0,,,,,42197864.0,70213694.0,13958918.0,56254776.0,42197864.0,70213694.0,13958918.0,56254776.0,,,,,,,,,-1.89,-1.89,,6.91,6.91,,-9.09,-9.09,,2009/07/02,2009/08/05
(주)에스앤더블류,103230,2017/12,32736658.0,64140404.0,11699467.0,52440937.0,,,,,32736658.0,64140404.0,11699467.0,52440937.0,32736658.0,64140404.0,11699467.0,52440937.0,,,,,,,,,-7.71,-7.71,,6.78,6.78,,-13.53,-13.53,,2009/07/02,2009/08/05
(주)에스앤더블류,103230,2018/12,30239761.0,57861674.0,15638687.0,42222988.0,,,,,30239761.0,57861674.0,15638687.0,42222988.0,30239761.0,57861674.0,15638687.0,42222988.0,,,,,,,,,-21.59,-21.59,,6.79,6.79,,-6.8,-6.8,,2009/07/02,2009/08/05
(주)에스앤더블류,103230,2019/12,36022930.0,55567064.0,16616443.0,38950621.0,,,,,36022930.0,55567064.0,16616443.0,38950621.0,36022930.0,55567064.0,16616443.0,38950621.0,,,,,,,,,-6.79,-6.79,,7.02,7.02,,8.76,8.76,,2009/07/02,2009/08/05
(주)에스앤더블류,103230,2020/12,33495872.0,53089640.0,13327860.0,39761780.0,,,,,33495872.0,53089640.0,13327860.0,39761780.0,33495872.0,53089640.0,13327860.0,39761780.0,,,,,,,,,1.58,1.58,,7.05,7.05,,-20.13,-20.13,,2009/07/02,2009/08/05
(주)에스앤더블류,103230,2021/12,29962987.0,53251539.0,14515890.0,38735649.0,,,,,29962987.0,53251539.0,14515890.0,38735649.0,29962987.0,53251539.0,14515890.0,38735649.0,,,,,,,,,-3.26,-3.26,,6.69,6.69,,-13.45,-13.45,,2009/07/02,2009/08/05
(주)에스앤더블류,103230,2022/12,36015872.0,62034959.0,19507686.0,42527273.0,,,,,36015872.0,62034959.0,19507686.0,42527273.0,,,,,,,,,,,,,5.72,5.72,,7.06,7.06,,0.97,0.97,,2009/07/02,2009/08/05
(주)에스앤디,260970,2012/12,18724531.0,21379894.0,10649619.0,10730275.0,,,,,,,,,,,,,,,,,,,,,27.07,,,4.63,,,0.0,,,1998/12/15,2021/09/29
(주)에스앤디,260970,2013/12,12175046.0,20281039.0,6398426.0,13882612.0,,,,,,,,,,,,,,,,,,,,,26.18,,,4.9,,,0.0,,,1998/12/15,2021/09/29
(주)에스앤디,260970,2014/12,12683075.0,20157855.0,6780725.0,13377130.0,,,,,,,,,,,,,,,,,,,,,-3.4,,,4.79,,,0.0,,,1998/12/15,2021/09/29
(주)에스앤디,260970,2015/12,15403841.0,20080203.0,6472468.0,13607735.0,,,,,,,,,,,,,,,,,,,,,1.99,,,5.12,,,0.0,,,1998/12/15,2021/09/29
(주)에스앤디,260970,2016/12,21704983.0,24385002.0,9570500.0,14814502.0,,,,,,,,,,,,,,,,,,,,,9.08,,,5.87,,,0.0,,,1998/12/15,2021/09/29
(주)에스앤디,260970,2017/12,36418115.0,28808702.0,10808067.0,18000635.0,,,,,,,,,,,,,,,,,,,,,20.14,,,4.85,,,17.02,,,1998/12/15,2021/09/29
(주)에스앤디,260970,2018/12,37538610.0,28838631.0,7692500.0,21146131.0,,,,,,,,,,,,,,,,,,,,,16.95,,,4.45,,,18.18,,,1998/12/15,2021/09/29
(주)에스앤디,260970,2019/12,46304510.0,36785814.0,10922924.0,25862890.0,,,,,,,,,46304510.0,38110964.0,11286270.0,26824695.0,,,,,,,,,20.69,,,6.17,,,6.15,,,1998/12/15,2021/09/29
(주)에스앤디,260970,2020/12,56537327.0,45256584.0,11448772.0,33807812.0,,,,,56537327.0,45256584.0,11448772.0,33807812.0,56537327.0,45256584.0,11448772.0,33807812.0,,,,,,,,,24.67,21.77,,6.28,6.12,,4.35,0.0,,1998/12/15,2021/09/29
(주)에스앤디,260970,2021/12,61401611.0,83201715.0,14249348.0,68952366.0,,,,,61401611.0,83201715.0,14249348.0,68952366.0,61401611.0,83201715.0,14249348.0,68952366.0,,,,,,,,,14.97,14.97,,5.69,5.69,,1.39,1.39,,1998/12/15,2021/09/29
(주)에스앤디,260970,2022/12,73317425.0,93337963.0,15230993.0,78106969.0,,,,,73317425.0,93337963.0,15230993.0,78106969.0,,,,,,,,,,,,,13.39,13.39,,5.62,5.62,,17.81,17.81,,1998/12/15,2021/09/29
(주)에스앤에스텍,101490,2012/12,46495754.0,113074627.0,46075793.0,66998834.0,51816919.0,134403705.0,72372175.0,62031530.0,46495754.0,113074627.0,46075793.0,66998834.0,46495754.0,113074627.0,46075793.0,66998834.0,51816919.0,134403705.0,72372175.0,62031530.0,51816919.0,134403705.0,72372175.0,62031530.0,7.27,7.27,-2.54,5.33,5.33,5.67,8.73,8.73,,2001/02/22,2009/04/14
(주)에스앤에스텍,101490,2013/12,46930528.0,101033959.0,42833897.0,58200062.0,68041854.0,128650209.0,75249841.0,53400368.0,46930528.0,101033959.0,42833897.0,58200062.0,46930528.0,101033959.0,42833897.0,58200062.0,68041854.0,128650209.0,75249841.0,53400368.0,47029076.0,128650209.0,75249841.0,53400368.0,-12.85,-12.85,-13.04,5.75,5.75,7.29,17.52,17.52,,2001/02/22,2009/04/14
(주)에스앤에스텍,101490,2014/12,44426846.0,85746959.0,37113851.0,48633108.0,45730574.0,86299417.0,37113851.0,49185566.0,44426846.0,85746959.0,37113851.0,48633108.0,44426846.0,84430571.0,37113851.0,47316720.0,45730574.0,86299417.0,37113851.0,49185566.0,45730574.0,86299417.0,37113851.0,49185566.0,-19.9,-19.9,-9.83,5.41,5.41,5.08,-4.35,-4.35,,2001/02/22,2009/04/14
(주)에스앤에스텍,101490,2015/12,51210649.0,96314119.0,30732797.0,65581321.0,,,,,51210649.0,96314119.0,30732797.0,65581321.0,51210649.0,96314119.0,30732797.0,65581321.0,,,,,,,,,12.91,12.91,,5.98,5.98,,15.58,15.58,,2001/02/22,2009/04/14
(주)에스앤에스텍,101490,2016/12,54012868.0,120973700.0,45829794.0,75143905.0,,,,,54012868.0,120973700.0,45829794.0,75143905.0,54012868.0,120973700.0,45829794.0,75143905.0,,,,,,,,,12.74,12.74,,5.89,5.89,,-6.74,-6.74,,2001/02/22,2009/04/14
(주)에스앤에스텍,101490,2017/12,53899317.0,120963274.0,42603472.0,78359802.0,,,,,53899317.0,120963274.0,42603472.0,78359802.0,53899317.0,120963274.0,42603472.0,78359802.0,,,,,,,,,4.08,4.08,,6.13,6.13,,6.02,6.02,,2001/02/22,2009/04/14
(주)에스앤에스텍,101490,2018/12,61016170.0,123812954.0,44144939.0,79668014.0,,,,,61016170.0,123812954.0,44144939.0,79668014.0,61016170.0,123812954.0,44144939.0,79668014.0,,,,,,,,,5.85,5.85,,6.64,6.64,,6.25,6.25,,2001/02/22,2009/04/14
(주)에스앤에스텍,101490,2019/12,84466768.0,135575184.0,46990904.0,88584280.0,,,,,84466768.0,135575184.0,46990904.0,88584280.0,84466768.0,135575184.0,46990904.0,88584280.0,,,,,84466768.0,135575184.0,46990904.0,88584280.0,12.0,12.0,,5.96,5.96,,10.16,10.16,,2001/02/22,2009/04/14
(주)에스앤에스텍,101490,2020/12,87374363.0,185918583.0,21450284.0,164468300.0,87374363.0,185990770.0,21522470.0,164468300.0,87374363.0,185918583.0,21450284.0,164468300.0,87374363.0,185918583.0,21450284.0,164468300.0,87374363.0,185990770.0,21522470.0,164468300.0,87374363.0,185990770.0,21522470.0,164468300.0,8.78,8.78,13.37,5.4,5.4,12.68,3.88,3.88,,2001/02/22,2009/04/14
(주)에스앤에스텍,101490,2021/12,98468955.0,197149378.0,22724201.0,174425177.0,98842799.0,197438761.0,23013583.0,174425177.0,98468955.0,197149378.0,22724201.0,174425177.0,98468955.0,197149378.0,22724201.0,174425177.0,98842799.0,197438761.0,23013583.0,174425177.0,98842799.0,197438761.0,23013583.0,174425177.0,6.79,6.79,6.59,5.47,5.47,4.45,1.87,1.87,,2001/02/22,2009/04/14
(주)에스앤에스텍,101490,2022/12,122248745.0,225374448.0,34982979.0,190391469.0,123506695.0,226750296.0,36358827.0,190391469.0,122248745.0,225374448.0,34982979.0,190391469.0,,,,,123506695.0,226750296.0,36358827.0,190391469.0,,,,,9.61,9.61,9.57,5.06,5.06,5.11,14.68,14.68,,2001/02/22,2009/04/14
(주)에스에스알,275630,2017/12,9494642.0,13836292.0,6138952.0,7697340.0,,,,,9494642.0,13836292.0,6138952.0,7697340.0,9494642.0,13836292.0,6138952.0,7697340.0,,,,,,,,,,,,,,,,,,2010/08/27,2018/08/06
(주)에스에스알,275630,2018/12,12067624.0,25867810.0,4335917.0,21531893.0,,,,,12067624.0,25867810.0,4335917.0,21531893.0,12067624.0,25867810.0,4335917.0,21531893.0,,,,,,,,,4.3,4.3,,1.94,1.94,,0.0,0.0,,2010/08/27,2018/08/06
(주)에스에스알,275630,2019/12,12954946.0,26461298.0,3470783.0,22990515.0,,,,,12954946.0,26461298.0,3470783.0,22990515.0,12954946.0,26461298.0,3470783.0,22990515.0,,,,,,,,,4.78,4.78,,2.15,2.15,,5.94,5.94,,2010/08/27,2018/08/06
(주)에스에스알,275630,2020/12,10339381.0,25944967.0,2455067.0,23489900.0,,,,,10339381.0,25944967.0,2455067.0,23489900.0,10339381.0,25944967.0,2455067.0,23489900.0,,,,,,,,,0.24,0.24,,2.26,2.26,,-19.63,-19.63,,2010/08/27,2018/08/06
(주)에스에스알,275630,2021/12,10667534.0,28219912.0,2625294.0,25594618.0,,,,,10667534.0,28219912.0,2625294.0,25594618.0,10667534.0,28219912.0,2625294.0,25594618.0,,,,,,,,,6.72,6.72,,3.52,3.52,,6.98,6.98,,2010/08/27,2018/08/06
(주)에스에스알,275630,2022/12,12509384.0,31529002.0,3689547.0,27839455.0,,,,,12509384.0,31529002.0,3689547.0,27839455.0,,,,,,,,,,,,,7.1,7.1,,5.02,5.02,,2.17,2.17,,2010/08/27,2018/08/06
(주)에스에이엠지엔터테인먼트,419530,2014/12,4468952.0,10290032.0,9868773.0,421260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000/07/26,2022/12/06
(주)에스에이엠지엔터테인먼트,419530,2015/12,8037401.0,9003131.0,8205070.0,798060.0,,,,,,,,,,,,,,,,,,,,,47.21,,,12.1,,,0.0,,,2000/07/26,2022/12/06
(주)에스에이엠지엔터테인먼트,419530,2016/12,8729120.0,22103509.0,19572462.0,2531047.0,,,,,,,,,,,,,,,,,,,,,104.11,,,5.23,,,0.0,,,2000/07/26,2022/12/06
(주)에스에이엠지엔터테인먼트,419530,2017/12,13297852.0,22062828.0,19422531.0,2640297.0,,,,,,,,,,,,,,,,,,,,,4.23,,,4.64,,,0.0,,,2000/07/26,2022/12/06
