,회사명,거래소코드,회계년도,이자보상배율(이자비용),이자보상배율(순금융비용),[U01250010]   이자비용(천원),[U01230000]영업이익(손실)(천원)
4569,(주)케이피티유,54410,2015/12,1.81,10.54,977183.0,1765346.0
4570,(주)케이피티유,54410,2016/12,0.99,9.69,731653.0,722619.0
4571,(주)케이피티유,54410,2017/12,1.22,11.03,610742.0,742055.0
4572,(주)케이피티유,54410,2018/12,1.5,3.22,723459.0,1085093.0
4573,(주)케이피티유,54410,2019/12,0.78,-1.42,724375.0,563030.0
4574,(주)케이피티유,54410,2020/12,1.18,-12.77,682807.0,804757.0
4575,(주)케이피티유,54410,2021/12,1.16,11.56,997690.0,1159428.0
4576,(주)케이피티유,54410,2022/12,0.73,2.43,1912105.0,1387679.0
4577,(주)케일럼,258610,2017/12,4.53,3.0,494523.0,2240195.0
4578,(주)케일럼,258610,2018/12,3.28,8.99,664105.0,2175019.0
4579,(주)케일럼,258610,2019/12,0.57,-0.66,1083025.0,614477.0
4580,(주)케일럼,258610,2020/12,-2.53,-10.59,764011.0,-1936113.0
4581,(주)케일럼,258610,2021/12,-1.09,-11.59,2303534.0,-2518378.0
4582,(주)케일럼,258610,2022/12,0.61,-16.98,1062773.0,644935.0
4583,(주)켐트로스,220260,2015/12,,,,
4584,(주)켐트로스,220260,2016/12,,,,
4585,(주)켐트로스,220260,2017/12,16.47,7.88,332361.0,5472757.0
4586,(주)켐트로스,220260,2018/12,5.32,12.99,723327.0,3847766.0
4587,(주)켐트로스,220260,2019/12,7.0,-0.35,368813.0,2580565.0
4588,(주)켐트로스,220260,2020/12,2.26,2.99,554897.0,1253269.0
4589,(주)켐트로스,220260,2021/12,8.43,48.49,455037.0,3836844.0
4590,(주)켐트로스,220260,2022/12,4.01,6.23,1106660.0,4442343.0
4591,(주)코난테크놀로지,402030,2022/12,-32.11,999999999.0,125832.0,-4040890.0
4592,(주)코데즈컴바인,47770,2012/12,-2.12,-3.63,3388973.0,-7176533.0
4593,(주)코데즈컴바인,47770,2013/12,-5.11,-7.81,2895244.0,-14789437.0
4594,(주)코데즈컴바인,47770,2014/12,-19.13,-17.73,1644377.0,-31457947.0
4595,(주)코데즈컴바인,47770,2015/12,-25.1,-2.6,896365.0,-22497914.0
4596,(주)코데즈컴바인,47770,2016/12,138.21,277.44,9587.0,1325027.0
4597,(주)코데즈컴바인,47770,2017/12,999999999.0,999999999.0,0.0,1811670.0
4598,(주)코데즈컴바인,47770,2018/12,999999999.0,999999999.0,0.0,3970792.0
4599,(주)코데즈컴바인,47770,2019/12,58.34,999999999.0,70462.0,4110844.0
4600,(주)코데즈컴바인,47770,2020/12,56.56,999999999.0,58540.0,3310928.0
4601,(주)코데즈컴바인,47770,2021/12,114.52,999999999.0,34296.0,3927569.0
4602,(주)코데즈컴바인,47770,2022/12,157.52,999999999.0,20339.0,3203810.0
4603,(주)코디,80530,2012/12,-3.05,-5.25,1407691.0,-4289254.0
4604,(주)코디,80530,2013/12,1.17,1.21,1398561.0,1630006.0
4605,(주)코디,80530,2014/12,-1.15,-1.49,803459.0,-923195.0
4606,(주)코디,80530,2015/12,-7.77,-8.46,694160.0,-5391357.0
4607,(주)코디,80530,2016/12,-5.46,-7.66,1146435.0,-6255157.0
4608,(주)코디,80530,2017/12,-2.72,-8.03,2814133.0,-7650115.0
4609,(주)코디,80530,2018/12,-2.96,-7.87,1430982.0,-4235550.0
4610,(주)코디,80530,2019/12,0.89,-0.14,4071437.0,3641118.0
4611,(주)코디,80530,2020/12,1.27,0.42,3273873.0,4142385.0
4612,(주)코디,80530,2021/12,0.37,-1.81,3024351.0,1121611.0
4613,(주)코디,80530,2022/12,-1.71,-4.66,2973486.0,-5091902.0
4614,(주)코렌텍,104540,2013/12,2.59,1.86,718287.0,1862539.0
4615,(주)코렌텍,104540,2014/12,0.24,-0.68,732099.0,173802.0
4616,(주)코렌텍,104540,2015/12,2.62,2.89,712970.0,1868930.0
4617,(주)코렌텍,104540,2016/12,7.32,9.51,335073.0,2452942.0
4618,(주)코렌텍,104540,2017/12,0.65,-9.47,1026358.0,667143.0
4619,(주)코렌텍,104540,2018/12,-4.21,-33.06,1189443.0,-5010830.0
4620,(주)코렌텍,104540,2019/12,3.82,3.07,883205.0,3373805.0
4621,(주)코렌텍,104540,2020/12,4.26,3.62,975944.0,4159057.0
4622,(주)코렌텍,104540,2021/12,1.83,1.78,1977876.0,3624989.0
4623,(주)코렌텍,104540,2022/12,1.28,1.5,3416988.0,4371152.0
4624,(주)코리아나화장품,27050,2012/12,-116.04,999999999.0,8581.0,-995698.0
4625,(주)코리아나화장품,27050,2013/12,1.1,999999999.0,209655.0,230401.0
4626,(주)코리아나화장품,27050,2014/12,-5.79,999999999.0,873069.0,-5057786.0
4627,(주)코리아나화장품,27050,2015/12,9.2,229.55,772346.0,7107136.0
4628,(주)코리아나화장품,27050,2016/12,7.63,999999999.0,544029.0,4153080.0
4629,(주)코리아나화장품,27050,2017/12,2.32,999999999.0,518123.0,1200029.0
4630,(주)코리아나화장품,27050,2018/12,0.02,999999999.0,563251.0,12503.0
4631,(주)코리아나화장품,27050,2019/12,0.64,10.93,690734.0,439450.0
4632,(주)코리아나화장품,27050,2020/12,-4.64,-10.93,480826.0,-2230409.0
4633,(주)코리아나화장품,27050,2021/12,1.54,48.1,316005.0,487037.0
4634,(주)코리아나화장품,27050,2022/12,0.39,999999999.0,217771.0,85065.0
4635,(주)코메론,49430,2012/12,44.36,999999999.0,132487.0,5877626.0
4636,(주)코메론,49430,2013/12,60.38,999999999.0,93289.0,5632617.0
4637,(주)코메론,49430,2014/12,89.94,999999999.0,89103.0,8014011.0
4638,(주)코메론,49430,2015/12,111.6,999999999.0,97491.0,10880193.0
4639,(주)코메론,49430,2016/12,120.51,999999999.0,115665.0,13938307.0
4640,(주)코메론,49430,2017/12,80.25,999999999.0,168450.0,13517406.0
4641,(주)코메론,49430,2018/12,98.42,999999999.0,116885.0,11503796.0
4642,(주)코메론,49430,2019/12,3027.4,999999999.0,3987.0,12070238.0
4643,(주)코메론,49430,2020/12,9511.13,999999999.0,1541.0,14656645.0
4644,(주)코메론,49430,2021/12,6664.52,999999999.0,2412.0,16074824.0
4645,(주)코메론,49430,2022/12,142.46,999999999.0,94029.0,13395537.0
4646,(주)코미코,183300,2017/12,12.79,28.18,992511.0,12689658.0
4647,(주)코미코,183300,2018/12,10.06,21.49,2083703.0,20957539.0
4648,(주)코미코,183300,2019/12,2.59,10.46,3331301.0,8622431.0
4649,(주)코미코,183300,2020/12,2.4,13.27,2878167.0,6904632.0
4650,(주)코미코,183300,2021/12,24.83,233.9,653036.0,16213239.0
4651,(주)코미코,183300,2022/12,25.66,999999999.0,829065.0,21273908.0
4652,(주)코미팜,41960,2012/12,0.72,1.44,1128401.0,811016.0
4653,(주)코미팜,41960,2013/12,0.46,999999999.0,1179056.0,538988.0
4654,(주)코미팜,41960,2014/12,0.05,-1.03,2159585.0,105545.0
4655,(주)코미팜,41960,2015/12,-0.37,-6.26,1440451.0,-527793.0
4656,(주)코미팜,41960,2016/12,0.54,1.16,1452843.0,784163.0
4657,(주)코미팜,41960,2017/12,0.45,0.58,1349116.0,601505.0
4658,(주)코미팜,41960,2018/12,-1.82,-16.75,1110590.0,-2026351.0
4659,(주)코미팜,41960,2019/12,0.54,-6.36,1908854.0,1025521.0
4660,(주)코미팜,41960,2020/12,1.12,1.12,1549450.0,1741847.0
4661,(주)코미팜,41960,2021/12,-0.04,0.66,1656530.0,-61895.0
4662,(주)코미팜,41960,2022/12,-0.12,-1.0,2216081.0,-263250.0
4663,(주)코세스,89890,2012/12,19.96,29.93,299076.0,5970898.0
4664,(주)코세스,89890,2013/12,-12.97,-22.04,593844.0,-7700455.0
4665,(주)코세스,89890,2014/12,-4.59,-9.16,687802.0,-3156936.0
4666,(주)코세스,89890,2015/12,-0.18,0.8,617229.0,-108388.0
4667,(주)코세스,89890,2016/12,-4.29,-0.65,773867.0,-3316646.0
4668,(주)코세스,89890,2017/12,8.12,15.13,619095.0,5027008.0
4669,(주)코세스,89890,2018/12,22.11,24.87,492806.0,10894454.0
4670,(주)코세스,89890,2019/12,10.05,10.53,762977.0,7666630.0
4671,(주)코세스,89890,2020/12,15.92,13.9,599502.0,9543045.0
4672,(주)코세스,89890,2021/12,29.87,31.34,463632.0,13846593.0
4673,(주)코세스,89890,2022/12,94.66,999999999.0,90288.0,8546470.0
4674,(주)코센,9730,2012/12,-2.49,-2.65,1290107.0,-3212217.0
4675,(주)코센,9730,2013/12,1.77,2.15,1008133.0,1785462.0
4676,(주)코센,9730,2014/12,1.16,3.44,1073995.0,1250829.0
4677,(주)코센,9730,2015/12,1.43,3.15,1277796.0,1821066.0
4678,(주)코센,9730,2016/12,-4.21,-8.84,1503154.0,-6326594.0
4679,(주)코센,9730,2017/12,0.77,3.8,1333806.0,1030705.0
4680,(주)코센,9730,2018/12,-0.25,-8.4,1420622.0,-349329.0
4681,(주)코센,9730,2019/12,-0.3,-5.7,8072095.0,-2392228.0
4682,(주)코센,9730,2020/12,-1.54,-8.34,3372165.0,-5200122.0
4683,(주)코센,9730,2021/12,0.65,-0.48,1779650.0,1150537.0
4684,(주)코센,9730,2022/12,1.55,3.24,1290442.0,1997641.0
4685,(주)코스나인,82660,2012/12,-1.29,-1.34,1830070.0,-2360266.0
4686,(주)코스나인,82660,2013/12,1.37,1.17,2467289.0,3373649.0
4687,(주)코스나인,82660,2014/12,0.09,0.31,2491736.0,233893.0
4688,(주)코스나인,82660,2015/12,-1.75,-1.01,2609635.0,-4569937.0
4689,(주)코스나인,82660,2016/12,-0.58,-0.42,2742760.0,-1583539.0
4690,(주)코스나인,82660,2017/12,-4.96,-8.78,2114158.0,-10493578.0
4691,(주)코스나인,82660,2018/12,0.25,-7.88,2019860.0,503782.0
4692,(주)코스나인,82660,2019/12,-1.17,-1.39,2769132.0,-3248622.0
4693,(주)코스나인,82660,2020/12,-0.5,-2.08,3375283.0,-1674303.0
4694,(주)코스나인,82660,2021/12,-1.31,-1.51,3902159.0,-5111893.0
4695,(주)코스나인,82660,2022/12,-3.06,-5.69,2207533.0,-6756486.0
4696,(주)코스텍시스,355150,2020/12,,,,
4697,(주)코스텍시스,355150,2021/12,,,,
4698,(주)코스텍시스,355150,2022/12,,,,
4699,(주)코썬바이오,204990,2016/12,999999999.0,999999999.0,0.0,7901880.0
4700,(주)코썬바이오,204990,2017/12,-618.32,999999999.0,1592.0,-984363.0
4701,(주)코썬바이오,204990,2018/12,-389.21,-7121.38,38243.0,-14884400.0
4702,(주)코썬바이오,204990,2019/12,-165.8,-367.86,159986.0,-26525049.0
4703,(주)코아스,71950,2012/12,1.01,1.14,2580404.0,2610991.0
4704,(주)코아스,71950,2013/12,0.13,-4.13,2037825.0,272184.0
4705,(주)코아스,71950,2014/12,1.46,1.49,1405171.0,2055059.0
4706,(주)코아스,71950,2015/12,-7.22,-8.18,1058570.0,-7646845.0
4707,(주)코아스,71950,2016/12,-2.28,-2.82,1513693.0,-3454321.0
4708,(주)코아스,71950,2017/12,0.19,0.43,1488183.0,278525.0
4709,(주)코아스,71950,2018/12,0.59,0.81,1495360.0,884737.0
4710,(주)코아스,71950,2019/12,2.3,3.06,1332679.0,3060398.0
4711,(주)코아스,71950,2020/12,-1.9,-0.84,980016.0,-1864224.0
4712,(주)코아스,71950,2021/12,-5.74,-6.91,850363.0,-4877442.0
4713,(주)코아스,71950,2022/12,-0.94,-0.71,1515630.0,-1422220.0
4714,(주)코엔텍,29960,2012/12,5436.04,999999999.0,1749.0,9507633.0
4715,(주)코엔텍,29960,2013/12,999999999.0,999999999.0,0.0,8025423.0
4716,(주)코엔텍,29960,2014/12,999999999.0,999999999.0,0.0,9535636.0
4717,(주)코엔텍,29960,2015/12,719.23,999999999.0,10480.0,7537545.0
4718,(주)코엔텍,29960,2016/12,41.39,999999999.0,359398.0,14876626.0
4719,(주)코엔텍,29960,2017/12,39.59,999999999.0,430706.0,17050026.0
4720,(주)코엔텍,29960,2018/12,68.95,999999999.0,401003.0,27649277.0
4721,(주)코엔텍,29960,2019/12,75.88,999999999.0,374903.0,28446448.0
4722,(주)코엔텍,29960,2020/12,97.69,999999999.0,317712.0,31035919.0
4723,(주)코엔텍,29960,2021/12,140.25,999999999.0,260725.0,36565514.0
4724,(주)코엔텍,29960,2022/12,117.94,999999999.0,410067.0,48363480.0
4725,(주)코윈테크,282880,2019/12,129.67,999999999.0,159323.0,20659243.0
4726,(주)코윈테크,282880,2020/12,-10.86,999999999.0,100040.0,-1086829.0
4727,(주)코윈테크,282880,2021/12,5.81,39.55,407890.0,2370689.0
4728,(주)코윈테크,282880,2022/12,0.51,-0.16,2810211.0,1440579.0
4729,(주)코이즈,121850,2012/12,20.58,32.76,446822.0,9194354.0
4730,(주)코이즈,121850,2013/12,2.59,-2.22,404054.0,1045752.0
4731,(주)코이즈,121850,2014/12,0.41,1.1,894947.0,364649.0
4732,(주)코이즈,121850,2015/12,-2.81,-4.92,709567.0,-1994072.0
4733,(주)코이즈,121850,2016/12,0.64,4.73,431537.0,277553.0
4734,(주)코이즈,121850,2017/12,-18.23,-24.59,456734.0,-8325654.0
4735,(주)코이즈,121850,2018/12,-12.25,-15.22,702221.0,-8602180.0
4736,(주)코이즈,121850,2019/12,-1.61,-0.17,754957.0,-1212365.0
4737,(주)코이즈,121850,2020/12,3.16,-7.99,283928.0,896651.0
4738,(주)코이즈,121850,2021/12,-21.04,-51.51,325294.0,-6842861.0
4739,(주)코이즈,121850,2022/12,-18.87,-51.41,313396.0,-5915154.0
4740,(주)코퍼스코리아,322780,2019/12,,,,
4741,(주)코퍼스코리아,322780,2020/12,946.0,999999999.0,4753.0,4496649.0
4742,(주)코퍼스코리아,322780,2021/12,10.31,17.97,753169.0,7764654.0
4743,(주)코퍼스코리아,322780,2022/12,1.88,0.01,2361716.0,4446298.0
4744,(주)쿠콘,294570,2021/12,245.94,999999999.0,66589.0,16376707.0
4745,(주)쿠콘,294570,2022/12,630.14,999999999.0,31284.0,19713266.0
4746,(주)퀀타매트릭스,317690,2020/12,-62.23,999999999.0,208511.0,-12976171.0
4747,(주)퀀타매트릭스,317690,2021/12,-94.79,999999999.0,171977.0,-16300946.0
4748,(주)퀀타매트릭스,317690,2022/12,-144.99,999999999.0,117691.0,-17064211.0
4749,(주)큐라클,365270,2021/12,-311.63,999999999.0,22044.0,-6869595.0
4750,(주)큐라클,365270,2022/12,-39.95,999999999.0,299895.0,-11982211.0
4751,(주)큐로컴,40350,2012/12,0.13,999999999.0,582030.0,75997.0
4752,(주)큐로컴,40350,2013/12,1.1,999999999.0,466701.0,514090.0
4753,(주)큐로컴,40350,2014/12,0.6,999999999.0,275233.0,163797.0
4754,(주)큐로컴,40350,2015/12,1.01,999999999.0,458818.0,465007.0
4755,(주)큐로컴,40350,2016/12,-0.69,999999999.0,1059253.0,-730771.0
4756,(주)큐로컴,40350,2017/12,0.15,-14.44,2503110.0,368745.0
4757,(주)큐로컴,40350,2018/12,-0.45,-44.63,1944301.0,-880254.0
4758,(주)큐로컴,40350,2019/12,0.21,-62.5,1986246.0,416650.0
4759,(주)큐로컴,40350,2020/12,0.18,-29.27,1671662.0,302644.0
4760,(주)큐로컴,40350,2021/12,0.34,-19.74,1494023.0,510114.0
4761,(주)큐로컴,40350,2022/12,0.08,-12.97,1769176.0,146786.0
4762,(주)큐로홀딩스,51780,2012/12,0.17,-0.89,2808155.0,487579.0
4763,(주)큐로홀딩스,51780,2013/12,0.05,0.11,3097210.0,154549.0
4764,(주)큐로홀딩스,51780,2014/12,0.22,1.3,3021484.0,679440.0
4765,(주)큐로홀딩스,51780,2015/12,0.17,1.98,2789332.0,485565.0
4766,(주)큐로홀딩스,51780,2016/12,-2.84,-27.19,1040966.0,-2951542.0
4767,(주)큐로홀딩스,51780,2017/12,-2.57,-174.8,886292.0,-2275802.0
4768,(주)큐로홀딩스,51780,2018/12,0.83,-6.93,1436297.0,1197565.0
4769,(주)큐로홀딩스,51780,2019/12,0.65,-1.71,2539464.0,1662395.0
4770,(주)큐로홀딩스,51780,2020/12,1.82,-15.2,1283584.0,2333464.0
4771,(주)큐로홀딩스,51780,2021/12,18.52,24.91,312053.0,5778353.0
4772,(주)큐로홀딩스,51780,2022/12,3.89,-2.62,1046645.0,4069669.0
4773,(주)큐리언트,115180,2016/12,999999999.0,999999999.0,0.0,-11076581.0
4774,(주)큐리언트,115180,2017/12,999999999.0,999999999.0,0.0,-12723839.0
4775,(주)큐리언트,115180,2018/12,999999999.0,999999999.0,0.0,-16687561.0
4776,(주)큐리언트,115180,2019/12,-2208.97,999999999.0,10489.0,-23169936.0
4777,(주)큐리언트,115180,2020/12,-670.07,999999999.0,29913.0,-20043887.0
4778,(주)큐리언트,115180,2021/12,999999999.0,999999999.0,0.0,-21521885.0
4779,(주)큐리언트,115180,2022/12,-886.63,999999999.0,25961.0,-23017815.0
4780,(주)큐에스아이,66310,2012/12,199.11,999999999.0,13760.0,2739820.0
4781,(주)큐에스아이,66310,2013/12,303.27,999999999.0,11538.0,3499080.0
4782,(주)큐에스아이,66310,2014/12,274.84,999999999.0,11319.0,3110895.0
4783,(주)큐에스아이,66310,2015/12,284.35,999999999.0,8484.0,2412464.0
4784,(주)큐에스아이,66310,2016/12,326.31,999999999.0,2243.0,731924.0
4785,(주)큐에스아이,66310,2017/12,999999999.0,999999999.0,0.0,1438452.0
4786,(주)큐에스아이,66310,2018/12,999999999.0,999999999.0,0.0,-357241.0
4787,(주)큐에스아이,66310,2019/12,999999999.0,999999999.0,0.0,160199.0
4788,(주)큐에스아이,66310,2020/12,1.57,52.35,656877.0,1033193.0
4789,(주)큐에스아이,66310,2021/12,2.42,12.92,1236094.0,2985906.0
4790,(주)큐에스아이,66310,2022/12,156.04,999999999.0,9267.0,1446048.0
4791,(주)크린앤사이언스,45520,2012/12,2.45,2.87,765937.0,1880208.0
4792,(주)크린앤사이언스,45520,2013/12,3.67,6.56,543834.0,1994068.0
4793,(주)크린앤사이언스,45520,2014/12,6.19,9.97,453481.0,2805953.0
4794,(주)크린앤사이언스,45520,2015/12,8.93,16.15,476497.0,4255261.0
4795,(주)크린앤사이언스,45520,2016/12,9.88,17.13,461345.0,4556903.0
4796,(주)크린앤사이언스,45520,2017/12,12.74,21.6,507035.0,6458242.0
4797,(주)크린앤사이언스,45520,2018/12,11.24,18.08,688737.0,7743499.0
4798,(주)크린앤사이언스,45520,2019/12,14.38,35.35,750036.0,10782951.0
4799,(주)크린앤사이언스,45520,2020/12,14.51,17.19,1312110.0,19033532.0
4800,(주)크린앤사이언스,45520,2021/12,-2.3,-8.1,1239608.0,-2853559.0
4801,(주)크린앤사이언스,45520,2022/12,-8.09,-17.04,1345573.0,-10890924.0
4802,(주)클라우드에어,36170,2012/12,1.06,5.56,1386427.0,1465397.0
4803,(주)클라우드에어,36170,2013/12,2.27,0.03,1280081.0,2905339.0
4804,(주)클라우드에어,36170,2014/12,-0.9,0.76,1038885.0,-933707.0
4805,(주)클라우드에어,36170,2015/12,2.52,-0.91,739572.0,1860377.0
4806,(주)클라우드에어,36170,2016/12,9.07,999999999.0,285888.0,2593358.0
4807,(주)클라우드에어,36170,2017/12,9.4,999999999.0,306580.0,2881709.0
4808,(주)클라우드에어,36170,2018/12,0.35,-0.32,3775143.0,1307041.0
4809,(주)클라우드에어,36170,2019/12,0.0,-5.12,2592213.0,-970.0
4810,(주)클라우드에어,36170,2020/12,-0.21,-4.36,2400436.0,-496959.0
4811,(주)클라우드에어,36170,2021/12,1.24,4.49,729542.0,907939.0
4812,(주)클라우드에어,36170,2022/12,141.61,999999999.0,1929.0,273172.0
4813,(주)클래시스,214150,2015/12,,,,
4814,(주)클래시스,214150,2016/12,,,,
4815,(주)클래시스,214150,2017/12,85.83,-37.58,125663.0,10786229.0
4816,(주)클래시스,214150,2018/12,39.99,66.19,436828.0,17468589.0
4817,(주)클래시스,214150,2019/12,151.8,341.27,274170.0,41619213.0
4818,(주)클래시스,214150,2020/12,239.57,999999999.0,168907.0,40464839.0
4819,(주)클래시스,214150,2021/12,555.68,1505.93,93054.0,51708415.0
4820,(주)클래시스,214150,2022/12,26.37,53.59,2609848.0,68830026.0
4821,(주)클리노믹스,352770,2020/12,-9.24,-10.97,1201651.0,-11101070.0
4822,(주)클리노믹스,352770,2021/12,-5.7,-4.69,1215685.0,-6923665.0
4823,(주)클리노믹스,352770,2022/12,-4.05,-4.05,2770995.0,-11230144.0
4824,(주)타이거일렉,219130,2015/12,12.22,19.39,256233.0,3132141.0
4825,(주)타이거일렉,219130,2016/12,143.54,999999999.0,7936.0,1139125.0
4826,(주)타이거일렉,219130,2017/12,999999999.0,999999999.0,0.0,4686833.0
4827,(주)타이거일렉,219130,2018/12,999999999.0,999999999.0,0.0,2360780.0
4828,(주)타이거일렉,219130,2019/12,29.7,999999999.0,49183.0,1460861.0
4829,(주)타이거일렉,219130,2020/12,28.13,999999999.0,207977.0,5851407.0
4830,(주)타이거일렉,219130,2021/12,11.64,999999999.0,197904.0,2303795.0
4831,(주)타이거일렉,219130,2022/12,10.61,999999999.0,293472.0,3114183.0
4832,(주)탑머티리얼,360070,2022/12,126.1,999999999.0,93352.0,11772052.0
4833,(주)탑코미디어,134580,2013/12,553.81,999999999.0,9437.0,5226258.0
4834,(주)탑코미디어,134580,2014/12,1258.03,999999999.0,3329.0,4187991.0
4835,(주)탑코미디어,134580,2015/12,999999999.0,999999999.0,0.0,4590634.0
4836,(주)탑코미디어,134580,2016/12,999999999.0,999999999.0,0.0,-6390126.0
4837,(주)탑코미디어,134580,2017/12,999999999.0,999999999.0,0.0,-10649888.0
4838,(주)탑코미디어,134580,2018/12,999999999.0,999999999.0,0.0,1802593.0
4839,(주)탑코미디어,134580,2019/12,-445.61,999999999.0,10046.0,-4476578.0
4840,(주)탑코미디어,134580,2020/12,-668.74,999999999.0,5194.0,-3473429.0
4841,(주)탑코미디어,134580,2021/12,-43.08,-36.24,112035.0,-4826956.0
4842,(주)탑코미디어,134580,2022/12,0.72,0.42,4031859.0,2904271.0
4843,(주)태성,323280,2019/12,,,,
4844,(주)태성,323280,2020/12,,,,
4845,(주)태성,323280,2021/12,,,,
4846,(주)태성,323280,2022/12,6.1,3.19,365260.0,2228275.0
4847,(주)테크엘,64520,2012/12,2.37,-0.89,4230938.0,10025645.0
4848,(주)테크엘,64520,2013/12,1.55,1.59,4837942.0,7496763.0
4849,(주)테크엘,64520,2014/12,1.69,1.29,4261958.0,7217692.0
4850,(주)테크엘,64520,2015/12,2.04,2.38,2776426.0,5652747.0
4851,(주)테크엘,64520,2016/12,1.35,2.41,1878834.0,2528433.0
4852,(주)테크엘,64520,2017/12,-13.46,-16.76,1443731.0,-19434592.0
4853,(주)테크엘,64520,2018/12,-11.17,-14.02,2013689.0,-22501905.0
4854,(주)테크엘,64520,2019/12,-9.21,-7.88,1564476.0,-14408199.0
4855,(주)테크엘,64520,2020/12,-27.87,-98.46,188891.0,-5264220.0
4856,(주)테크엘,64520,2021/12,0.96,1.7,1061385.0,1019140.0
4857,(주)테크엘,64520,2022/12,-3.02,-5.81,1225034.0,-3696730.0
4858,(주)텔레필드,91440,2012/12,4.31,4.96,383728.0,1653961.0
4859,(주)텔레필드,91440,2013/12,2.05,3.14,293692.0,601943.0
4860,(주)텔레필드,91440,2014/12,9.83,13.88,294328.0,2891799.0
4861,(주)텔레필드,91440,2015/12,4.52,4.53,197098.0,890957.0
4862,(주)텔레필드,91440,2016/12,-4.43,-7.07,381160.0,-1688974.0
4863,(주)텔레필드,91440,2017/12,0.88,3.08,469960.0,411835.0
4864,(주)텔레필드,91440,2018/12,-12.29,-16.52,816587.0,-10036019.0
