회사명,거래소코드,회계년도,종가(원),현재까지 발행한 주식의 총수(주),현재까지 감소한 주식의 총수(주),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),발행주식수(주),발행주식수(주),[U01B840000000]당기순이익(손실)(요약)(IFRS연결)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),[U01D101000000]   당기순손익(요약)(IFRS연결)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS연결)(백만원),[U01B840000000]당기순이익(손실)(요약)(IFRS)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS)(백만원),[U01D101000000]   당기순손익(요약)(IFRS)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS)(백만원),[U01119300]      *당기순이익(요약)(백만원),[U01218800]당기순이익(요약)(백만원),[U01219300]CPA수정후 당기순이익(요약)(백만원),[U01311400]   당기순이익(요약)(백만원),[U01410100]   당기순이익(요약)(백만원),[U01550700]   당기순이익(요약)(백만원),[U01A600000000]자본(*)(요약)(IFRS연결)(백만원),[U01A600000000]자본(*)(IFRS연결)(백만원),[U01A600000000]자본(*)(요약)(IFRS)(백만원),[U01A600000000]자본(*)(IFRS)(천원),[U01119400]자본총계(요약)(천원),[U01160000]자본(*)(연결)(천원),[U01160000]자본(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[U01410000]영업활동으로 인한 현금흐름(요약)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01B100000000]매출액(수익)(요약)(IFRS연결)(백만원),[U01B100000000]매출액(수익)(요약)(IFRS)(백만원),[U01210000]매출액(요약)(백만원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01210000]매출액(영업수익)(*)(천원)
아이케이세미콘(주),149010,2022/12,,3705000,585000,3120000,3120000,3120000,3023,3023,3023,0,2986,2986,2986,2986,2986,2986,2986,2986,2986,2986,11382,11381847,11350,11350194,11350,11381847,11350194,2299,2502,2502,2298763,2502037,2298763,2502037,21395,21260,21260,21395094,21259554,21395094,21259554
아퓨어스(주),149300,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아퓨어스(주),149300,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아퓨어스(주),149300,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아퓨어스(주),149300,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아퓨어스(주),149300,2019/12,,27360006,294422,27065584,31183231,31183231,,,,,-7811,-7811,-7811,-7811,-7811,-7811,-7811,-7811,-7811,-7811,,,1344,1343713,1344,,1343713,,-418,-418,,-418239,,-418239,,502,502,,502293,,502293
아퓨어스(주),149300,2019/12,,31477653,294422,31183231,31183231,31183231,,,,,-7811,-7811,-7811,-7811,-7811,-7811,-7811,-7811,-7811,-7811,,,1344,1343713,1344,,1343713,,-418,-418,,-418239,,-418239,,502,502,,502293,,502293
아퓨어스(주),149300,2019/12,,4117647,0,4117647,31183231,31183231,,,,,-7811,-7811,-7811,-7811,-7811,-7811,-7811,-7811,-7811,-7811,,,1344,1343713,1344,,1343713,,-418,-418,,-418239,,-418239,,502,502,,502293,,502293
아퓨어스(주),149300,2020/12,,4117647,0,4117647,31183231,31183231,,,,,-11280,-11280,-11280,-11280,-11280,-11280,-11280,-11280,-11280,-11280,,,-9887,-9887108,-9887,,-9887108,,-4642,-4642,,-4641587,,-4641587,,365,365,,364646,,364646
아퓨어스(주),149300,2020/12,,27360006,294422,27065584,31183231,31183231,,,,,-11280,-11280,-11280,-11280,-11280,-11280,-11280,-11280,-11280,-11280,,,-9887,-9887108,-9887,,-9887108,,-4642,-4642,,-4641587,,-4641587,,365,365,,364646,,364646
아퓨어스(주),149300,2020/12,,31477653,294422,31183231,31183231,31183231,,,,,-11280,-11280,-11280,-11280,-11280,-11280,-11280,-11280,-11280,-11280,,,-9887,-9887108,-9887,,-9887108,,-4642,-4642,,-4641587,,-4641587,,365,365,,364646,,364646
아퓨어스(주),149300,2021/12,,40121681,4412069,35709612,35709612,35709612,,,,,-2755,-2755,-2755,-2755,-2755,-2755,-2755,-2755,-2755,-2755,,,10045,10044558,10045,,10044558,,-3694,-3694,,-3693865,,-3693865,,869,869,,868721,,868721
아퓨어스(주),149300,2021/12,,36004034,294422,35709612,35709612,35709612,,,,,-2755,-2755,-2755,-2755,-2755,-2755,-2755,-2755,-2755,-2755,,,10045,10044558,10045,,10044558,,-3694,-3694,,-3693865,,-3693865,,869,869,,868721,,868721
아퓨어스(주),149300,2021/12,,4117647,4117647,0,35709612,35709612,,,,,-2755,-2755,-2755,-2755,-2755,-2755,-2755,-2755,-2755,-2755,,,10045,10044558,10045,,10044558,,-3694,-3694,,-3693865,,-3693865,,869,869,,868721,,868721
아퓨어스(주),149300,2022/12,,36642059,294422,36347637,36347637,36347637,,,,,-5237,-5237,-5237,-5237,-5237,-5237,-5237,-5237,-5237,-5237,,,6424,6424064,6424,,6424064,,-2929,-2929,,-2928706,,-2928706,,785,785,,785477,,785477
아퓨어스(주),149300,2022/12,,40759706,4412069,36347637,36347637,36347637,,,,,-5237,-5237,-5237,-5237,-5237,-5237,-5237,-5237,-5237,-5237,,,6424,6424064,6424,,6424064,,-2929,-2929,,-2928706,,-2928706,,785,785,,785477,,785477
아퓨어스(주),149300,2022/12,,4117647,4117647,0,36347637,36347637,,,,,-5237,-5237,-5237,-5237,-5237,-5237,-5237,-5237,-5237,-5237,,,6424,6424064,6424,,6424064,,-2929,-2929,,-2928706,,-2928706,,785,785,,785477,,785477
애니메디솔루션(주),390110,2022/12,,11545995,0,11545995,11545995,11545995,,,,,-7015,-7015,-7015,-7015,-7015,-7015,-7015,-7015,-7015,-7015,,,5428,5428281,5428,,5428281,,-5385,-5385,,-5385272,,-5385272,,655,655,,655390,,655390
애니메디솔루션(주),390110,2022/12,,8975797,0,8975797,11545995,11545995,,,,,-7015,-7015,-7015,-7015,-7015,-7015,-7015,-7015,-7015,-7015,,,5428,5428281,5428,,5428281,,-5385,-5385,,-5385272,,-5385272,,655,655,,655390,,655390
애니메디솔루션(주),390110,2022/12,,2570198,0,2570198,11545995,11545995,,,,,-7015,-7015,-7015,-7015,-7015,-7015,-7015,-7015,-7015,-7015,,,5428,5428281,5428,,5428281,,-5385,-5385,,-5385272,,-5385272,,655,655,,655390,,655390
에스케이시그넷(주),260870,2017/12,,4719267,0,4719267,4719267,4719267,,,,,,,,,-1177,-1177,-1177,-1177,-1177,-1177,,,,,4824,,4824062,,,18923,,,,18922535,,,31681,,,,31681182
에스케이시그넷(주),260870,2017/12,,130219,0,130219,4719267,4719267,,,,,,,,,-1177,-1177,-1177,-1177,-1177,-1177,,,,,4824,,4824062,,,18923,,,,18922535,,,31681,,,,31681182
에스케이시그넷(주),260870,2017/12,,4589048,0,4589048,4719267,4719267,,,,,,,,,-1177,-1177,-1177,-1177,-1177,-1177,,,,,4824,,4824062,,,18923,,,,18922535,,,31681,,,,31681182
에스케이시그넷(주),260870,2018/12,,2750306,130219,2620087,7377688,7377688,,,,,,,,,-7539,-7539,-7539,-7539,-7539,-7539,,,,,29290,,29290372,,,4942,,,,4941968,,,45895,,,,45894957
에스케이시그넷(주),260870,2018/12,,4757601,0,4757601,7377688,7377688,,,,,,,,,-7539,-7539,-7539,-7539,-7539,-7539,,,,,29290,,29290372,,,4942,,,,4941968,,,45895,,,,45894957
에스케이시그넷(주),260870,2018/12,,7507907,130219,7377688,7377688,7377688,,,,,,,,,-7539,-7539,-7539,-7539,-7539,-7539,,,,,29290,,29290372,,,4942,,,,4941968,,,45895,,,,45894957
에스케이시그넷(주),260870,2019/12,,2750306,130219,2620087,7377688,7377688,,,,,,,,,-1803,-1803,-1803,-1803,-1803,-1803,,,,,27333,,27333164,,,-5838,,,,-5838059,,,42416,,,,42416229
에스케이시그넷(주),260870,2019/12,,4757601,0,4757601,7377688,7377688,,,,,,,,,-1803,-1803,-1803,-1803,-1803,-1803,,,,,27333,,27333164,,,-5838,,,,-5838059,,,42416,,,,42416229
에스케이시그넷(주),260870,2019/12,,7507907,130219,7377688,7377688,7377688,,,,,,,,,-1803,-1803,-1803,-1803,-1803,-1803,,,,,27333,,27333164,,,-5838,,,,-5838059,,,42416,,,,42416229
에스케이시그넷(주),260870,2020/12,,4926071,0,4926071,7546158,7546158,,,,,,,,,1534,1534,1534,1534,1534,1534,,,,,30520,,30520267,,,11667,,,,11667304,,,61890,,,,61889888
에스케이시그넷(주),260870,2020/12,,2750306,130219,2620087,7546158,7546158,,,,,,,,,1534,1534,1534,1534,1534,1534,,,,,30520,,30520267,,,11667,,,,11667304,,,61890,,,,61889888
에스케이시그넷(주),260870,2020/12,,7676377,130219,7546158,7546158,7546158,,,,,,,,,1534,1534,1534,1534,1534,1534,,,,,30520,,30520267,,,11667,,,,11667304,,,61890,,,,61889888
에스케이시그넷(주),260870,2021/12,,14254857,130219,14124638,14124638,14124638,,,,,,,,,-269,-269,-269,-269,-269,-269,,,,,251558,,251558000,,,17375,,,,17375200,,,79969,,,,79969402
에스케이시그넷(주),260870,2021/12,,5584551,0,5584551,14124638,14124638,,,,,,,,,-269,-269,-269,-269,-269,-269,,,,,251558,,251558000,,,17375,,,,17375200,,,79969,,,,79969402
에스케이시그넷(주),260870,2021/12,,8670306,130219,8540087,14124638,14124638,,,,,,,,,-269,-269,-269,-269,-269,-269,,,,,251558,,251558000,,,17375,,,,17375200,,,79969,,,,79969402
에스케이시그넷(주),260870,2022/12,,14546948,130219,14416729,14416729,14416729,,,,,,,,,7446,7446,7446,7446,7446,7446,,,,,262129,261943969,262128961,,,-62435,,,-62562685,-62435093,,,162631,,,162288195,162631496
에스케이시그넷(주),260870,2022/12,,5876642,0,5876642,14416729,14416729,,,,,,,,,7446,7446,7446,7446,7446,7446,,,,,262129,261943969,262128961,,,-62435,,,-62562685,-62435093,,,162631,,,162288195,162631496
에스케이시그넷(주),260870,2022/12,,8670306,130219,8540087,14416729,14416729,,,,,,,,,7446,7446,7446,7446,7446,7446,,,,,262129,261943969,262128961,,,-62435,,,-62562685,-62435093,,,162631,,,162288195,162631496
에이치엔에스하이텍(주),044990,2015/12,,22883311,15658582,7224729,7224729,7224729,-882,-882,-882,0,-998,-998,-998,-998,-998,-998,0,-998,-998,-998,35186,35185737,35933,35932593,35933,35185737,35932593,2598,2561,2561,2598407,2560946,2598407,2560946,32729,32698,32698,32728553,32697574,32728553,32697574
에이치엔에스하이텍(주),044990,2015/12,,22883311,15658582,7224729,7224729,7224729,-882,-882,-882,0,-998,-998,-998,-998,-998,-998,0,-998,-998,-998,35186,35185737,35933,35932593,35933,35185737,35932593,2598,2561,2561,2598407,2560946,2598407,2560946,32729,32698,32698,32728553,32697574,32728553,32697574
에이치엔에스하이텍(주),044990,2016/12,,23169646,15658582,7511064,7511064,7511064,-185,-185,-185,0,29,29,29,29,29,29,29,29,29,29,36048,36048293,37373,37373068,37373,36048293,37373068,2583,900,900,2583125,900314,2583125,900314,33543,33592,33592,33543060,33592044,33543060,33592044
에이치엔에스하이텍(주),044990,2016/12,,23169646,15658582,7511064,7511064,7511064,-185,-185,-185,0,29,29,29,29,29,29,29,29,29,29,36048,36048293,37373,37373068,37373,36048293,37373068,2583,900,900,2583125,900314,2583125,900314,33543,33592,33592,33543060,33592044,33543060,33592044
에이치엔에스하이텍(주),044990,2017/12,,23169646,15658582,7511064,7511064,7511064,-3714,-2832,-3714,0,1560,1560,1560,1560,1560,1560,0,1560,1560,1560,32507,32506800,38098,38097960,38098,32506800,38097960,-2904,3591,3591,-2903628,3590887,-2903628,3590887,40702,40111,40111,40702125,40111272,40702125,40111272
에이치엔에스하이텍(주),044990,2017/12,,23169646,15658582,7511064,7511064,7511064,-3714,-2832,-3714,0,1560,1560,1560,1560,1560,1560,0,1560,1560,1560,32507,32506800,38098,38097960,38098,32506800,38097960,-2904,3591,3591,-2903628,3590887,-2903628,3590887,40702,40111,40111,40702125,40111272,40702125,40111272
에이치엔에스하이텍(주),044990,2018/12,,23169646,15658582,7511064,7511064,7511064,-4024,-3190,-4024,0,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,28307,28306974,39221,39220937,39221,28306974,39220937,-355,2504,2504,-354694,2504396,-354694,2504396,39113,38226,38226,39112791,38226302,39112791,38226302
에이치엔에스하이텍(주),044990,2018/12,,23169646,15658582,7511064,7511064,7511064,-4024,-3190,-4024,0,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,28307,28306974,39221,39220937,39221,28306974,39220937,-355,2504,2504,-354694,2504396,-354694,2504396,39113,38226,38226,39112791,38226302,39112791,38226302
에이치엔에스하이텍(주),044990,2019/12,,23169646,15658582,7511064,7511064,7511064,-2811,-1924,-2811,0,-10741,-10741,-10741,-10741,-10741,-10741,-10741,-10741,-10741,-10741,25510,25509734,28498,28497951,28498,25509734,28497951,-4056,-855,-855,-4055721,-854643,-4055721,-854643,45645,44111,44111,45644896,44110539,45644896,44110539
에이치엔에스하이텍(주),044990,2019/12,,23169646,15658582,7511064,7511064,7511064,-2811,-1924,-2811,0,-10741,-10741,-10741,-10741,-10741,-10741,-10741,-10741,-10741,-10741,25510,25509734,28498,28497951,28498,25509734,28497951,-4056,-855,-855,-4055721,-854643,-4055721,-854643,45645,44111,44111,45644896,44110539,45644896,44110539
에이치엔에스하이텍(주),044990,2020/12,,23169646,15658582,7511064,7511064,7511064,1520,2100,1520,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,27006,27006142,28179,28178559,28179,27006142,28178559,3409,5495,5495,3408825,5494966,3408825,5494966,82415,78873,78873,82414633,78873321,82414633,78873321
에이치엔에스하이텍(주),044990,2020/12,,23169646,15658582,7511064,7511064,7511064,1520,2100,1520,0,-98,-98,-98,-98,-98,-98,-98,-98,-98,-98,27006,27006142,28179,28178559,28179,27006142,28178559,3409,5495,5495,3408825,5494966,3408825,5494966,82415,78873,78873,82414633,78873321,82414633,78873321
에이치엔에스하이텍(주),044990,2021/12,,23169646,15658582,7511064,7511064,7511064,10278,10427,10278,0,10165,10165,10165,10165,10165,10165,10165,10165,10165,10165,37791,37791330,38805,38805183,38805,37791330,38805183,4747,5116,5116,4747049,5115811,4747049,5115811,87344,81336,81336,87343540,81335921,87343540,81335921
에이치엔에스하이텍(주),044990,2021/12,,23169646,15658582,7511064,7511064,7511064,10278,10427,10278,0,10165,10165,10165,10165,10165,10165,10165,10165,10165,10165,37791,37791330,38805,38805183,38805,37791330,38805183,4747,5116,5116,4747049,5115811,4747049,5115811,87344,81336,81336,87343540,81335921,87343540,81335921
에이치엔에스하이텍(주),044990,2022/12,,23169646,15658582,7511064,7511064,7511064,19342,19326,19342,0,21335,21335,21335,21335,21335,21335,21335,21335,21335,21335,58594,58593998,59906,59905584,59906,58593998,59905584,35318,36041,36041,35317899,36041164,35317899,36041164,97203,94895,94895,97202608,94895302,97202608,94895302
에이치엔에스하이텍(주),044990,2022/12,,23169646,15658582,7511064,7511064,7511064,19342,19326,19342,0,21335,21335,21335,21335,21335,21335,21335,21335,21335,21335,58594,58593998,59906,59905584,59906,58593998,59905584,35318,36041,36041,35317899,36041164,35317899,36041164,97203,94895,94895,97202608,94895302,97202608,94895302
에이치엘비사이언스(주),343090,2020/12,,439053,439053,0,5458325,5458325,,,,,,,,,-4308,-4308,-4308,-4308,-4308,-4308,,,,,2257,,2256667,,,-4134,,,,-4133792,,,0,,,,0
에이치엘비사이언스(주),343090,2020/12,,5458325,0,5458325,5458325,5458325,,,,,,,,,-4308,-4308,-4308,-4308,-4308,-4308,,,,,2257,,2256667,,,-4134,,,,-4133792,,,0,,,,0
에이치엘비사이언스(주),343090,2020/12,,5897378,439053,5458325,5458325,5458325,,,,,,,,,-4308,-4308,-4308,-4308,-4308,-4308,,,,,2257,,2256667,,,-4134,,,,-4133792,,,0,,,,0
에이치엘비사이언스(주),343090,2021/12,,439053,439053,0,5458325,5458325,,,,,,,,,-5052,-5052,-5052,-5052,-5052,-5052,,,,,-1830,,-1830458,,,-4284,,,,-4283942,,,0,,,,0
에이치엘비사이언스(주),343090,2021/12,,5458325,0,5458325,5458325,5458325,,,,,,,,,-5052,-5052,-5052,-5052,-5052,-5052,,,,,-1830,,-1830458,,,-4284,,,,-4283942,,,0,,,,0
에이치엘비사이언스(주),343090,2021/12,,5897378,439053,5458325,5458325,5458325,,,,,,,,,-5052,-5052,-5052,-5052,-5052,-5052,,,,,-1830,,-1830458,,,-4284,,,,-4283942,,,0,,,,0
에이치엘비사이언스(주),343090,2022/12,,12000216,439053,11561163,11561163,11561163,,,,,,,,,-4769,-4769,-4769,-4769,-4769,-4769,,,,,-5272,,-5271779,,,-2746,,,,-2745954,,,0,,,,0
에이치엘비사이언스(주),343090,2022/12,,11561163,0,11561163,11561163,11561163,,,,,,,,,-4769,-4769,-4769,-4769,-4769,-4769,,,,,-5272,,-5271779,,,-2746,,,,-2745954,,,0,,,,0
에이치엘비사이언스(주),343090,2022/12,,439053,439053,0,11561163,11561163,,,,,,,,,-4769,-4769,-4769,-4769,-4769,-4769,,,,,-5272,,-5271779,,,-2746,,,,-2745954,,,0,,,,0
에이펙스인텍(주),207490,2018/12,,3600000,0,3600000,3600000,3600000,,,,,,,,,580,580,580,580,580,580,,,,,5874,,5873798,,,-1774,,,,-1774491,,,25554,,,,25554105
에이펙스인텍(주),207490,2018/12,,3600000,0,3600000,3600000,3600000,,,,,,,,,580,580,580,580,580,580,,,,,5874,,5873798,,,-1774,,,,-1774491,,,25554,,,,25554105
에이펙스인텍(주),207490,2019/12,,3600000,0,3600000,3600000,3600000,,,,,,,,,583,583,583,583,583,583,,,,,6349,,6349049,,,2678,,,,2677877,,,20426,,,,20425914
에이펙스인텍(주),207490,2019/12,,3600000,0,3600000,3600000,3600000,,,,,,,,,583,583,583,583,583,583,,,,,6349,,6349049,,,2678,,,,2677877,,,20426,,,,20425914
에이펙스인텍(주),207490,2020/12,,3600000,0,3600000,3600000,3600000,,,,,747,747,747,747,747,747,747,747,747,747,,,6920,6919522,6920,,6919522,,2241,2241,,2240594,,2240594,,20653,20653,,20653383,,20653383
에이펙스인텍(주),207490,2020/12,,3600000,0,3600000,3600000,3600000,,,,,747,747,747,747,747,747,747,747,747,747,,,6920,6919522,6920,,6919522,,2241,2241,,2240594,,2240594,,20653,20653,,20653383,,20653383
에이펙스인텍(주),207490,2021/12,,3600000,0,3600000,3600000,3600000,,,,,115,115,115,115,115,115,115,115,115,115,,,6926,6926199,6926,,6926199,,-3268,-3268,,-3268387,,-3268387,,21131,21131,,21131027,,21131027
에이펙스인텍(주),207490,2021/12,,3600000,0,3600000,3600000,3600000,,,,,115,115,115,115,115,115,115,115,115,115,,,6926,6926199,6926,,6926199,,-3268,-3268,,-3268387,,-3268387,,21131,21131,,21131027,,21131027
에이펙스인텍(주),207490,2022/12,,3600000,0,3600000,3600000,3600000,,,,,79,79,79,79,79,79,79,79,79,79,,,6897,6897063,6897,,6897063,,4098,4098,,4098478,,4098478,,21206,21206,,21205746,,21205746
에이펙스인텍(주),207490,2022/12,,3600000,0,3600000,3600000,3600000,,,,,79,79,79,79,79,79,79,79,79,79,,,6897,6897063,6897,,6897063,,4098,4098,,4098478,,4098478,,21206,21206,,21205746,,21205746
위월드(주),140660,2013/12,,2487252,0,2487252,3084000,3084000,,,,,,,,,-1007,-1007,0,-1007,-1007,-1007,,,,,9539,,9539305,,,918,,,,918420,,,8012,,,,8012333
위월드(주),140660,2013/12,,3084000,0,3084000,3084000,3084000,,,,,,,,,-1007,-1007,0,-1007,-1007,-1007,,,,,9539,,9539305,,,918,,,,918420,,,8012,,,,8012333
위월드(주),140660,2013/12,,596748,0,596748,3084000,3084000,,,,,,,,,-1007,-1007,0,-1007,-1007,-1007,,,,,9539,,9539305,,,918,,,,918420,,,8012,,,,8012333
위월드(주),140660,2014/12,,596748,0,596748,3084000,3084000,,,,,,,,,-1327,-1327,0,-1327,-1327,-1327,,,,,8258,,8258495,,,454,,,,454415,,,9259,,,,9258812
위월드(주),140660,2014/12,,3084000,0,3084000,3084000,3084000,,,,,,,,,-1327,-1327,0,-1327,-1327,-1327,,,,,8258,,8258495,,,454,,,,454415,,,9259,,,,9258812
위월드(주),140660,2014/12,,2487252,0,2487252,3084000,3084000,,,,,,,,,-1327,-1327,0,-1327,-1327,-1327,,,,,8258,,8258495,,,454,,,,454415,,,9259,,,,9258812
위월드(주),140660,2015/12,,596748,596748,0,2487252,2487252,,,,,,,,,2053,2053,0,2053,2053,2053,,,,,5379,,5379470,,,1643,,,,1643409,,,12291,,,,12290734
위월드(주),140660,2015/12,,3084000,596748,2487252,2487252,2487252,,,,,,,,,2053,2053,0,2053,2053,2053,,,,,5379,,5379470,,,1643,,,,1643409,,,12291,,,,12290734
위월드(주),140660,2015/12,,2487252,0,2487252,2487252,2487252,,,,,,,,,2053,2053,0,2053,2053,2053,,,,,5379,,5379470,,,1643,,,,1643409,,,12291,,,,12290734
위월드(주),140660,2016/12,,596748,596748,0,2487252,2487252,,,,,,,,,1298,1298,1298,1298,1298,1298,,,,,6717,,6716747,,,2681,,,,2681123,,,10416,,,,10415721
위월드(주),140660,2016/12,,2487252,0,2487252,2487252,2487252,,,,,,,,,1298,1298,1298,1298,1298,1298,,,,,6717,,6716747,,,2681,,,,2681123,,,10416,,,,10415721
위월드(주),140660,2016/12,,3084000,596748,2487252,2487252,2487252,,,,,,,,,1298,1298,1298,1298,1298,1298,,,,,6717,,6716747,,,2681,,,,2681123,,,10416,,,,10415721
위월드(주),140660,2017/12,,2487252,0,2487252,2487252,2487252,,,,,,,,,-956,-956,0,-956,-956,-956,,,,,5783,,5783332,,,377,,,,376530,,,7574,,,,7573813
위월드(주),140660,2017/12,,3084000,596748,2487252,2487252,2487252,,,,,,,,,-956,-956,0,-956,-956,-956,,,,,5783,,5783332,,,377,,,,376530,,,7574,,,,7573813
위월드(주),140660,2017/12,,596748,596748,0,2487252,2487252,,,,,,,,,-956,-956,0,-956,-956,-956,,,,,5783,,5783332,,,377,,,,376530,,,7574,,,,7573813
위월드(주),140660,2018/12,,3084000,596748,2487252,2487252,2487252,,,,,,,,,646,646,646,646,646,646,,,,,6436,,6436166,,,1089,,,,1089318,,,8139,,,,8138627
위월드(주),140660,2018/12,,596748,596748,0,2487252,2487252,,,,,,,,,646,646,646,646,646,646,,,,,6436,,6436166,,,1089,,,,1089318,,,8139,,,,8138627
위월드(주),140660,2018/12,,2487252,0,2487252,2487252,2487252,,,,,,,,,646,646,646,646,646,646,,,,,6436,,6436166,,,1089,,,,1089318,,,8139,,,,8138627
위월드(주),140660,2019/12,,2487252,0,2487252,2487252,2487252,,,,,,,,,-395,-395,-395,-395,-395,-395,,,,,6043,,6042914,,,1485,,,,1485258,,,6388,,,,6387844
위월드(주),140660,2019/12,,596748,596748,0,2487252,2487252,,,,,,,,,-395,-395,-395,-395,-395,-395,,,,,6043,,6042914,,,1485,,,,1485258,,,6388,,,,6387844
위월드(주),140660,2019/12,,3084000,596748,2487252,2487252,2487252,,,,,,,,,-395,-395,-395,-395,-395,-395,,,,,6043,,6042914,,,1485,,,,1485258,,,6388,,,,6387844
위월드(주),140660,2020/12,,596748,596748,0,2487252,2487252,,,,,,,,,-996,-996,-996,-996,-996,-996,,,,,5046,,5046440,,,-677,,,,-676898,,,5121,,,,5121163
위월드(주),140660,2020/12,,2487252,0,2487252,2487252,2487252,,,,,,,,,-996,-996,-996,-996,-996,-996,,,,,5046,,5046440,,,-677,,,,-676898,,,5121,,,,5121163
위월드(주),140660,2020/12,,3084000,596748,2487252,2487252,2487252,,,,,,,,,-996,-996,-996,-996,-996,-996,,,,,5046,,5046440,,,-677,,,,-676898,,,5121,,,,5121163
위월드(주),140660,2021/12,,2487252,0,2487252,2487252,2487252,,,,,,,,,1679,1679,1679,1679,1679,1679,,,,,6726,,6725686,,,-235,,,,-234713,,,8376,,,,8376327
위월드(주),140660,2021/12,,3084000,596748,2487252,2487252,2487252,,,,,,,,,1679,1679,1679,1679,1679,1679,,,,,6726,,6725686,,,-235,,,,-234713,,,8376,,,,8376327
위월드(주),140660,2021/12,,596748,596748,0,2487252,2487252,,,,,,,,,1679,1679,1679,1679,1679,1679,,,,,6726,,6725686,,,-235,,,,-234713,,,8376,,,,8376327
위월드(주),140660,2022/12,,3084000,596748,2487252,2487252,2487252,,,,,,,,,1276,1276,1276,1276,1276,1276,,,,,8013,,8012630,,,2006,,,,2006089,,,7172,,,,7171772
위월드(주),140660,2022/12,,596748,596748,0,2487252,2487252,,,,,,,,,1276,1276,1276,1276,1276,1276,,,,,8013,,8012630,,,2006,,,,2006089,,,7172,,,,7171772
위월드(주),140660,2022/12,,2487252,0,2487252,2487252,2487252,,,,,,,,,1276,1276,1276,1276,1276,1276,,,,,8013,,8012630,,,2006,,,,2006089,,,7172,,,,7171772
이성씨엔아이(주),379390,2021/12,,127660,0,127660,2969120,2969120,,,,,,,,,-2594,-2594,-2594,-2594,-2594,-2594,,,,,10455,,10455107,,,-2669,,,,-2668866,,,9153,,,,9153132
이성씨엔아이(주),379390,2021/12,,2841460,0,2841460,2969120,2969120,,,,,,,,,-2594,-2594,-2594,-2594,-2594,-2594,,,,,10455,,10455107,,,-2669,,,,-2668866,,,9153,,,,9153132
이성씨엔아이(주),379390,2021/12,,2969120,0,2969120,2969120,2969120,,,,,,,,,-2594,-2594,-2594,-2594,-2594,-2594,,,,,10455,,10455107,,,-2669,,,,-2668866,,,9153,,,,9153132
이성씨엔아이(주),379390,2022/12,,127660,0,127660,2969120,2969120,,,,,,,,,-323,-323,-323,-323,-323,-323,,,,,10430,12223512,10429792,,,3374,,,2390809,3373611,,,11782,,,13829208,11782184
이성씨엔아이(주),379390,2022/12,,2841460,0,2841460,2969120,2969120,,,,,,,,,-323,-323,-323,-323,-323,-323,,,,,10430,12223512,10429792,,,3374,,,2390809,3373611,,,11782,,,13829208,11782184
이성씨엔아이(주),379390,2022/12,,2969120,0,2969120,2969120,2969120,,,,,,,,,-323,-323,-323,-323,-323,-323,,,,,10430,12223512,10429792,,,3374,,,2390809,3373611,,,11782,,,13829208,11782184
인바이츠바이오코아(주),216400,2015/12,,1338361,1338361,0,6821676,6821676,,,,,,,,,815,815,0,815,815,815,,,,,13936,,13935789,,,-697,,,,-696725,,,21238,,,,21238376
인바이츠바이오코아(주),216400,2015/12,,6821676,0,6821676,6821676,6821676,,,,,,,,,815,815,0,815,815,815,,,,,13936,,13935789,,,-697,,,,-696725,,,21238,,,,21238376
