,회사명,거래소코드,회계년도,GAAP(개별) 기업수명주기,GAAP(연결) 기업수명주기,IFRS(개별) 기업수명주기,IFRS(개별)(비교) 기업수명주기,IFRS(연결) 기업수명주기,IFRS(연결)(비교) 기업수명주기
8313,광진실업(주),26910,2014/12,성숙기,,성숙기,성숙기,,
8314,광진실업(주),26910,2015/12,성숙기,,성숙기,성숙기,,
8315,광진실업(주),26910,2016/12,성숙기,,성숙기,성숙기,,
8316,광진실업(주),26910,2017/12,성숙기,,성숙기,성숙기,,
8317,광진실업(주),26910,2018/12,성숙기,,성숙기,성숙기,,
8318,광진실업(주),26910,2019/12,성숙기,,성숙기,성숙기,,
8319,광진실업(주),26910,2020/12,도입기,,도입기,도입기,,
8320,광진실업(주),26910,2021/12,도입기,,도입기,도입기,,도입기
8321,광진실업(주),26910,2022/12,성장기,성장기,성장기,,성장기,
8322,국일신동(주),60480,2012/12,성장기,,성장기,성장기,,
8323,국일신동(주),60480,2013/12,성숙기,,성숙기,성숙기,,
8324,국일신동(주),60480,2014/12,도입기,,도입기,도입기,,
8325,국일신동(주),60480,2015/12,성숙기,,성숙기,성숙기,,
8326,국일신동(주),60480,2016/12,성숙기,,성숙기,성숙기,,
8327,국일신동(주),60480,2017/12,성숙기,,성숙기,성숙기,,
8328,국일신동(주),60480,2018/12,도입기,,도입기,도입기,,
8329,국일신동(주),60480,2019/12,성장기,,성장기,성장기,,
8330,국일신동(주),60480,2020/12,성숙기,,성숙기,성숙기,,
8331,국일신동(주),60480,2021/12,성숙기,,성숙기,성숙기,,
8332,국일신동(주),60480,2022/12,성숙기,,성숙기,,,
8333,국일제지(주),78130,2012/12,성장기,,성장기,성장기,,
8334,국일제지(주),78130,2013/12,,,,,,
8335,국일제지(주),78130,2014/12,성숙기,성숙기,성숙기,성숙기,성숙기,
8336,국일제지(주),78130,2015/12,도입기,,도입기,도입기,,
8337,국일제지(주),78130,2016/12,도입기,,도입기,도입기,,
8338,국일제지(주),78130,2017/12,도입기,,도입기,도입기,,
8339,국일제지(주),78130,2018/12,도입기,,도입기,도입기,,도입기
8340,국일제지(주),78130,2019/12,도입기,도입기,도입기,도입기,도입기,도입기
8341,국일제지(주),78130,2020/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8342,국일제지(주),78130,2021/12,도입기,도입기,도입기,도입기,도입기,도입기
8343,국일제지(주),78130,2022/12,도입기,도입기,도입기,,도입기,
8344,그레이트리치과기유한공사,900290,2016/06,,성장기,,,성장기,성장기
8345,그레이트리치과기유한공사,900290,2017/06,,성장기,,,성장기,성장기
8346,그레이트리치과기유한공사,900290,2018/06,,성숙기,,,성숙기,성숙기
8347,그레이트리치과기유한공사,900290,2019/06,,성장기,,,성장기,성장기
8348,그레이트리치과기유한공사,900290,2020/06,,성숙기,,,성숙기,성숙기
8349,그레이트리치과기유한공사,900290,2021/06,,성장기,,,성장기,성장기
8350,그레이트리치과기유한공사,900290,2022/06,,성장기,,,성장기,성장기
8351,그린생명과학(주),114450,2012/12,성장기,,성장기,성장기,,
8352,그린생명과학(주),114450,2013/12,성숙기,,성숙기,성숙기,,
8353,그린생명과학(주),114450,2014/12,성숙기,,성숙기,성숙기,,
8354,그린생명과학(주),114450,2015/12,성숙기,,성숙기,성숙기,,
8355,그린생명과학(주),114450,2016/12,성장기,,성장기,성장기,,
8356,그린생명과학(주),114450,2017/12,성숙기,,성숙기,성숙기,,
8357,그린생명과학(주),114450,2018/12,성숙기,,성숙기,성숙기,,
8358,그린생명과학(주),114450,2019/12,,,,,,
8359,그린생명과학(주),114450,2020/12,성장기,,성장기,성장기,,
8360,그린생명과학(주),114450,2021/12,성장기,,성장기,성장기,,
8361,그린생명과학(주),114450,2022/12,쇠퇴기,,쇠퇴기,,,
8362,글로벌에스엠테크리미티드,900070,2012/12,,성숙기,,,성숙기,성숙기
8363,글로벌에스엠테크리미티드,900070,2013/12,,성장기,,,성장기,성장기
8364,글로벌에스엠테크리미티드,900070,2014/12,,성장기,,,성장기,성장기
8365,글로벌에스엠테크리미티드,900070,2015/12,,성장기,,,성장기,성장기
8366,글로벌에스엠테크리미티드,900070,2016/12,,성장기,,,성장기,성장기
8367,글로벌에스엠테크리미티드,900070,2017/12,,성숙기,,,성숙기,성숙기
8368,글로벌에스엠테크리미티드,900070,2018/12,,성숙기,,,성숙기,성숙기
8369,글로벌에스엠테크리미티드,900070,2019/12,,성숙기,,,성숙기,성숙기
8370,글로벌에스엠테크리미티드,900070,2020/12,,성숙기,,,성숙기,성숙기
8371,글로벌에스엠테크리미티드,900070,2021/12,,성숙기,,,성숙기,성숙기
8372,글로벌에스엠테크리미티드,900070,2022/12,,성숙기,,,성숙기,
8373,글로본(주),19660,2012/03,,,,,,
8374,글로본(주),19660,2013/03,,,,,,
8375,글로본(주),19660,2014/03,,,,,,
8376,글로본(주),19660,2015/03,,,,,,
8377,글로본(주),19660,2016/03,,,,,,
8378,글로본(주),19660,2017/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
8379,글로본(주),19660,2018/12,,,,,,
8380,글로본(주),19660,2019/12,,,,,,
8381,글로본(주),19660,2020/12,도입기,,도입기,도입기,,도입기
8382,글로본(주),19660,2021/12,도입기,도입기,도입기,도입기,도입기,
8383,글로본(주),19660,2022/12,쇠퇴기,,쇠퇴기,,,
8384,금호전기(주),1210,2012/12,성장기,성장기,성장기,성장기,성장기,성장기
8385,금호전기(주),1210,2013/12,도입기,도입기,도입기,도입기,도입기,도입기
8386,금호전기(주),1210,2014/12,,,,,,
8387,금호전기(주),1210,2015/12,쇠퇴기,도입기,쇠퇴기,쇠퇴기,도입기,도입기
8388,금호전기(주),1210,2016/12,,성숙기,,,성숙기,성숙기
8389,금호전기(주),1210,2017/12,성장기,성숙기,성장기,성장기,성숙기,성숙기
8390,금호전기(주),1210,2018/12,,쇠퇴기,,,쇠퇴기,쇠퇴기
8391,금호전기(주),1210,2019/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
8392,금호전기(주),1210,2020/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
8393,금호전기(주),1210,2021/12,도입기,도입기,도입기,도입기,도입기,도입기
8394,금호전기(주),1210,2022/12,쇠퇴기,쇠퇴기,쇠퇴기,,쇠퇴기,
8395,기가비스(주),420770,2012/12,성숙기,,,,,
8396,기가비스(주),420770,2013/12,성숙기,,,,,
8397,기가비스(주),420770,2014/12,,,,,,
8398,기가비스(주),420770,2015/12,,,,,,
8399,기가비스(주),420770,2016/12,성숙기,,,,,
8400,기가비스(주),420770,2017/12,쇠퇴기,,,,,
8401,기가비스(주),420770,2018/12,,,,,,
8402,기가비스(주),420770,2019/12,,,,,,
8403,기가비스(주),420770,2020/12,성숙기,,,성숙기,,
8404,기가비스(주),420770,2021/12,성숙기,,성숙기,성숙기,,
8405,기가비스(주),420770,2022/12,성장기,,성장기,,,
8406,나노씨엠에스(주),247660,2012/12,성장기,,,,,
8407,나노씨엠에스(주),247660,2013/12,성숙기,,,,,
8408,나노씨엠에스(주),247660,2014/12,성장기,,,,,
8409,나노씨엠에스(주),247660,2015/12,,,,쇠퇴기,,
8410,나노씨엠에스(주),247660,2016/12,성숙기,,성숙기,성숙기,,
8411,나노씨엠에스(주),247660,2017/12,,,,,,
8412,나노씨엠에스(주),247660,2018/12,쇠퇴기,,쇠퇴기,쇠퇴기,,
8413,나노씨엠에스(주),247660,2019/12,성장기,,성장기,성장기,,
8414,나노씨엠에스(주),247660,2020/12,도입기,,도입기,도입기,,
8415,나노씨엠에스(주),247660,2021/12,도입기,,도입기,도입기,,
8416,나노씨엠에스(주),247660,2022/12,쇠퇴기,,쇠퇴기,,,
8417,나노캠텍(주),91970,2012/12,도입기,도입기,도입기,도입기,도입기,도입기
8418,나노캠텍(주),91970,2013/12,성장기,성장기,성장기,성장기,성장기,성장기
8419,나노캠텍(주),91970,2014/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8420,나노캠텍(주),91970,2015/12,성숙기,성장기,성숙기,성숙기,성장기,성장기
8421,나노캠텍(주),91970,2016/12,성장기,성장기,성장기,성장기,성장기,성장기
8422,나노캠텍(주),91970,2017/12,도입기,쇠퇴기,도입기,도입기,쇠퇴기,쇠퇴기
8423,나노캠텍(주),91970,2018/12,도입기,성장기,도입기,도입기,성장기,성장기
8424,나노캠텍(주),91970,2019/12,,,,,,
8425,나노캠텍(주),91970,2020/12,성장기,성장기,성장기,성장기,성장기,성장기
8426,나노캠텍(주),91970,2021/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8427,나노캠텍(주),91970,2022/12,쇠퇴기,쇠퇴기,쇠퇴기,,쇠퇴기,
8428,나노팀(주),417010,2021/12,성장기,,성장기,성장기,,
8429,나노팀(주),417010,2022/12,성장기,,성장기,,,
8430,나라셀라(주),405920,2013/12,도입기,,,,,
8431,나라셀라(주),405920,2014/12,도입기,,,,,
8432,나라셀라(주),405920,2015/12,성숙기,,,,,
8433,나라셀라(주),405920,2016/12,,,,,,
8434,나라셀라(주),405920,2017/12,도입기,,,,,
8435,나라셀라(주),405920,2018/12,도입기,,,,,
8436,나라셀라(주),405920,2019/12,성장기,,,,,
8437,나라셀라(주),405920,2020/12,성장기,,,,,
8438,나라셀라(주),405920,2021/12,도입기,,,도입기,,도입기
8439,나라셀라(주),405920,2022/12,성장기,성장기,성장기,,성장기,
8440,나무기술(주),242040,2016/12,,,,,,
8441,나무기술(주),242040,2017/12,,,,,,
8442,나무기술(주),242040,2018/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
8443,나무기술(주),242040,2019/12,도입기,도입기,도입기,도입기,도입기,도입기
8444,나무기술(주),242040,2020/12,성장기,성장기,성장기,성장기,성장기,성장기
8445,나무기술(주),242040,2021/12,성장기,성장기,성장기,성장기,성장기,성장기
8446,나무기술(주),242040,2022/12,도입기,도입기,도입기,,도입기,
8447,노을(주),376930,2020/12,도입기,도입기,도입기,도입기,도입기,도입기
8448,노을(주),376930,2021/12,도입기,도입기,도입기,도입기,도입기,도입기
8449,노을(주),376930,2022/12,도입기,도입기,도입기,,도입기,
8450,농업회사법인아시아종묘(주),154030,2012/12,도입기,도입기,도입기,도입기,도입기,도입기
8451,농업회사법인아시아종묘(주),154030,2013/12,도입기,도입기,도입기,도입기,도입기,도입기
8452,농업회사법인아시아종묘(주),154030,2015/09,도입기,도입기,도입기,도입기,도입기,도입기
8453,농업회사법인아시아종묘(주),154030,2016/09,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8454,농업회사법인아시아종묘(주),154030,2017/09,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8455,농업회사법인아시아종묘(주),154030,2018/09,도입기,도입기,도입기,도입기,도입기,도입기
8456,농업회사법인아시아종묘(주),154030,2019/09,도입기,도입기,도입기,도입기,도입기,도입기
8457,농업회사법인아시아종묘(주),154030,2020/09,,,,,,
8458,농업회사법인아시아종묘(주),154030,2021/09,성장기,성장기,성장기,성장기,성장기,성장기
8459,농업회사법인아시아종묘(주),154030,2022/09,쇠퇴기,쇠퇴기,쇠퇴기,,쇠퇴기,
8460,뉴지랩파마(주),214870,2012/12,도입기,,도입기,도입기,,
8461,뉴지랩파마(주),214870,2013/12,성숙기,,성숙기,성숙기,,
8462,뉴지랩파마(주),214870,2014/12,성숙기,,성숙기,성숙기,,
8463,뉴지랩파마(주),214870,2015/12,도입기,,도입기,도입기,,
8464,뉴지랩파마(주),214870,2016/12,성장기,,성장기,성장기,,성장기
8465,뉴지랩파마(주),214870,2017/12,도입기,도입기,도입기,도입기,도입기,도입기
8466,뉴지랩파마(주),214870,2018/12,,,,,,
8467,뉴지랩파마(주),214870,2019/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
8468,뉴지랩파마(주),214870,2020/12,도입기,도입기,도입기,도입기,도입기,도입기
8469,뉴지랩파마(주),214870,2021/12,성장기,도입기,성장기,성장기,도입기,도입기
8470,뉴지랩파마(주),214870,2022/12,성숙기,,성숙기,,,
8471,대동전자(주),8110,2012/03,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
8472,대동전자(주),8110,2013/03,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8473,대동전자(주),8110,2014/03,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8474,대동전자(주),8110,2015/03,,,,,,
8475,대동전자(주),8110,2016/03,성장기,성장기,성장기,성장기,성장기,성장기
8476,대동전자(주),8110,2017/03,,성숙기,,,성숙기,성숙기
8477,대동전자(주),8110,2018/03,,,,성장기,,성장기
8478,대동전자(주),8110,2019/03,,,,,,
8479,대동전자(주),8110,2020/03,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8480,대동전자(주),8110,2021/03,,,,,,
8481,대동전자(주),8110,2022/03,성장기,성장기,성장기,성장기,성장기,성숙기
8482,대명에너지(주),389260,2015/12,,,,,,
8483,대명에너지(주),389260,2016/12,도입기,도입기,,,,
8484,대명에너지(주),389260,2017/12,성숙기,성숙기,,,,
8485,대명에너지(주),389260,2018/12,,,,,,
8486,대명에너지(주),389260,2019/12,,,,,,
8487,대명에너지(주),389260,2020/12,성숙기,,,성숙기,,성장기
8488,대명에너지(주),389260,2021/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8489,대명에너지(주),389260,2022/12,성장기,성장기,성장기,,성장기,
8490,대모엔지니어링(주),317850,2012/12,성장기,,,,,
8491,대모엔지니어링(주),317850,2013/12,성숙기,,,,,
8492,대모엔지니어링(주),317850,2014/12,성장기,,,,,
8493,대모엔지니어링(주),317850,2015/12,성숙기,,,,,
8494,대모엔지니어링(주),317850,2016/12,,,,,,
8495,대모엔지니어링(주),317850,2017/12,성장기,,,성장기,,성장기
8496,대모엔지니어링(주),317850,2018/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8497,대모엔지니어링(주),317850,2019/12,도입기,도입기,도입기,도입기,도입기,도입기
8498,대모엔지니어링(주),317850,2020/12,성숙기,성장기,성숙기,성숙기,성장기,성장기
8499,대모엔지니어링(주),317850,2021/12,,,,,,
8500,대모엔지니어링(주),317850,2022/12,쇠퇴기,쇠퇴기,쇠퇴기,,쇠퇴기,
8501,대보마그네틱(주),290670,2017/12,성장기,,성장기,성장기,,
8502,대보마그네틱(주),290670,2018/12,성장기,,성장기,성장기,,
8503,대보마그네틱(주),290670,2019/12,성장기,,성장기,성장기,,
8504,대보마그네틱(주),290670,2020/12,,,,,,
8505,대보마그네틱(주),290670,2021/12,성숙기,,성숙기,성숙기,,성숙기
8506,대보마그네틱(주),290670,2022/12,,,,,,
8507,대봉엘에스(주),78140,2012/12,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기,쇠퇴기
8508,대봉엘에스(주),78140,2013/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8509,대봉엘에스(주),78140,2014/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8510,대봉엘에스(주),78140,2015/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8511,대봉엘에스(주),78140,2016/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
8512,대봉엘에스(주),78140,2017/12,,,,,,
8513,대봉엘에스(주),78140,2018/12,성숙기,성숙기,성숙기,성숙기,성숙기,성숙기
