,회사명,거래소코드,회계년도,기업수명주기
611,(주)플럼라인생명과학,222670,2019,쇠퇴기
612,(주)플럼라인생명과학,222670,2020,도입기
613,(주)플럼라인생명과학,222670,2021,도입기
614,(주)플럼라인생명과학,222670,2022,쇠퇴기
615,(주)피노텍,150440,2013,도입기
616,(주)피노텍,150440,2014,도입기
617,(주)피노텍,150440,2015,성장기
618,(주)피노텍,150440,2016,도입기
619,(주)피노텍,150440,2017,도입기
620,(주)피노텍,150440,2018,성숙기
621,(주)피노텍,150440,2019,도입기
622,(주)피노텍,150440,2020,성장기
623,(주)피노텍,150440,2021,성장기
624,(주)피노텍,150440,2022,쇠퇴기
625,(주)한국미라클피플사,331660,2018,성장기
626,(주)한국미라클피플사,331660,2019,도입기
627,(주)한국미라클피플사,331660,2020,성장기
628,(주)한국미라클피플사,331660,2021,도입기
629,(주)한국미라클피플사,331660,2022,성장기
630,(주)한중엔시에스,107640,2013,성숙기
631,(주)한중엔시에스,107640,2014,성장기
632,(주)한중엔시에스,107640,2015,성장기
633,(주)한중엔시에스,107640,2016,성장기
634,(주)한중엔시에스,107640,2017,도입기
635,(주)한중엔시에스,107640,2018,성숙기
636,(주)한중엔시에스,107640,2019,성장기
637,(주)한중엔시에스,107640,2020,도입기
638,(주)한중엔시에스,107640,2021,성장기
639,(주)한중엔시에스,107640,2022,도입기
640,(주)휴벡셀,212310,2014,도입기
641,(주)휴벡셀,212310,2015,도입기
642,(주)휴벡셀,212310,2016,도입기
643,(주)휴벡셀,212310,2017,쇠퇴기
644,(주)휴벡셀,212310,2018,도입기
645,(주)휴벡셀,212310,2019,쇠퇴기
646,(주)휴벡셀,212310,2020,도입기
647,(주)휴벡셀,212310,2021,도입기
648,(주)휴벡셀,212310,2022,도입기
649,대동고려삼(주),178600,2013,도입기
650,대동고려삼(주),178600,2014,도입기
651,대동고려삼(주),178600,2015,도입기
652,대동고려삼(주),178600,2016,도입기
653,대동고려삼(주),178600,2017,성장기
654,대동고려삼(주),178600,2018,성숙기
655,대동고려삼(주),178600,2019,성장기
656,대동고려삼(주),178600,2020,도입기
657,대동고려삼(주),178600,2021,성장기
658,대동고려삼(주),178600,2022,도입기
659,도부마스크 (주),227420,2015,도입기
660,도부마스크 (주),227420,2016,도입기
661,도부마스크 (주),227420,2017,쇠퇴기
662,도부마스크 (주),227420,2018,쇠퇴기
663,도부마스크 (주),227420,2019,쇠퇴기
664,도부마스크 (주),227420,2020,성숙기
665,도부마스크 (주),227420,2021,쇠퇴기
666,도부마스크 (주),227420,2022,도입기
667,럭스피아(주),92590,2013,성숙기
668,럭스피아(주),92590,2014,성숙기
669,럭스피아(주),92590,2015,성숙기
670,럭스피아(주),92590,2020,성숙기
671,럭스피아(주),92590,2021,성장기
672,럭스피아(주),92590,2022,도입기
673,베른(주),322190,2018,도입기
674,베른(주),322190,2019,쇠퇴기
675,베른(주),322190,2020,도입기
676,베른(주),322190,2021,도입기
677,베른(주),322190,2022,쇠퇴기
678,뿌리깊은나무들(주),266170,2013,도입기
679,뿌리깊은나무들(주),266170,2014,성장기
680,뿌리깊은나무들(주),266170,2015,성장기
681,뿌리깊은나무들(주),266170,2016,쇠퇴기
682,뿌리깊은나무들(주),266170,2017,도입기
683,뿌리깊은나무들(주),266170,2018,성장기
684,뿌리깊은나무들(주),266170,2019,쇠퇴기
685,뿌리깊은나무들(주),266170,2021,도입기
686,뿌리깊은나무들(주),266170,2022,도입기
687,삼미금속(주),12210,2013,성숙기
688,삼미금속(주),12210,2014,성숙기
689,삼미금속(주),12210,2015,성숙기
690,삼미금속(주),12210,2016,도입기
691,삼미금속(주),12210,2017,성숙기
692,삼미금속(주),12210,2018,성숙기
693,삼미금속(주),12210,2019,성숙기
694,삼미금속(주),12210,2020,성숙기
695,삼미금속(주),12210,2021,쇠퇴기
696,삼미금속(주),12210,2022,도입기
697,아이케이세미콘(주),149010,2013,성숙기
698,아이케이세미콘(주),149010,2014,성숙기
699,아이케이세미콘(주),149010,2015,성장기
700,아이케이세미콘(주),149010,2016,성숙기
701,아이케이세미콘(주),149010,2017,성숙기
702,아이케이세미콘(주),149010,2018,성숙기
703,아이케이세미콘(주),149010,2019,성숙기
704,아이케이세미콘(주),149010,2020,성숙기
705,아퓨어스(주),149300,2018,도입기
706,아퓨어스(주),149300,2020,쇠퇴기
707,아퓨어스(주),149300,2021,도입기
708,아퓨어스(주),149300,2022,도입기
709,애니메디솔루션(주),390110,2019,도입기
710,애니메디솔루션(주),390110,2020,도입기
711,애니메디솔루션(주),390110,2021,도입기
712,애니메디솔루션(주),390110,2022,도입기
713,에스케이시그넷(주),260870,2016,도입기
714,에스케이시그넷(주),260870,2017,성장기
715,에스케이시그넷(주),260870,2018,성장기
716,에스케이시그넷(주),260870,2019,도입기
717,에스케이시그넷(주),260870,2020,성숙기
718,에스케이시그넷(주),260870,2021,성장기
719,에스케이시그넷(주),260870,2022,쇠퇴기
720,에이치엔에스하이텍(주),44990,2013,성숙기
721,에이치엔에스하이텍(주),44990,2014,성숙기
722,에이치엔에스하이텍(주),44990,2015,성숙기
723,에이치엔에스하이텍(주),44990,2016,성장기
724,에이치엔에스하이텍(주),44990,2017,도입기
725,에이치엔에스하이텍(주),44990,2018,도입기
726,에이치엔에스하이텍(주),44990,2019,도입기
727,에이치엔에스하이텍(주),44990,2020,성숙기
728,에이치엔에스하이텍(주),44990,2021,성장기
729,에이치엔에스하이텍(주),44990,2022,성숙기
730,에이치엘비사이언스(주),343090,2018,도입기
731,에이치엘비사이언스(주),343090,2019,도입기
732,에이치엘비사이언스(주),343090,2020,쇠퇴기
733,에이치엘비사이언스(주),343090,2021,도입기
734,에이치엘비사이언스(주),343090,2022,쇠퇴기
735,에이펙스인텍(주),207490,2013,쇠퇴기
736,에이펙스인텍(주),207490,2014,도입기
737,에이펙스인텍(주),207490,2016,성숙기
738,에이펙스인텍(주),207490,2017,성장기
739,에이펙스인텍(주),207490,2018,도입기
740,에이펙스인텍(주),207490,2019,성숙기
741,에이펙스인텍(주),207490,2020,성숙기
742,에이펙스인텍(주),207490,2021,쇠퇴기
743,에이펙스인텍(주),207490,2022,성장기
744,위월드(주),140660,2013,성장기
745,위월드(주),140660,2014,성장기
746,위월드(주),140660,2016,성숙기
747,위월드(주),140660,2017,성장기
748,위월드(주),140660,2018,성장기
749,위월드(주),140660,2020,도입기
750,위월드(주),140660,2021,도입기
751,위월드(주),140660,2022,성숙기
752,이성씨엔아이(주),379390,2018,성장기
753,이성씨엔아이(주),379390,2020,성장기
754,이성씨엔아이(주),379390,2022,성장기
755,인바이츠바이오코아(주),216400,2014,성숙기
756,인바이츠바이오코아(주),216400,2015,도입기
757,인바이츠바이오코아(주),216400,2016,성숙기
758,인바이츠바이오코아(주),216400,2017,성숙기
759,인바이츠바이오코아(주),216400,2019,성숙기
760,인바이츠바이오코아(주),216400,2020,성장기
761,인바이츠바이오코아(주),216400,2021,성장기
762,인바이츠바이오코아(주),216400,2022,성숙기
763,코스텍시스템(주),169670,2013,도입기
764,코스텍시스템(주),169670,2014,성숙기
765,코스텍시스템(주),169670,2015,성숙기
766,코스텍시스템(주),169670,2016,성장기
767,코스텍시스템(주),169670,2017,도입기
768,코스텍시스템(주),169670,2018,성장기
769,코스텍시스템(주),169670,2019,도입기
770,코스텍시스템(주),169670,2020,성장기
771,코스텍시스템(주),169670,2021,성숙기
772,크로넥스(주),215570,2013,성장기
773,크로넥스(주),215570,2014,도입기
774,크로넥스(주),215570,2015,도입기
775,크로넥스(주),215570,2016,쇠퇴기
776,크로넥스(주),215570,2017,도입기
777,크로넥스(주),215570,2018,도입기
778,크로넥스(주),215570,2020,도입기
779,크로넥스(주),215570,2021,도입기
780,태양기계(주),116100,2013,성숙기
781,태양기계(주),116100,2014,성숙기
782,태양기계(주),116100,2015,성장기
783,태양기계(주),116100,2016,성장기
784,태양기계(주),116100,2017,도입기
785,태양기계(주),116100,2019,성숙기
786,태양기계(주),116100,2020,성장기
787,태양기계(주),116100,2021,성숙기
788,태양기계(주),116100,2022,성숙기
789,태양쓰리시(주),52960,2013,성숙기
790,태양쓰리시(주),52960,2014,성장기
791,태양쓰리시(주),52960,2015,성숙기
792,태양쓰리시(주),52960,2016,성숙기
793,태양쓰리시(주),52960,2017,성숙기
794,태양쓰리시(주),52960,2018,성장기
795,태양쓰리시(주),52960,2019,성숙기
796,태양쓰리시(주),52960,2020,성장기
797,태양쓰리시(주),52960,2021,성장기
798,태양쓰리시(주),52960,2022,성장기
799,퓨쳐메디신(주),341170,2016,도입기
800,퓨쳐메디신(주),341170,2017,도입기
801,퓨쳐메디신(주),341170,2018,도입기
802,퓨쳐메디신(주),341170,2019,쇠퇴기
803,퓨쳐메디신(주),341170,2020,도입기
804,퓨쳐메디신(주),341170,2021,도입기
805,퓨쳐메디신(주),341170,2022,쇠퇴기
806,(주)CMG제약,58820,2012,도입기
807,(주)CMG제약,58820,2013,쇠퇴기
808,(주)CMG제약,58820,2014,성장기
809,(주)CMG제약,58820,2015,성장기
810,(주)CMG제약,58820,2016,성장기
811,(주)CMG제약,58820,2017,성장기
812,(주)CMG제약,58820,2019,성장기
813,(주)CMG제약,58820,2020,성숙기
814,(주)CMG제약,58820,2021,성숙기
815,(주)CMG제약,58820,2022,성장기
816,(주)ES큐브,50120,2012,성장기
817,(주)ES큐브,50120,2013,성장기
818,(주)ES큐브,50120,2015,쇠퇴기
819,(주)ES큐브,50120,2016,성장기
820,(주)ES큐브,50120,2017,성숙기
821,(주)ES큐브,50120,2018,도입기
822,(주)ES큐브,50120,2019,성장기
823,(주)ES큐브,50120,2020,쇠퇴기
824,(주)ES큐브,50120,2021,성장기
825,(주)ES큐브,50120,2022,성숙기
826,(주)MH에탄올,23150,2012,쇠퇴기
827,(주)MH에탄올,23150,2013,성숙기
828,(주)MH에탄올,23150,2014,성숙기
829,(주)MH에탄올,23150,2017,성장기
830,(주)MH에탄올,23150,2018,쇠퇴기
831,(주)MH에탄올,23150,2019,성숙기
832,(주)MH에탄올,23150,2020,성숙기
833,(주)MH에탄올,23150,2021,성숙기
834,(주)MH에탄올,23150,2022,성숙기
835,(주)가온칩스,399720,2020,성장기
836,(주)가온칩스,399720,2021,성장기
837,(주)가온칩스,399720,2022,성장기
838,(주)강스템바이오텍,217730,2013,도입기
839,(주)강스템바이오텍,217730,2014,쇠퇴기
840,(주)강스템바이오텍,217730,2015,도입기
841,(주)강스템바이오텍,217730,2016,도입기
842,(주)강스템바이오텍,217730,2017,쇠퇴기
843,(주)강스템바이오텍,217730,2018,도입기
844,(주)강스템바이오텍,217730,2019,도입기
845,(주)강스템바이오텍,217730,2020,쇠퇴기
846,(주)강스템바이오텍,217730,2021,도입기
847,(주)강스템바이오텍,217730,2022,쇠퇴기
848,(주)강원에너지,114190,2012,도입기
849,(주)강원에너지,114190,2015,성장기
850,(주)강원에너지,114190,2016,쇠퇴기
851,(주)강원에너지,114190,2017,도입기
852,(주)강원에너지,114190,2018,도입기
853,(주)강원에너지,114190,2019,성숙기
854,(주)강원에너지,114190,2020,쇠퇴기
855,(주)강원에너지,114190,2021,도입기
856,(주)강원에너지,114190,2022,도입기
857,(주)고려시멘트,198440,2017,성장기
858,(주)고려시멘트,198440,2018,성장기
859,(주)고려시멘트,198440,2021,성숙기
860,(주)고려시멘트,198440,2022,쇠퇴기
861,(주)고바이오랩,348150,2019,도입기
862,(주)고바이오랩,348150,2020,쇠퇴기
863,(주)고바이오랩,348150,2021,도입기
864,(주)고바이오랩,348150,2022,도입기
865,(주)골드앤에스,35290,2012,성장기
866,(주)골드앤에스,35290,2013,도입기
867,(주)골드앤에스,35290,2014,도입기
868,(주)골드앤에스,35290,2015,성장기
869,(주)골드앤에스,35290,2017,성장기
870,(주)골드앤에스,35290,2018,도입기
871,(주)골드앤에스,35290,2020,쇠퇴기
872,(주)골드앤에스,35290,2021,성숙기
873,(주)골드앤에스,35290,2022,쇠퇴기
874,(주)공구우먼,366030,2017,성숙기
875,(주)공구우먼,366030,2018,성숙기
876,(주)공구우먼,366030,2019,성숙기
877,(주)공구우먼,366030,2020,성숙기
878,(주)공구우먼,366030,2021,성숙기
879,(주)공구우먼,366030,2022,성장기
880,(주)광명전기,17040,2012,성장기
881,(주)광명전기,17040,2014,성숙기
882,(주)광명전기,17040,2016,성장기
883,(주)광명전기,17040,2017,성장기
884,(주)광명전기,17040,2018,도입기
885,(주)광명전기,17040,2019,성장기
886,(주)광명전기,17040,2020,성장기
887,(주)광명전기,17040,2021,쇠퇴기
888,(주)광무,29480,2012,쇠퇴기
889,(주)광무,29480,2013,도입기
890,(주)광무,29480,2015,쇠퇴기
891,(주)광무,29480,2016,성장기
892,(주)광무,29480,2017,성장기
893,(주)광무,29480,2018,도입기
894,(주)광무,29480,2019,도입기
895,(주)광무,29480,2020,쇠퇴기
896,(주)광무,29480,2021,쇠퇴기
897,(주)광무,29480,2022,도입기
898,(주)구영테크,53270,2012,성장기
899,(주)구영테크,53270,2014,성장기
900,(주)구영테크,53270,2015,성숙기
901,(주)구영테크,53270,2016,성숙기
902,(주)구영테크,53270,2017,성장기
903,(주)구영테크,53270,2018,성장기
904,(주)구영테크,53270,2019,성장기
905,(주)구영테크,53270,2020,성숙기
906,(주)구영테크,53270,2021,성장기
907,(주)구영테크,53270,2022,성숙기
908,(주)국순당,43650,2012,성장기
909,(주)국순당,43650,2013,성장기
910,(주)국순당,43650,2014,성숙기
911,(주)국순당,43650,2015,쇠퇴기
912,(주)국순당,43650,2016,성숙기
913,(주)국순당,43650,2017,쇠퇴기
914,(주)국순당,43650,2018,성숙기
915,(주)국순당,43650,2019,쇠퇴기
916,(주)국순당,43650,2020,성숙기
917,(주)국순당,43650,2021,성숙기
918,(주)국영지앤엠,6050,2012,쇠퇴기
919,(주)국영지앤엠,6050,2013,성숙기
920,(주)국영지앤엠,6050,2015,성장기
921,(주)국영지앤엠,6050,2016,도입기
922,(주)국영지앤엠,6050,2017,성장기
923,(주)국영지앤엠,6050,2018,성숙기
924,(주)국영지앤엠,6050,2019,도입기
925,(주)국영지앤엠,6050,2020,성장기
926,(주)국영지앤엠,6050,2022,도입기
927,(주)국전약품,307750,2020,성숙기
928,(주)국전약품,307750,2021,성장기
929,(주)국전약품,307750,2022,도입기
930,(주)그린플러스,186230,2012,성장기
931,(주)그린플러스,186230,2013,도입기
932,(주)그린플러스,186230,2014,성숙기
933,(주)그린플러스,186230,2015,성숙기
934,(주)그린플러스,186230,2016,도입기
935,(주)그린플러스,186230,2017,성장기
936,(주)그린플러스,186230,2018,도입기
937,(주)그린플러스,186230,2019,도입기
938,(주)그린플러스,186230,2020,성장기
939,(주)그린플러스,186230,2021,도입기
940,(주)그린플러스,186230,2022,성장기
941,(주)기가레인,49080,2013,성장기
942,(주)기가레인,49080,2014,성장기
943,(주)기가레인,49080,2015,도입기
944,(주)기가레인,49080,2016,도입기
945,(주)기가레인,49080,2017,도입기
946,(주)기가레인,49080,2018,쇠퇴기
947,(주)기가레인,49080,2019,성숙기
948,(주)기가레인,49080,2020,쇠퇴기
949,(주)기가레인,49080,2021,성숙기
950,(주)기가레인,49080,2022,성장기
951,(주)기산텔레콤,35460,2013,쇠퇴기
952,(주)기산텔레콤,35460,2014,쇠퇴기
953,(주)기산텔레콤,35460,2015,성숙기
954,(주)기산텔레콤,35460,2016,도입기
955,(주)기산텔레콤,35460,2017,성숙기
956,(주)기산텔레콤,35460,2019,성장기
957,(주)기산텔레콤,35460,2020,성장기
958,(주)기산텔레콤,35460,2021,성장기
959,(주)기산텔레콤,35460,2022,성숙기
960,(주)꿈비,407400,2021,성장기
961,(주)꿈비,407400,2022,도입기
962,(주)나노,187790,2015,쇠퇴기
963,(주)나노,187790,2016,성장기
964,(주)나노,187790,2017,도입기
965,(주)나노,187790,2018,성장기
966,(주)나노,187790,2019,성장기
967,(주)나노,187790,2020,성숙기
968,(주)나노,187790,2021,성장기
969,(주)나노브릭,286750,2015,도입기
970,(주)나노브릭,286750,2017,쇠퇴기
