회사명,거래소코드,회계년도,감사의견코드,[U01410000]영업활동으로 인한 현금흐름(*)(천원),이자보상배율(이자비용)
진양화학(주),51630,Dec-18,UQ,-589380,-927.16
진양화학(주),51630,Dec-19,UQ,1273205,-625.3
진양화학(주),51630,Dec-20,UQ,574799,55.24
진양화학(주),51630,Dec-21,UQ,-2196632,-2289.87
진양화학(주),51630,Dec-22,UQ,-1044460,-105.54
진원생명과학(주),11000,Dec-12,UQ,-4424086,-5.9
진원생명과학(주),11000,Dec-13,UQ,-1503700,-3.23
진원생명과학(주),11000,Dec-14,UQ,-3744686,-56.5
진원생명과학(주),11000,Dec-15,UQ,-4980334,999999999
진원생명과학(주),11000,Dec-16,UQ,-15285603,-14.1
진원생명과학(주),11000,Dec-17,UQ,-3850122,-13.16
진원생명과학(주),11000,Dec-18,UQ,-9671400,-10.28
진원생명과학(주),11000,Dec-19,UQ,-7342890,-6.2
진원생명과학(주),11000,Dec-20,UQ,-19299723,-34.44
진원생명과학(주),11000,Dec-21,UQ,-22264842,-6.06
진원생명과학(주),11000,Dec-22,UQ,-27639403,-4.31
차이나크리스탈신소재홀딩스,900250,Dec-14,,17888481,
차이나크리스탈신소재홀딩스,900250,Dec-15,,28261114,83.83
차이나크리스탈신소재홀딩스,900250,Dec-16,,26905226,71.81
차이나크리스탈신소재홀딩스,900250,Dec-17,,34686237,91.82
차이나크리스탈신소재홀딩스,900250,Dec-18,,31549971,114.45
차이나크리스탈신소재홀딩스,900250,Dec-19,,18923746,94.94
차이나크리스탈신소재홀딩스,900250,Dec-20,,13815772,104.3
차이나크리스탈신소재홀딩스,900250,Dec-21,,40492258,3706.63
차이나크리스탈신소재홀딩스,900250,Dec-22,,66295446,196.37
참엔지니어링(주),9310,Dec-12,UQ,-957167,-3.55
참엔지니어링(주),9310,Dec-13,UQ,7505493,0.5
참엔지니어링(주),9310,Dec-14,UQ,-1064557,-1.32
참엔지니어링(주),9310,Dec-15,UQ,-1558079,1.47
참엔지니어링(주),9310,Dec-16,UQ,3088196,1.04
참엔지니어링(주),9310,Dec-17,UQ,-10667703,3.26
참엔지니어링(주),9310,Dec-18,UQ,-20926885,1.17
참엔지니어링(주),9310,Dec-19,UQ,-10115142,-4.73
참엔지니어링(주),9310,Dec-20,UQ,8823892,-0.95
참엔지니어링(주),9310,Dec-21,UQ,-5799790,-1.04
참엔지니어링(주),9310,Dec-22,UQ,6053663,0.94
참좋은여행(주),94850,Dec-12,UQ,4661889,2.49
참좋은여행(주),94850,Dec-13,UQ,4335014,6.3
참좋은여행(주),94850,Dec-14,UQ,4735382,7.86
참좋은여행(주),94850,Dec-15,UQ,6111333,8.59
참좋은여행(주),94850,Dec-16,UQ,20919039,6.68
참좋은여행(주),94850,Dec-17,UQ,18164528,46.78
참좋은여행(주),94850,Dec-18,UQ,8741599,14.59
참좋은여행(주),94850,Dec-19,UQ,10895280,8.85
참좋은여행(주),94850,Dec-20,UQ,-31486837,-645.51
참좋은여행(주),94850,Dec-21,UQ,-16267855,-892.58
참좋은여행(주),94850,Dec-22,UQ,-5271175,-1040.9
커머스마이너 (주),223310,Dec-15,UQ,-3573128,22.42
커머스마이너 (주),223310,Dec-16,UQ,-6407128,-72.58
커머스마이너 (주),223310,Dec-17,UQ,-6762131,-4.67
커머스마이너 (주),223310,Dec-18,UQ,-4968593,-1.61
커머스마이너 (주),223310,Dec-19,UQ,2790480,0.12
커머스마이너 (주),223310,Dec-20,UQ,-10726116,-9.47
커머스마이너 (주),223310,Dec-21,UQ,-1517948,-235.67
커머스마이너 (주),223310,Dec-22,UQ,2373689,11.89
컨버즈(주),109070,Dec-12,UQ,3790639,-1
컨버즈(주),109070,Dec-13,UQ,-1487360,-0.52
컨버즈(주),109070,Dec-14,UQ,-569040,-0.76
컨버즈(주),109070,Dec-15,UQ,744290,-1.4
컨버즈(주),109070,Dec-16,QS,-3945628,-3.71
컨버즈(주),109070,Dec-17,UQ,-785842,-3.57
컨버즈(주),109070,Dec-18,QS,-10422850,-4.68
컨버즈(주),109070,Dec-19,UQ,-5222499,-1.7
컨버즈(주),109070,Dec-20,UQ,-3451192,-2.3
컨버즈(주),109070,Dec-21,UQ,-982366,-3.01
컨버즈(주),109070,Dec-22,UQ,-4813402,-10.39
케이디켐(주),221980,Dec-15,UQ,10632739,87.55
케이디켐(주),221980,Dec-16,UQ,3300449,122.85
케이디켐(주),221980,Dec-17,UQ,6470286,102.7
케이디켐(주),221980,Dec-18,UQ,5490501,72.44
케이디켐(주),221980,Dec-19,UQ,8506328,116.01
케이디켐(주),221980,Dec-20,UQ,8993650,55.65
케이디켐(주),221980,Dec-21,UQ,1214594,46.2
케이디켐(주),221980,Dec-22,UQ,3086412,14.91
케이만금세기차륜집단유한공사,900280,Dec-15,,12011214,
케이만금세기차륜집단유한공사,900280,Dec-16,,11849870,58.57
케이만금세기차륜집단유한공사,900280,Dec-17,,16258703,81.13
케이만금세기차륜집단유한공사,900280,Dec-18,,15431446,72.75
케이만금세기차륜집단유한공사,900280,Dec-19,,35915860,30.15
케이만금세기차륜집단유한공사,900280,Dec-20,,23352990,41.3
케이만금세기차륜집단유한공사,900280,Dec-21,,57828382,32.22
케이만금세기차륜집단유한공사,900280,Dec-22,,15372318,5.23
케이알모터스(주),40,Dec-12,UQ,-3589394,-4.43
케이알모터스(주),40,Dec-13,UQ,886328,-12.98
케이알모터스(주),40,Dec-14,UQ,-32451142,-4.4
케이알모터스(주),40,Dec-15,UQ,-19466957,-4.38
케이알모터스(주),40,Dec-16,UQ,-14577438,-1.8
케이알모터스(주),40,Dec-17,UQ,-10459700,-4.19
케이알모터스(주),40,Dec-18,UQ,-4175381,-1.77
케이알모터스(주),40,Dec-19,UQ,-10649132,-2.61
케이알모터스(주),40,Dec-20,UQ,-5928015,-0.41
케이알모터스(주),40,Dec-21,UQ,-2985101,-0.2
케이알모터스(주),40,Dec-22,UQ,-5926976,-0.78
케이에이치건설(주),226360,Dec-15,UQ,,
케이에이치건설(주),226360,Dec-16,UQ,,
케이에이치건설(주),226360,Dec-17,UQ,8155212,1949.27
케이에이치건설(주),226360,Dec-18,UQ,2818695,214.62
케이에이치건설(주),226360,Dec-19,UQ,3196299,1.34
케이에이치건설(주),226360,Dec-20,UQ,-246344,0.7
케이에이치건설(주),226360,Dec-21,UQ,7055913,0.5
케이에이치건설(주),226360,Dec-22,DS,12706215,0.51
케이에이치전자(주),111870,Dec-12,UQ,1879398,999999999
케이에이치전자(주),111870,Dec-13,UQ,5932034,999999999
케이에이치전자(주),111870,Dec-14,UQ,-12483973,999999999
케이에이치전자(주),111870,Dec-15,UQ,3026363,999999999
케이에이치전자(주),111870,Dec-16,UQ,14257419,999999999
케이에이치전자(주),111870,Dec-17,UQ,2074731,999999999
케이에이치전자(주),111870,Dec-18,UQ,19539756,0.04
케이에이치전자(주),111870,Dec-19,UQ,7208503,-1.92
케이에이치전자(주),111870,Dec-20,UQ,-4036392,-5.86
케이에이치전자(주),111870,Dec-21,UQ,-4777819,-0.48
케이에이치전자(주),111870,Dec-22,DS,-2264492,-0.9
케이엠제약(주),225430,Dec-15,UQ,,
케이엠제약(주),225430,Dec-16,UQ,,
케이엠제약(주),225430,Dec-17,UQ,,
케이엠제약(주),225430,Dec-18,UQ,1216736,5.92
케이엠제약(주),225430,Dec-19,UQ,-701238,-5.81
케이엠제약(주),225430,Dec-20,UQ,909180,1.44
케이엠제약(주),225430,Dec-21,UQ,2267189,4.99
케이엠제약(주),225430,Dec-22,UQ,-93321,-3.24
켄코아에어로스페이스(주),274090,Dec-20,UQ,-11389582,-6.65
켄코아에어로스페이스(주),274090,Dec-21,UQ,-10393583,-5.11
켄코아에어로스페이스(주),274090,Dec-22,UQ,-6991432,1.12
코닉오토메이션(주),391710,Dec-21,UQ,,
코닉오토메이션(주),391710,Dec-22,UQ,3195273,14.85
코아스템켐온(주),166480,Dec-15,UQ,-4985045,-107.92
코아스템켐온(주),166480,Dec-16,UQ,989015,999999999
코아스템켐온(주),166480,Dec-17,UQ,-4999017,999999999
코아스템켐온(주),166480,Dec-18,UQ,-5858042,999999999
코아스템켐온(주),166480,Dec-19,UQ,-5900641,-154.35
코아스템켐온(주),166480,Dec-20,UQ,-4501703,-4.13
코아스템켐온(주),166480,Dec-21,UQ,-14287769,-2.9
코아스템켐온(주),166480,Dec-22,UQ,-10763110,-2.81
코오롱티슈진(주),950160,Dec-17,DS,-38815829,-53.75
코오롱티슈진(주),950160,Dec-18,DS,-34178347,-31.45
코오롱티슈진(주),950160,Dec-19,DS,-43856498,-37.79
코오롱티슈진(주),950160,Dec-20,UQ,-38125241,-49.75
코오롱티슈진(주),950160,Dec-21,UQ,-40019928,-100.55
코오롱티슈진(주),950160,Dec-22,UQ,-26775631,-43.92
코위버(주),56360,Dec-12,UQ,6736139,30.99
코위버(주),56360,Dec-13,UQ,1975952,63.93
코위버(주),56360,Dec-14,UQ,8830514,98.44
코위버(주),56360,Dec-15,UQ,11962565,107.5
코위버(주),56360,Dec-16,UQ,4754576,89.54
코위버(주),56360,Dec-17,UQ,7297430,28.72
코위버(주),56360,Dec-18,UQ,2551706,-4.04
코위버(주),56360,Dec-19,UQ,2972310,38.59
코위버(주),56360,Dec-20,UQ,9740402,13.03
코위버(주),56360,Dec-21,UQ,-3841583,28.94
코위버(주),56360,Dec-22,UQ,-13900488,1.48
퀀타피아(주),78940,Dec-12,UQ,6271700,0.44
퀀타피아(주),78940,Dec-13,UQ,-623073,-1.54
퀀타피아(주),78940,Dec-14,UQ,-1756499,0.43
퀀타피아(주),78940,Dec-15,UQ,-1250930,-1.04
퀀타피아(주),78940,Dec-16,UQ,-1208789,-1.36
퀀타피아(주),78940,Dec-17,UQ,-1508130,-0.36
퀀타피아(주),78940,Dec-18,UQ,-3949726,-1.27
퀀타피아(주),78940,Dec-19,UQ,-8276056,1.47
퀀타피아(주),78940,Dec-20,UQ,-6845122,-2.24
퀀타피아(주),78940,Dec-21,UQ,-1603566,-2.31
퀀타피아(주),78940,Dec-22,UQ,-3214487,-10.48
큐알티(주),405100,Dec-22,UQ,21788908,46.61
크루셜텍(주),114120,Dec-12,UQ,2126813,-6.92
크루셜텍(주),114120,Dec-13,UQ,7517803,-10.13
크루셜텍(주),114120,Dec-14,UQ,-20172272,-4.59
크루셜텍(주),114120,Dec-15,UQ,-23812397,3.62
크루셜텍(주),114120,Dec-16,UQ,-20294184,0.88
크루셜텍(주),114120,Dec-17,UQ,-12839412,-4.19
크루셜텍(주),114120,Dec-18,UQ,-14403480,-5.63
크루셜텍(주),114120,Dec-19,UQ,-2431562,-13.12
크루셜텍(주),114120,Dec-20,UQ,-7999086,-9.37
크루셜텍(주),114120,Dec-21,UQ,5519555,-1.49
크루셜텍(주),114120,Dec-22,UQ,1707914,0.52
키네마스터(주),139670,Dec-12,UQ,3963361,999999999
키네마스터(주),139670,Dec-13,UQ,6221301,999999999
키네마스터(주),139670,Dec-14,UQ,2792884,999999999
키네마스터(주),139670,Dec-15,UQ,2433939,999999999
키네마스터(주),139670,Dec-16,UQ,-5323257,999999999
키네마스터(주),139670,Dec-17,UQ,-3182346,999999999
키네마스터(주),139670,Dec-18,UQ,1249248,999999999
키네마스터(주),139670,Dec-19,UQ,1095993,-37.86
키네마스터(주),139670,Dec-20,UQ,1654503,228.36
키네마스터(주),139670,Dec-21,UQ,-634255,-149.64
키네마스터(주),139670,Dec-22,UQ,-13958099,-1179.17
태원물산(주),1420,Dec-12,UQ,-1830911,45186.67
태원물산(주),1420,Dec-13,UQ,1775166,999999999
태원물산(주),1420,Dec-14,UQ,396518,42.24
태원물산(주),1420,Dec-15,UQ,1291128,3.02
태원물산(주),1420,Dec-16,UQ,3868837,20.62
태원물산(주),1420,Dec-17,UQ,-654252,5.72
태원물산(주),1420,Dec-18,UQ,910129,2.02
태원물산(주),1420,Dec-19,UQ,1473364,47.95
태원물산(주),1420,Dec-20,UQ,501111,-53.31
태원물산(주),1420,Dec-21,UQ,621666,-25.36
태원물산(주),1420,Dec-22,UQ,286054,-15.63
테고사이언스(주),191420,Dec-14,UQ,1334095,13.15
테고사이언스(주),191420,Dec-15,UQ,2632895,999999999
테고사이언스(주),191420,Dec-16,UQ,2534932,16.49
테고사이언스(주),191420,Dec-17,UQ,2451911,4.52
테고사이언스(주),191420,Dec-18,UQ,1155191,214.3
테고사이언스(주),191420,Dec-19,UQ,110742,192.89
테고사이언스(주),191420,Dec-20,UQ,1636790,643.24
테고사이언스(주),191420,Dec-21,UQ,1169540,317.49
테고사이언스(주),191420,Dec-22,UQ,1072892,150.17
테라사이언스(주),73640,Dec-12,UQ,-3841502,0.97
테라사이언스(주),73640,Dec-13,UQ,-6362723,-0.93
테라사이언스(주),73640,Dec-14,UQ,1509274,-1.31
테라사이언스(주),73640,Dec-15,UQ,-8685764,-3.67
테라사이언스(주),73640,Dec-16,UQ,-2572217,-2.47
테라사이언스(주),73640,Dec-17,UQ,410057,0.27
테라사이언스(주),73640,Dec-18,UQ,36185,0.2
테라사이언스(주),73640,Dec-19,UQ,1488018,-0.86
테라사이언스(주),73640,Dec-20,UQ,812602,0.32
테라사이언스(주),73640,Dec-21,UQ,-4133552,-0.19
테라사이언스(주),73640,Dec-22,UQ,2416657,0.28
텔코웨어(주),78000,Dec-12,UQ,7173296,999999999
텔코웨어(주),78000,Dec-13,UQ,32731577,999999999
텔코웨어(주),78000,Dec-14,UQ,-10987444,999999999
텔코웨어(주),78000,Dec-15,UQ,16265936,999999999
텔코웨어(주),78000,Dec-16,UQ,4616476,999999999
텔코웨어(주),78000,Dec-17,UQ,9821082,999999999
텔코웨어(주),78000,Dec-18,UQ,8293791,999999999
텔코웨어(주),78000,Dec-19,UQ,-608517,99.76
텔코웨어(주),78000,Dec-20,UQ,326289,16.63
텔코웨어(주),78000,Dec-21,UQ,9864304,52.84
텔코웨어(주),78000,Dec-22,UQ,7330327,45.09
티제이미디어(주),32540,Dec-12,UQ,3254206,999999999
티제이미디어(주),32540,Dec-13,UQ,3469524,999999999
티제이미디어(주),32540,Dec-14,UQ,4618123,999999999
티제이미디어(주),32540,Dec-15,UQ,263840,999999999
티제이미디어(주),32540,Dec-16,UQ,-3598036,999999999
티제이미디어(주),32540,Dec-17,UQ,6363474,999999999
티제이미디어(주),32540,Dec-18,UQ,11148955,-8.32
티제이미디어(주),32540,Dec-19,UQ,527682,1.56
티제이미디어(주),32540,Dec-20,UQ,-503768,-8.99
티제이미디어(주),32540,Dec-21,UQ,642774,1.57
티제이미디어(주),32540,Dec-22,UQ,-2599179,5.18
파나케이아(주),58530,Dec-12,UQ,-919241,0.99
파나케이아(주),58530,Dec-13,UQ,1287655,1.86
파나케이아(주),58530,Dec-14,UQ,2343969,0.3
파나케이아(주),58530,Dec-15,UQ,-5452317,0.63
파나케이아(주),58530,Dec-16,UQ,-7446965,0.12
파나케이아(주),58530,Dec-17,UQ,-15773580,-3.74
파나케이아(주),58530,Dec-18,UQ,5683449,-0.83
파나케이아(주),58530,Dec-19,UQ,3850470,0.12
파나케이아(주),58530,Dec-20,DU,2150705,-0.79
파나케이아(주),58530,Dec-21,UQ,-2655162,-1.88
파나케이아(주),58530,Dec-22,UQ,-1517070,82.49
파미셀(주),5690,Dec-12,UQ,-11964943,-7.36
파미셀(주),5690,Dec-13,UQ,-3315831,-6.22
파미셀(주),5690,Dec-14,UQ,-8772027,-9.23
파미셀(주),5690,Dec-15,UQ,-2411176,-12.41
파미셀(주),5690,Dec-16,UQ,988968,-10.05
파미셀(주),5690,Dec-17,UQ,-2007324,999999999
파미셀(주),5690,Dec-18,UQ,3404989,4.58
파미셀(주),5690,Dec-19,UQ,-75499,19.38
파미셀(주),5690,Dec-20,UQ,8978055,85.21
파미셀(주),5690,Dec-21,UQ,-5222200,4.52
파미셀(주),5690,Dec-22,UQ,7914448,11.89
패션플랫폼(주),225590,Dec-15,UQ,,
패션플랫폼(주),225590,Dec-16,UQ,,
패션플랫폼(주),225590,Dec-17,UQ,,
패션플랫폼(주),225590,Dec-18,UQ,5455159,54.95
패션플랫폼(주),225590,Dec-19,UQ,7431950,44.39
패션플랫폼(주),225590,Dec-20,UQ,-3937728,8.92
패션플랫폼(주),225590,Dec-21,UQ,6310584,9.97
패션플랫폼(주),225590,Dec-22,UQ,6083396,12.48
풍원정밀(주),371950,Dec-22,UQ,-42744,0.32
프레스티지바이오로직스(주),334970,Dec-21,UQ,-25749731,-35.15
프레스티지바이오로직스(주),334970,Dec-22,UQ,-34124203,-9.32
프리시젼바이오(주),335810,Dec-20,UQ,-5045236,-534.63
프리시젼바이오(주),335810,Dec-21,UQ,-5658101,-32.65
프리시젼바이오(주),335810,Dec-22,UQ,-1537637,-5.22
피씨엘(주),241820,Dec-17,UQ,-3622437,-516.62
피씨엘(주),241820,Dec-18,UQ,-5857075,999999999
피씨엘(주),241820,Dec-19,UQ,-5120499,-64.69
피씨엘(주),241820,Dec-20,UQ,-2286706,66.35
피씨엘(주),241820,Dec-21,UQ,-16219860,-8.64
피씨엘(주),241820,Dec-22,UQ,-1079190,-1.94
피앤씨테크(주),237750,Dec-16,UQ,3837051,437.36
피앤씨테크(주),237750,Dec-17,UQ,4562940,295.32
피앤씨테크(주),237750,Dec-18,UQ,-998957,60.71
피앤씨테크(주),237750,Dec-19,UQ,4496293,79.05
피앤씨테크(주),237750,Dec-20,UQ,3354577,58.97
피앤씨테크(주),237750,Dec-21,UQ,3139527,90.27
피앤씨테크(주),237750,Dec-22,UQ,2133991,39.51
피에스케이(주),319660,Dec-19,UQ,16692587,664.33
피에스케이(주),319660,Dec-20,UQ,22753604,92.75
피에스케이(주),319660,Dec-21,UQ,109207476,1674.23
피에스케이(주),319660,Dec-22,UQ,35566099,482.99
피에스케이홀딩스(주),31980,Dec-12,UQ,14852854,1941.45
피에스케이홀딩스(주),31980,Dec-13,UQ,12907997,110.19
피에스케이홀딩스(주),31980,Dec-14,UQ,18251594,215988.04
피에스케이홀딩스(주),31980,Dec-15,UQ,15372904,999999999
피에스케이홀딩스(주),31980,Dec-16,UQ,36355902,999999999
피에스케이홀딩스(주),31980,Dec-17,UQ,15123138,999999999
피에스케이홀딩스(주),31980,Dec-18,UQ,36960411,999999999
피에스케이홀딩스(주),31980,Dec-19,UQ,-7378260,447.65
피에스케이홀딩스(주),31980,Dec-20,UQ,7775004,-11.62
피에스케이홀딩스(주),31980,Dec-21,UQ,16488552,97.28
피에스케이홀딩스(주),31980,Dec-22,UQ,16719522,122.41
피에스텍(주),2230,Dec-12,UQ,391970,-0.33
피에스텍(주),2230,Dec-13,UQ,10755817,2.21
피에스텍(주),2230,Dec-14,UQ,-16580577,29.26
피에스텍(주),2230,Dec-15,UQ,9361122,340.02
피에스텍(주),2230,Dec-16,UQ,-459530,49.67
피에스텍(주),2230,Dec-17,UQ,5119642,61.44
피에스텍(주),2230,Dec-18,UQ,3183002,-5.13
피에스텍(주),2230,Dec-19,UQ,-597248,-6.64
피에스텍(주),2230,Dec-20,UQ,4798221,-2.34
피에스텍(주),2230,Dec-21,UQ,4931113,7.92
피에스텍(주),2230,Dec-22,UQ,-10048159,-9.04
피엔케이피부임상연구센타(주),347740,Dec-20,UQ,8666128,324.76
피엔케이피부임상연구센타(주),347740,Dec-21,UQ,7696774,216.36
피엔케이피부임상연구센타(주),347740,Dec-22,UQ,7507134,218.83
하이즈항공(주),221840,Dec-15,UQ,4945516,4.45
하이즈항공(주),221840,Dec-16,UQ,-2827076,-1.74
하이즈항공(주),221840,Dec-17,UQ,3951947,1.76
하이즈항공(주),221840,Dec-18,UQ,2581018,1.6
하이즈항공(주),221840,Dec-19,UQ,9411767,3.1
하이즈항공(주),221840,Dec-20,UQ,-4794353,-3.72
하이즈항공(주),221840,Dec-21,UQ,-9262877,-6.26
하이즈항공(주),221840,Dec-22,UQ,-9985268,-3.09
하인크코리아(주),373200,Dec-21,UQ,,
하인크코리아(주),373200,Dec-22,UQ,-655615,3.05
한국맥널티(주),222980,Dec-15,UQ,2469171,13.52
한국맥널티(주),222980,Dec-16,UQ,3588206,25.72
한국맥널티(주),222980,Dec-17,UQ,2481735,15.31
한국맥널티(주),222980,Dec-18,UQ,917991,3.78
한국맥널티(주),222980,Dec-19,UQ,4472997,2.87
한국맥널티(주),222980,Dec-20,UQ,3812813,4.2
한국맥널티(주),222980,Dec-21,UQ,1430723,2.63
한국맥널티(주),222980,Dec-22,UQ,-461249,0.15
한국유니온제약(주),80720,Dec-18,UQ,-4130049,10.86
한국유니온제약(주),80720,Dec-19,UQ,-2786589,2.02
한국유니온제약(주),80720,Dec-20,UQ,-1743937,-15.38
한국유니온제약(주),80720,Dec-21,UQ,2352006,-4.47
한국유니온제약(주),80720,Dec-22,UQ,-4616270,0.65
한국전자인증(주),41460,Dec-12,UQ,5803156,999999999
한국전자인증(주),41460,Dec-13,UQ,5635678,999999999
한국전자인증(주),41460,Dec-14,UQ,6813973,999999999
한국전자인증(주),41460,Dec-15,UQ,6248423,999999999
한국전자인증(주),41460,Dec-16,UQ,7639181,999999999
한국전자인증(주),41460,Dec-17,UQ,6567754,999999999
한국전자인증(주),41460,Dec-18,UQ,5430441,999999999
한국전자인증(주),41460,Dec-19,UQ,6254639,1334.64
한국전자인증(주),41460,Dec-20,UQ,5000924,343.7
한국전자인증(주),41460,Dec-21,UQ,8661754,1034.85
한국전자인증(주),41460,Dec-22,UQ,6974190,117.7
한국정밀기계(주),101680,Dec-12,UQ,-17787413,0.13
한국정밀기계(주),101680,Dec-13,UQ,5507810,-2.78
한국정밀기계(주),101680,Dec-14,UQ,5162931,-18.03
한국정밀기계(주),101680,Dec-15,UQ,-4868024,-23.57
한국정밀기계(주),101680,Dec-16,UQ,297567,-12.38
한국정밀기계(주),101680,Dec-17,UQ,5138760,-25.71
한국정밀기계(주),101680,Dec-18,UQ,-2352846,-34.05
한국정밀기계(주),101680,Dec-19,UQ,-3234914,-2.73
한국정밀기계(주),101680,Dec-20,UQ,-1680772,-27.46
한국정밀기계(주),101680,Dec-21,UQ,-4201718,-21.23
한국정밀기계(주),101680,Dec-22,UQ,6297778,7.73
한국주강(주),25890,Dec-12,UQ,2265699,3.98
한국주강(주),25890,Dec-13,UQ,-5377967,999999999
한국주강(주),25890,Dec-14,UQ,2935016,13.3
한국주강(주),25890,Dec-15,UQ,5957929,220.54
한국주강(주),25890,Dec-16,UQ,2749962,999999999
한국주강(주),25890,Dec-17,UQ,-2892549,-64.09
한국주강(주),25890,Dec-18,UQ,-3042961,-20.38
한국주강(주),25890,Dec-19,UQ,307158,-13.08
한국주강(주),25890,Dec-20,UQ,-466776,-0.43
한국주강(주),25890,Dec-21,UQ,-3877285,-2.12
한국주강(주),25890,Dec-22,UQ,1611781,-1.12
한국컴퓨터(주),54040,Dec-12,UQ,10966414,115.54
한국컴퓨터(주),54040,Dec-13,UQ,16770259,999999999
한국컴퓨터(주),54040,Dec-14,UQ,17318591,257.27
한국컴퓨터(주),54040,Dec-15,UQ,14596441,171.4
한국컴퓨터(주),54040,Dec-16,UQ,7623970,614.28
한국컴퓨터(주),54040,Dec-17,UQ,-10869807,38.11
한국컴퓨터(주),54040,Dec-18,UQ,2035616,0.36
한국컴퓨터(주),54040,Dec-19,UQ,911559,1.51
한국컴퓨터(주),54040,Dec-20,UQ,3879140,7.04
한국컴퓨터(주),54040,Dec-21,UQ,9094180,36.85
한국컴퓨터(주),54040,Dec-22,UQ,-7505916,4285.17
한라아이엠에스(주),92460,Dec-12,UQ,3832048,3.32
한라아이엠에스(주),92460,Dec-13,UQ,479152,-2.07
한라아이엠에스(주),92460,Dec-14,UQ,1319459,2.67
한라아이엠에스(주),92460,Dec-15,UQ,2523464,5.45
한라아이엠에스(주),92460,Dec-16,UQ,3863804,4.88
한라아이엠에스(주),92460,Dec-17,UQ,3363011,-1.42
한라아이엠에스(주),92460,Dec-18,UQ,176606,-1.12
한라아이엠에스(주),92460,Dec-19,UQ,-948086,2.36
한라아이엠에스(주),92460,Dec-20,UQ,5423240,3.97
한라아이엠에스(주),92460,Dec-21,UQ,-5145136,-0.11
한라아이엠에스(주),92460,Dec-22,UQ,7435154,5.12
한솔인티큐브(주),70590,Dec-12,UQ,-4824514,-22.16
한솔인티큐브(주),70590,Dec-13,UQ,3955563,6.18
한솔인티큐브(주),70590,Dec-14,UQ,-2621165,4.84
한솔인티큐브(주),70590,Dec-15,UQ,3466538,8.14
한솔인티큐브(주),70590,Dec-16,UQ,-3549255,7.45
