,회사명_x,거래소코드,회계년도,종가(원)_x,현재까지 발행한 주식의 총수(주),현재까지 감소한 주식의 총수(주),발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수)(주),발행주식수(주),발행주식수(주).1,[U01B840000000]당기순이익(손실)(요약)(IFRS연결)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS연결)(백만원),[U01D101000000]   당기순손익(요약)(IFRS연결)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS연결)(백만원),[U01B840000000]당기순이익(손실)(요약)(IFRS)(백만원),[U01C500011300]   당기순이익(총포괄손익)(요약)(IFRS)(백만원),[U01D101000000]   당기순손익(요약)(IFRS)(백만원),[U01E100099100]   당기순이익(순손실)(요약)(IFRS)(백만원),[U01119300]      *당기순이익(요약)(백만원),[U01218800]당기순이익(요약)(백만원),[U01219300]CPA수정후 당기순이익(요약)(백만원),[U01311400]   당기순이익(요약)(백만원),[U01410100]   당기순이익(요약)(백만원),[U01550700]   당기순이익(요약)(백만원),[U01A600000000]자본(*)(요약)(IFRS연결)(백만원),[U01A600000000]자본(*)(IFRS연결)(백만원),[U01A600000000]자본(*)(요약)(IFRS)(백만원),[U01A600000000]자본(*)(IFRS)(천원),[U01119400]자본총계(요약)(천원),[U01160000]자본(*)(연결)(천원),[U01160000]자본(*)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[U01410000]영업활동으로 인한 현금흐름(요약)(백만원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(연결)(천원),[U01410000]영업활동으로 인한 현금흐름(*)(천원),[U01B100000000]매출액(수익)(요약)(IFRS연결)(백만원),[U01B100000000]매출액(수익)(요약)(IFRS)(백만원),[U01210000]매출액(요약)(백만원),[U01B100000000]매출액(수익)(*)(IFRS연결)(천원),[U01B100000000]매출액(수익)(*)(IFRS)(천원),[U01210000]매출액(영업수익)(*)(연결)(천원),[U01210000]매출액(영업수익)(*)(천원),[U01B951020000]*주당순손익(요약)(IFRS연결)(원),[U01B951020000]*주당순손익(요약)(IFRS)(원),[U01219000]주당순이익(요약)(원),[U01B951020000]*주당순손익(IFRS연결)(원),[U01B951020000]*주당순손익(IFRS)(원),[U01290400]*주당순손익(연결)(원),[U01290400]*주당순손익(원),당기순이익(천원),주당순이익(원),주당순자산(원),회사명_y,종가(원)_y
61,(주)노드메이슨,317860,2020/12,,3758258.0,0.0,3758258.0,3758258.0,3758258.0,,,,,1259.0,1259.0,1259.0,1259.0,1259.0,1259.0,1259.0,1259.0,1259.0,1259.0,,,10042.0,10041811.0,10042.0,,10041811.0,,910.0,910.0,,910288.0,,910288.0,,19471.0,19471.0,,19470825.0,,19470825.0,,336.0,336.0,,336.0,,336.0,1258965.0,336.0,0.0,노드메이슨,9980
62,(주)노드메이슨,317860,2021/12,,3765258.0,0.0,3765258.0,3765258.0,3765258.0,,,,,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,,,10303.0,10302520.0,10303.0,,10302520.0,,940.0,940.0,,939957.0,,939957.0,,18631.0,18631.0,,18631230.0,,18631230.0,,36.0,36.0,,36.0,,36.0,137162.0,36.0,0.0,노드메이슨,8100
63,(주)노드메이슨,317860,2021/12,,3765258.0,0.0,3765258.0,3765258.0,3765258.0,,,,,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,,,10303.0,10302520.0,10303.0,,10302520.0,,940.0,940.0,,939957.0,,939957.0,,18631.0,18631.0,,18631230.0,,18631230.0,,36.0,36.0,,36.0,,36.0,137162.0,36.0,0.0,노드메이슨,8100
64,(주)노드메이슨,317860,2022/12,,4429715.0,0.0,4429715.0,4429715.0,4429715.0,-3243.0,-2556.0,-3243.0,0.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,11894.0,11893893.0,12599.0,12598599.0,12599.0,11893893.0,12598599.0,-1724.0,-834.0,-834.0,-1724137.0,-834284.0,-1724137.0,-834284.0,16325.0,15104.0,15104.0,16324672.0,15103694.0,16324672.0,15103694.0,0.0,-582.0,-582.0,0.0,-582.0,0.0,-582.0,-2533979.0,-582.0,0.0,노드메이슨,6960
65,(주)노드메이슨,317860,2022/12,,4429715.0,0.0,4429715.0,4429715.0,4429715.0,-3243.0,-2556.0,-3243.0,0.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,-2534.0,11894.0,11893893.0,12599.0,12598599.0,12599.0,11893893.0,12598599.0,-1724.0,-834.0,-834.0,-1724137.0,-834284.0,-1724137.0,-834284.0,16325.0,15104.0,15104.0,16324672.0,15103694.0,16324672.0,15103694.0,0.0,-582.0,-582.0,0.0,-582.0,0.0,-582.0,-2533979.0,-582.0,0.0,노드메이슨,6960
66,(주)노브메타파마,229500,2015/12,,5760000.0,0.0,5760000.0,5760000.0,5760000.0,,,,,,,,,-497.0,-497.0,0.0,-497.0,-497.0,-497.0,,,,,12067.0,,12067219.0,,,-635.0,,,,-634533.0,,,1574.0,,,,1573672.0,,,-98.0,,,,-98.0,-497222.0,-98.0,0.0,노브메타파마,16000
67,(주)노브메타파마,229500,2015/12,,0.0,0.0,0.0,5760000.0,5760000.0,,,,,,,,,-497.0,-497.0,0.0,-497.0,-497.0,-497.0,,,,,12067.0,,12067219.0,,,-635.0,,,,-634533.0,,,1574.0,,,,1573672.0,,,-98.0,,,,-98.0,-497222.0,-98.0,0.0,노브메타파마,16000
68,(주)노브메타파마,229500,2015/12,,5760000.0,0.0,5760000.0,5760000.0,5760000.0,,,,,,,,,-497.0,-497.0,0.0,-497.0,-497.0,-497.0,,,,,12067.0,,12067219.0,,,-635.0,,,,-634533.0,,,1574.0,,,,1573672.0,,,-98.0,,,,-98.0,-497222.0,-98.0,0.0,노브메타파마,16000
69,(주)노브메타파마,229500,2016/12,,0.0,0.0,0.0,7776000.0,7776000.0,-4126.0,-4126.0,-4126.0,0.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,6202.0,6201725.0,6037.0,6036608.0,6037.0,6201725.0,6036608.0,-3450.0,-3183.0,-3183.0,-3450487.0,-3183368.0,-3450487.0,-3183368.0,2908.0,422.0,422.0,2907831.0,421941.0,2907831.0,421941.0,-531.0,-552.0,-552.0,-531.0,-552.0,-531.0,-552.0,-4291573.0,-552.0,0.0,노브메타파마,12200
70,(주)노브메타파마,229500,2016/12,,7776000.0,0.0,7776000.0,7776000.0,7776000.0,-4126.0,-4126.0,-4126.0,0.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,6202.0,6201725.0,6037.0,6036608.0,6037.0,6201725.0,6036608.0,-3450.0,-3183.0,-3183.0,-3450487.0,-3183368.0,-3450487.0,-3183368.0,2908.0,422.0,422.0,2907831.0,421941.0,2907831.0,421941.0,-531.0,-552.0,-552.0,-531.0,-552.0,-531.0,-552.0,-4291573.0,-552.0,0.0,노브메타파마,12200
71,(주)노브메타파마,229500,2016/12,,7776000.0,0.0,7776000.0,7776000.0,7776000.0,-4126.0,-4126.0,-4126.0,0.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,-4292.0,6202.0,6201725.0,6037.0,6036608.0,6037.0,6201725.0,6036608.0,-3450.0,-3183.0,-3183.0,-3450487.0,-3183368.0,-3450487.0,-3183368.0,2908.0,422.0,422.0,2907831.0,421941.0,2907831.0,421941.0,-531.0,-552.0,-552.0,-531.0,-552.0,-531.0,-552.0,-4291573.0,-552.0,0.0,노브메타파마,12200
72,(주)노브메타파마,229500,2017/12,,8655614.0,0.0,8655614.0,8655614.0,8655614.0,-6076.0,-6076.0,-6076.0,0.0,-5967.0,-5967.0,-5967.0,-5967.0,-5967.0,-5967.0,0.0,-5967.0,-5967.0,-5967.0,12833.0,12832958.0,12776.0,12776470.0,12776.0,12832958.0,12776470.0,-4904.0,-5171.0,-5171.0,-4903536.0,-5170714.0,-4903536.0,-5170714.0,784.0,200.0,200.0,784141.0,200221.0,784141.0,200221.0,-767.0,-754.0,-754.0,-767.0,-754.0,-767.0,-754.0,-5967158.0,-754.0,0.0,노브메타파마,22300
73,(주)노브메타파마,229500,2017/12,,8655614.0,0.0,8655614.0,8655614.0,8655614.0,-6076.0,-6076.0,-6076.0,0.0,-5967.0,-5967.0,-5967.0,-5967.0,-5967.0,-5967.0,0.0,-5967.0,-5967.0,-5967.0,12833.0,12832958.0,12776.0,12776470.0,12776.0,12832958.0,12776470.0,-4904.0,-5171.0,-5171.0,-4903536.0,-5170714.0,-4903536.0,-5170714.0,784.0,200.0,200.0,784141.0,200221.0,784141.0,200221.0,-767.0,-754.0,-754.0,-767.0,-754.0,-767.0,-754.0,-5967158.0,-754.0,0.0,노브메타파마,22300
74,(주)노브메타파마,229500,2017/12,,0.0,0.0,0.0,8655614.0,8655614.0,-6076.0,-6076.0,-6076.0,0.0,-5967.0,-5967.0,-5967.0,-5967.0,-5967.0,-5967.0,0.0,-5967.0,-5967.0,-5967.0,12833.0,12832958.0,12776.0,12776470.0,12776.0,12832958.0,12776470.0,-4904.0,-5171.0,-5171.0,-4903536.0,-5170714.0,-4903536.0,-5170714.0,784.0,200.0,200.0,784141.0,200221.0,784141.0,200221.0,-767.0,-754.0,-754.0,-767.0,-754.0,-767.0,-754.0,-5967158.0,-754.0,0.0,노브메타파마,22300
75,(주)노브메타파마,229500,2018/12,,8655614.0,0.0,8655614.0,8655614.0,8655614.0,-13177.0,-13146.0,-13177.0,0.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,4337.0,4337132.0,1108.0,1107880.0,1108.0,4337132.0,1107880.0,-10341.0,-9493.0,-9493.0,-10340799.0,-9492884.0,-10340799.0,-9492884.0,891.0,16.0,16.0,890666.0,16384.0,890666.0,16384.0,0.0,-1468.0,-1468.0,0.0,-1468.0,0.0,-1468.0,-12710679.0,-1468.0,0.0,노브메타파마,39000
76,(주)노브메타파마,229500,2018/12,,8655614.0,0.0,8655614.0,8655614.0,8655614.0,-13177.0,-13146.0,-13177.0,0.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,4337.0,4337132.0,1108.0,1107880.0,1108.0,4337132.0,1107880.0,-10341.0,-9493.0,-9493.0,-10340799.0,-9492884.0,-10340799.0,-9492884.0,891.0,16.0,16.0,890666.0,16384.0,890666.0,16384.0,0.0,-1468.0,-1468.0,0.0,-1468.0,0.0,-1468.0,-12710679.0,-1468.0,0.0,노브메타파마,39000
77,(주)노브메타파마,229500,2018/12,,0.0,0.0,0.0,8655614.0,8655614.0,-13177.0,-13146.0,-13177.0,0.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,-12711.0,4337.0,4337132.0,1108.0,1107880.0,1108.0,4337132.0,1107880.0,-10341.0,-9493.0,-9493.0,-10340799.0,-9492884.0,-10340799.0,-9492884.0,891.0,16.0,16.0,890666.0,16384.0,890666.0,16384.0,0.0,-1468.0,-1468.0,0.0,-1468.0,0.0,-1468.0,-12710679.0,-1468.0,0.0,노브메타파마,39000
78,(주)노브메타파마,229500,2019/12,,8962867.0,0.0,8962867.0,8962867.0,8962867.0,-12530.0,-12377.0,-12530.0,0.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,4638.0,4637929.0,1982.0,1981897.0,1982.0,4637929.0,1981897.0,-12075.0,-11737.0,-11737.0,-12075377.0,-11737311.0,-12075377.0,-11737311.0,143.0,0.0,0.0,142957.0,63.0,142957.0,63.0,0.0,-1354.0,-1354.0,0.0,-1354.0,0.0,-1354.0,-11956843.0,-1354.0,0.0,노브메타파마,42000
79,(주)노브메타파마,229500,2019/12,,0.0,0.0,0.0,8962867.0,8962867.0,-12530.0,-12377.0,-12530.0,0.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,4638.0,4637929.0,1982.0,1981897.0,1982.0,4637929.0,1981897.0,-12075.0,-11737.0,-11737.0,-12075377.0,-11737311.0,-12075377.0,-11737311.0,143.0,0.0,0.0,142957.0,63.0,142957.0,63.0,0.0,-1354.0,-1354.0,0.0,-1354.0,0.0,-1354.0,-11956843.0,-1354.0,0.0,노브메타파마,42000
80,(주)노브메타파마,229500,2019/12,,8962867.0,0.0,8962867.0,8962867.0,8962867.0,-12530.0,-12377.0,-12530.0,0.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,-11957.0,4638.0,4637929.0,1982.0,1981897.0,1982.0,4637929.0,1981897.0,-12075.0,-11737.0,-11737.0,-12075377.0,-11737311.0,-12075377.0,-11737311.0,143.0,0.0,0.0,142957.0,63.0,142957.0,63.0,0.0,-1354.0,-1354.0,0.0,-1354.0,0.0,-1354.0,-11956843.0,-1354.0,0.0,노브메타파마,42000
81,(주)노브메타파마,229500,2020/12,,8962867.0,0.0,8962867.0,8962867.0,8962867.0,-6725.0,-6597.0,-6725.0,0.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,4575.0,4575203.0,-2955.0,-2955236.0,-2955.0,4575203.0,-2955236.0,-4979.0,-4521.0,-4521.0,-4979337.0,-4521303.0,-4979337.0,-4521303.0,44.0,0.0,0.0,44304.0,0.0,44304.0,0.0,0.0,-710.0,-710.0,0.0,-710.0,0.0,-710.0,-6363799.0,-710.0,0.0,노브메타파마,24200
82,(주)노브메타파마,229500,2020/12,,8962867.0,0.0,8962867.0,8962867.0,8962867.0,-6725.0,-6597.0,-6725.0,0.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,4575.0,4575203.0,-2955.0,-2955236.0,-2955.0,4575203.0,-2955236.0,-4979.0,-4521.0,-4521.0,-4979337.0,-4521303.0,-4979337.0,-4521303.0,44.0,0.0,0.0,44304.0,0.0,44304.0,0.0,0.0,-710.0,-710.0,0.0,-710.0,0.0,-710.0,-6363799.0,-710.0,0.0,노브메타파마,24200
83,(주)노브메타파마,229500,2020/12,,0.0,0.0,0.0,8962867.0,8962867.0,-6725.0,-6597.0,-6725.0,0.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,-6364.0,4575.0,4575203.0,-2955.0,-2955236.0,-2955.0,4575203.0,-2955236.0,-4979.0,-4521.0,-4521.0,-4979337.0,-4521303.0,-4979337.0,-4521303.0,44.0,0.0,0.0,44304.0,0.0,44304.0,0.0,0.0,-710.0,-710.0,0.0,-710.0,0.0,-710.0,-6363799.0,-710.0,0.0,노브메타파마,24200
84,(주)노브메타파마,229500,2021/12,,8962867.0,0.0,8962867.0,9169727.0,9169727.0,-7517.0,-7058.0,-7517.0,0.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-463.0,-462594.0,-7549.0,-7548698.0,-7549.0,-462594.0,-7548698.0,-4522.0,-3929.0,-3929.0,-4521511.0,-3928781.0,-4521511.0,-3928781.0,74.0,0.0,0.0,74484.0,0.0,74484.0,0.0,0.0,-722.0,-722.0,0.0,-722.0,0.0,-722.0,-6474704.0,-722.0,0.0,노브메타파마,21900
85,(주)노브메타파마,229500,2021/12,,206860.0,0.0,206860.0,9169727.0,9169727.0,-7517.0,-7058.0,-7517.0,0.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-463.0,-462594.0,-7549.0,-7548698.0,-7549.0,-462594.0,-7548698.0,-4522.0,-3929.0,-3929.0,-4521511.0,-3928781.0,-4521511.0,-3928781.0,74.0,0.0,0.0,74484.0,0.0,74484.0,0.0,0.0,-722.0,-722.0,0.0,-722.0,0.0,-722.0,-6474704.0,-722.0,0.0,노브메타파마,21900
86,(주)노브메타파마,229500,2021/12,,9169727.0,0.0,9169727.0,9169727.0,9169727.0,-7517.0,-7058.0,-7517.0,0.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-6475.0,-463.0,-462594.0,-7549.0,-7548698.0,-7549.0,-462594.0,-7548698.0,-4522.0,-3929.0,-3929.0,-4521511.0,-3928781.0,-4521511.0,-3928781.0,74.0,0.0,0.0,74484.0,0.0,74484.0,0.0,0.0,-722.0,-722.0,0.0,-722.0,0.0,-722.0,-6474704.0,-722.0,0.0,노브메타파마,21900
87,(주)노브메타파마,229500,2022/12,,9932005.0,0.0,9932005.0,9932005.0,9932005.0,,,,,-6142.0,-6111.0,-6142.0,-6142.0,-6142.0,-6142.0,-66.0,-6142.0,-6142.0,-6111.0,,,-4238.0,-4237853.0,-4238.0,,-4237853.0,,-4031.0,-4031.0,,-4030786.0,,-4030786.0,,31.0,31.0,,31480.0,,31480.0,,-1.0,-1.0,,-641.0,,-641.0,-6142414.0,-641.0,0.0,노브메타파마,11850
88,(주)노브메타파마,229500,2022/12,,206860.0,0.0,206860.0,9932005.0,9932005.0,,,,,-6142.0,-6111.0,-6142.0,-6142.0,-6142.0,-6142.0,-66.0,-6142.0,-6142.0,-6111.0,,,-4238.0,-4237853.0,-4238.0,,-4237853.0,,-4031.0,-4031.0,,-4030786.0,,-4030786.0,,31.0,31.0,,31480.0,,31480.0,,-1.0,-1.0,,-641.0,,-641.0,-6142414.0,-641.0,0.0,노브메타파마,11850
89,(주)노브메타파마,229500,2022/12,,9725145.0,0.0,9725145.0,9932005.0,9932005.0,,,,,-6142.0,-6111.0,-6142.0,-6142.0,-6142.0,-6142.0,-66.0,-6142.0,-6142.0,-6111.0,,,-4238.0,-4237853.0,-4238.0,,-4237853.0,,-4031.0,-4031.0,,-4030786.0,,-4030786.0,,31.0,31.0,,31480.0,,31480.0,,-1.0,-1.0,,-641.0,,-641.0,-6142414.0,-641.0,0.0,노브메타파마,11850
90,(주)다원넥스뷰,323350,2019/12,,562500.0,30000.0,532500.0,1262500.0,1262500.0,,,,,,,,,40.0,40.0,40.0,40.0,40.0,40.0,,,,,5089.0,,5088827.0,,,-1962.0,,,,-1961908.0,,,2702.0,,,,2702084.0,,,57.0,,,,57.0,40047.0,57.0,0.0,다원넥스뷰,16000
91,(주)다원넥스뷰,323350,2019/12,,730000.0,0.0,730000.0,1262500.0,1262500.0,,,,,,,,,40.0,40.0,40.0,40.0,40.0,40.0,,,,,5089.0,,5088827.0,,,-1962.0,,,,-1961908.0,,,2702.0,,,,2702084.0,,,57.0,,,,57.0,40047.0,57.0,0.0,다원넥스뷰,16000
92,(주)다원넥스뷰,323350,2019/12,,1292500.0,30000.0,1262500.0,1262500.0,1262500.0,,,,,,,,,40.0,40.0,40.0,40.0,40.0,40.0,,,,,5089.0,,5088827.0,,,-1962.0,,,,-1961908.0,,,2702.0,,,,2702084.0,,,57.0,,,,57.0,40047.0,57.0,0.0,다원넥스뷰,16000
93,(주)다원넥스뷰,323350,2020/12,,1292500.0,30000.0,1262500.0,1262500.0,1262500.0,,,,,,,,,-2785.0,-2785.0,-2785.0,-2785.0,-2785.0,-2785.0,,,,,2305.0,,2304945.0,,,3106.0,,,,3105867.0,,,4026.0,,,,4026396.0,,,-3815.0,,,,-3815.0,-2784710.0,-3815.0,0.0,다원넥스뷰,19250
94,(주)다원넥스뷰,323350,2020/12,,562500.0,30000.0,532500.0,1262500.0,1262500.0,,,,,,,,,-2785.0,-2785.0,-2785.0,-2785.0,-2785.0,-2785.0,,,,,2305.0,,2304945.0,,,3106.0,,,,3105867.0,,,4026.0,,,,4026396.0,,,-3815.0,,,,-3815.0,-2784710.0,-3815.0,0.0,다원넥스뷰,19250
95,(주)다원넥스뷰,323350,2020/12,,730000.0,0.0,730000.0,1262500.0,1262500.0,,,,,,,,,-2785.0,-2785.0,-2785.0,-2785.0,-2785.0,-2785.0,,,,,2305.0,,2304945.0,,,3106.0,,,,3105867.0,,,4026.0,,,,4026396.0,,,-3815.0,,,,-3815.0,-2784710.0,-3815.0,0.0,다원넥스뷰,19250
96,(주)다원넥스뷰,323350,2021/12,,917500.0,0.0,917500.0,1262500.0,1262500.0,,,,,,,,,506.0,506.0,506.0,506.0,506.0,506.0,,,,,2816.0,,2815863.0,,,851.0,,,,850594.0,,,12557.0,,,,12556683.0,,,634.0,,,,634.0,506357.0,634.0,0.0,다원넥스뷰,79900
97,(주)다원넥스뷰,323350,2021/12,,1480000.0,217500.0,1262500.0,1262500.0,1262500.0,,,,,,,,,506.0,506.0,506.0,506.0,506.0,506.0,,,,,2816.0,,2815863.0,,,851.0,,,,850594.0,,,12557.0,,,,12556683.0,,,634.0,,,,634.0,506357.0,634.0,0.0,다원넥스뷰,79900
98,(주)다원넥스뷰,323350,2021/12,,562500.0,217500.0,345000.0,1262500.0,1262500.0,,,,,,,,,506.0,506.0,506.0,506.0,506.0,506.0,,,,,2816.0,,2815863.0,,,851.0,,,,850594.0,,,12557.0,,,,12556683.0,,,634.0,,,,634.0,506357.0,634.0,0.0,다원넥스뷰,79900
99,(주)다원넥스뷰,323350,2022/12,,917500.0,0.0,917500.0,1262500.0,1262500.0,,,,,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,,,-2258.0,-2257611.0,-2258.0,,-2257611.0,,-277.0,-277.0,,-276653.0,,-276653.0,,10991.0,10991.0,,10991070.0,,10991070.0,,-918.0,-918.0,,-918.0,,-918.0,-842079.0,-918.0,0.0,다원넥스뷰,54000
100,(주)다원넥스뷰,323350,2022/12,,1480000.0,217500.0,1262500.0,1262500.0,1262500.0,,,,,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,,,-2258.0,-2257611.0,-2258.0,,-2257611.0,,-277.0,-277.0,,-276653.0,,-276653.0,,10991.0,10991.0,,10991070.0,,10991070.0,,-918.0,-918.0,,-918.0,,-918.0,-842079.0,-918.0,0.0,다원넥스뷰,54000
101,(주)다원넥스뷰,323350,2022/12,,562500.0,217500.0,345000.0,1262500.0,1262500.0,,,,,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,-842.0,,,-2258.0,-2257611.0,-2258.0,,-2257611.0,,-277.0,-277.0,,-276653.0,,-276653.0,,10991.0,10991.0,,10991070.0,,10991070.0,,-918.0,-918.0,,-918.0,,-918.0,-842079.0,-918.0,0.0,다원넥스뷰,54000
102,(주)더콘텐츠온,302920,2018/12,,3576172.0,0.0,3576172.0,3576172.0,3576172.0,,,,,,,,,240.0,240.0,240.0,240.0,240.0,240.0,,,,,8166.0,,8166150.0,,,151.0,,,,151440.0,,,14470.0,,,,14470489.0,,,68.0,,,,68.0,239677.0,68.0,0.0,더콘텐츠온,8760
103,(주)더콘텐츠온,302920,2018/12,,2599980.0,0.0,2599980.0,3576172.0,3576172.0,,,,,,,,,240.0,240.0,240.0,240.0,240.0,240.0,,,,,8166.0,,8166150.0,,,151.0,,,,151440.0,,,14470.0,,,,14470489.0,,,68.0,,,,68.0,239677.0,68.0,0.0,더콘텐츠온,8760
104,(주)더콘텐츠온,302920,2018/12,,976192.0,0.0,976192.0,3576172.0,3576172.0,,,,,,,,,240.0,240.0,240.0,240.0,240.0,240.0,,,,,8166.0,,8166150.0,,,151.0,,,,151440.0,,,14470.0,,,,14470489.0,,,68.0,,,,68.0,239677.0,68.0,0.0,더콘텐츠온,8760
105,(주)더콘텐츠온,302920,2019/12,,0.0,0.0,0.0,4552359.0,4552359.0,,,,,,,,,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,,,,,13383.0,,13383342.0,,,-576.0,,,,-575515.0,,,30663.0,,,,30662946.0,,,252.0,,,,252.0,1146101.0,252.0,0.0,더콘텐츠온,19500
106,(주)더콘텐츠온,302920,2019/12,,4552359.0,0.0,4552359.0,4552359.0,4552359.0,,,,,,,,,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,,,,,13383.0,,13383342.0,,,-576.0,,,,-575515.0,,,30663.0,,,,30662946.0,,,252.0,,,,252.0,1146101.0,252.0,0.0,더콘텐츠온,19500
107,(주)더콘텐츠온,302920,2019/12,,4552359.0,0.0,4552359.0,4552359.0,4552359.0,,,,,,,,,1146.0,1146.0,1146.0,1146.0,1146.0,1146.0,,,,,13383.0,,13383342.0,,,-576.0,,,,-575515.0,,,30663.0,,,,30662946.0,,,252.0,,,,252.0,1146101.0,252.0,0.0,더콘텐츠온,19500
108,(주)더콘텐츠온,302920,2020/12,,222222.0,0.0,222222.0,4774581.0,4774581.0,,,,,,,,,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,,,,,13391.0,,13391006.0,,,4606.0,,,,4606026.0,,,22297.0,,,,22297117.0,,,-435.0,,,,-435.0,-1979919.0,-435.0,0.0,더콘텐츠온,12500
109,(주)더콘텐츠온,302920,2020/12,,4552359.0,0.0,4552359.0,4774581.0,4774581.0,,,,,,,,,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,,,,,13391.0,,13391006.0,,,4606.0,,,,4606026.0,,,22297.0,,,,22297117.0,,,-435.0,,,,-435.0,-1979919.0,-435.0,0.0,더콘텐츠온,12500
110,(주)더콘텐츠온,302920,2020/12,,4774581.0,0.0,4774581.0,4774581.0,4774581.0,,,,,,,,,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,-1980.0,,,,,13391.0,,13391006.0,,,4606.0,,,,4606026.0,,,22297.0,,,,22297117.0,,,-435.0,,,,-435.0,-1979919.0,-435.0,0.0,더콘텐츠온,12500
111,(주)더콘텐츠온,302920,2021/12,,222222.0,0.0,222222.0,4774581.0,4774581.0,,,,,,,,,576.0,576.0,576.0,576.0,576.0,576.0,,,,,13916.0,,13916068.0,,,881.0,,,,880822.0,,,26573.0,,,,26572717.0,,,126.0,,,,126.0,576463.0,126.0,0.0,더콘텐츠온,8500
112,(주)더콘텐츠온,302920,2021/12,,4774581.0,0.0,4774581.0,4774581.0,4774581.0,,,,,,,,,576.0,576.0,576.0,576.0,576.0,576.0,,,,,13916.0,,13916068.0,,,881.0,,,,880822.0,,,26573.0,,,,26572717.0,,,126.0,,,,126.0,576463.0,126.0,0.0,더콘텐츠온,8500
113,(주)더콘텐츠온,302920,2021/12,,4552359.0,0.0,4552359.0,4774581.0,4774581.0,,,,,,,,,576.0,576.0,576.0,576.0,576.0,576.0,,,,,13916.0,,13916068.0,,,881.0,,,,880822.0,,,26573.0,,,,26572717.0,,,126.0,,,,126.0,576463.0,126.0,0.0,더콘텐츠온,8500
114,(주)더콘텐츠온,302920,2022/12,,222222.0,0.0,222222.0,4774581.0,4774581.0,,,,,,,,,-3222.0,-3222.0,-3222.0,-3222.0,-3222.0,-3222.0,,,,,10616.0,,10616040.0,,,3417.0,,,,3416710.0,,,21474.0,,,,21473919.0,,,-710.0,,,,-710.0,-3221874.0,-710.0,0.0,더콘텐츠온,6000
