회사명,거래소코드,회계년도,종가(원)
노브메타파마,229500,2019/05,44150
노브메타파마,229500,2019/06,39500
노브메타파마,229500,2019/07,38300
노브메타파마,229500,2019/08,48000
노브메타파마,229500,2019/09,42600
노브메타파마,229500,2019/10,40250
노브메타파마,229500,2019/11,36550
노브메타파마,229500,2019/12,42000
노브메타파마,229500,2020/01,40350
노브메타파마,229500,2020/02,37700
노브메타파마,229500,2020/03,25000
노브메타파마,229500,2020/04,25400
노브메타파마,229500,2020/05,24550
노브메타파마,229500,2020/06,38300
노브메타파마,229500,2020/07,39550
노브메타파마,229500,2020/08,45850
노브메타파마,229500,2020/09,44000
노브메타파마,229500,2020/10,23600
노브메타파마,229500,2020/11,22900
노브메타파마,229500,2020/12,24200
노브메타파마,229500,2021/01,24900
노브메타파마,229500,2021/02,22650
노브메타파마,229500,2021/03,24600
노브메타파마,229500,2021/04,23950
노브메타파마,229500,2021/05,27100
노브메타파마,229500,2021/06,28250
노브메타파마,229500,2021/07,23000
노브메타파마,229500,2021/08,23300
노브메타파마,229500,2021/09,23700
노브메타파마,229500,2021/10,21900
노브메타파마,229500,2021/11,19400
노브메타파마,229500,2021/12,21900
노브메타파마,229500,2022/01,20000
노브메타파마,229500,2022/02,18600
노브메타파마,229500,2022/03,18000
노브메타파마,229500,2022/04,16650
노브메타파마,229500,2022/05,13950
노브메타파마,229500,2022/06,12150
노브메타파마,229500,2022/07,12000
노브메타파마,229500,2022/08,12900
노브메타파마,229500,2022/09,11500
노브메타파마,229500,2022/10,11100
노브메타파마,229500,2022/11,12500
노브메타파마,229500,2022/12,11850
노브메타파마,229500,2023/01,9800
노브메타파마,229500,2023/02,16680
노브메타파마,229500,2023/03,14910
노브메타파마,229500,2023/04,14470
노브메타파마,229500,2023/05,14430
노브메타파마,229500,2023/06,19370
노브메타파마,229500,2023/07,20500
노브메타파마,229500,2023/08,20500
노브메타파마,229500,2023/09,20500
노브메타파마,229500,2023/10,20500
닉스테크 주식회사,063840,2014/01,2000
닉스테크 주식회사,063840,2014/02,2000
닉스테크 주식회사,063840,2014/03,1840
닉스테크 주식회사,063840,2014/04,1810
닉스테크 주식회사,063840,2014/05,2400
닉스테크 주식회사,063840,2014/06,3510
닉스테크 주식회사,063840,2014/07,3540
닉스테크 주식회사,063840,2014/08,3600
닉스테크 주식회사,063840,2014/09,3545
닉스테크 주식회사,063840,2014/10,3500
닉스테크 주식회사,063840,2014/11,3375
닉스테크 주식회사,063840,2014/12,2750
닉스테크 주식회사,063840,2015/01,2500
닉스테크 주식회사,063840,2015/02,1875
닉스테크 주식회사,063840,2015/03,2550
닉스테크 주식회사,063840,2015/04,3000
닉스테크 주식회사,063840,2015/05,1945
닉스테크 주식회사,063840,2015/06,2300
닉스테크 주식회사,063840,2015/07,2450
닉스테크 주식회사,063840,2015/08,3000
닉스테크 주식회사,063840,2015/09,3200
닉스테크 주식회사,063840,2015/10,3390
닉스테크 주식회사,063840,2015/11,2715
닉스테크 주식회사,063840,2015/12,3220
닉스테크 주식회사,063840,2016/01,3480
닉스테크 주식회사,063840,2016/02,3450
닉스테크 주식회사,063840,2016/03,3995
닉스테크 주식회사,063840,2016/04,3995
다린,204690,2014/09,3200
다린,204690,2014/10,3700
다린,204690,2014/11,3700
다린,204690,2014/12,3700
다린,204690,2015/01,4000
다린,204690,2015/02,4000
다린,204690,2015/03,4000
다린,204690,2015/04,4000
다린,204690,2015/05,4010
다린,204690,2015/06,4010
다린,204690,2015/07,4200
다린,204690,2015/08,4200
다린,204690,2015/09,4200
다린,204690,2015/10,4200
다린,204690,2015/11,4200
다린,204690,2015/12,4200
다린,204690,2016/01,4200
다린,204690,2016/02,4200
다린,204690,2016/03,4250
다린,204690,2016/04,4250
다린,204690,2016/05,4250
다린,204690,2016/06,4250
다린,204690,2016/07,4885
다린,204690,2016/08,4885
다린,204690,2016/09,4890
다린,204690,2016/10,4890
다린,204690,2016/11,4890
다린,204690,2016/12,5000
다린,204690,2017/01,5000
다린,204690,2017/02,5000
다린,204690,2017/03,5000
다린,204690,2017/04,5000
다린,204690,2017/05,5000
다린,204690,2017/06,5000
다린,204690,2017/07,5000
다린,204690,2017/08,5000
다원넥스뷰,323350,2019/05,18050
다원넥스뷰,323350,2019/06,18050
다원넥스뷰,323350,2019/07,18050
다원넥스뷰,323350,2019/08,18050
다원넥스뷰,323350,2019/09,18050
다원넥스뷰,323350,2019/10,18050
다원넥스뷰,323350,2019/11,15300
다원넥스뷰,323350,2019/12,16000
다원넥스뷰,323350,2020/01,16000
다원넥스뷰,323350,2020/02,16100
다원넥스뷰,323350,2020/03,18500
다원넥스뷰,323350,2020/04,49900
다원넥스뷰,323350,2020/05,24950
다원넥스뷰,323350,2020/06,23250
다원넥스뷰,323350,2020/07,23250
다원넥스뷰,323350,2020/08,24900
다원넥스뷰,323350,2020/09,24400
다원넥스뷰,323350,2020/10,20700
다원넥스뷰,323350,2020/11,19500
다원넥스뷰,323350,2020/12,19250
다원넥스뷰,323350,2021/01,20900
다원넥스뷰,323350,2021/02,20050
다원넥스뷰,323350,2021/03,23450
다원넥스뷰,323350,2021/04,37000
다원넥스뷰,323350,2021/05,40950
다원넥스뷰,323350,2021/06,60000
다원넥스뷰,323350,2021/07,70000
다원넥스뷰,323350,2021/08,67000
다원넥스뷰,323350,2021/09,71900
다원넥스뷰,323350,2021/10,76000
다원넥스뷰,323350,2021/11,80000
다원넥스뷰,323350,2021/12,79900
다원넥스뷰,323350,2022/01,74000
다원넥스뷰,323350,2022/02,66000
다원넥스뷰,323350,2022/03,68000
다원넥스뷰,323350,2022/04,63000
다원넥스뷰,323350,2022/05,57600
다원넥스뷰,323350,2022/06,56000
다원넥스뷰,323350,2022/07,54000
다원넥스뷰,323350,2022/08,47600
다원넥스뷰,323350,2022/09,44000
다원넥스뷰,323350,2022/10,49650
다원넥스뷰,323350,2022/11,49000
다원넥스뷰,323350,2022/12,54000
다원넥스뷰,323350,2023/01,42000
다원넥스뷰,323350,2023/02,42050
다원넥스뷰,323350,2023/03,42000
다원넥스뷰,323350,2023/04,39100
다원넥스뷰,323350,2023/05,41000
다원넥스뷰,323350,2023/06,39000
다원넥스뷰,323350,2023/07,42000
다원넥스뷰,323350,2023/08,10000
다원넥스뷰,323350,2023/09,11000
다원넥스뷰,323350,2023/10,10000
다이노나,086080,2018/05,10500
다이노나,086080,2018/06,10200
다이노나,086080,2018/07,9390
다이노나,086080,2018/08,9000
다이노나,086080,2018/09,8500
다이노나,086080,2018/10,6490
다이노나,086080,2018/11,7230
다이노나,086080,2018/12,6860
다이노나,086080,2019/01,7490
다이노나,086080,2019/02,6700
다이노나,086080,2019/03,6700
다이노나,086080,2019/04,7900
다이노나,086080,2019/05,6660
다이노나,086080,2019/06,6050
다이노나,086080,2019/07,4995
다이노나,086080,2019/08,6450
다이노나,086080,2019/09,4425
다이노나,086080,2019/10,5210
다이노나,086080,2019/11,7090
다이노나,086080,2019/12,5200
다이노나,086080,2020/01,4740
다이노나,086080,2020/02,4000
다이노나,086080,2020/03,3150
다이노나,086080,2020/04,4445
다이노나,086080,2020/05,3800
다이노나,086080,2020/06,4175
다이노나,086080,2020/07,6270
다이노나,086080,2020/08,6100
다이노나,086080,2020/09,5600
다이노나,086080,2020/10,5330
다이노나,086080,2020/11,4990
다이노나,086080,2020/12,4745
다이노나,086080,2021/01,4455
다이노나,086080,2021/02,3770
다이노나,086080,2021/03,3700
다이노나,086080,2021/04,4105
다이노나,086080,2021/05,3965
다이노나,086080,2021/06,3875
다이노나,086080,2021/07,3820
다이노나,086080,2021/08,3850
다이노나,086080,2021/09,4035
다이노나,086080,2021/10,3785
다이노나,086080,2021/11,3785
다이오진,271850,2017/06,14200
다이오진,271850,2017/07,18200
다이오진,271850,2017/08,18200
다이오진,271850,2017/09,19350
다이오진,271850,2017/10,23100
다이오진,271850,2017/11,20050
다이오진,271850,2017/12,21150
다이오진,271850,2018/01,29450
다이오진,271850,2018/02,6650
다이오진,271850,2018/03,5870
다이오진,271850,2018/04,4790
다이오진,271850,2018/05,3990
다이오진,271850,2018/06,5400
다이오진,271850,2018/07,5140
다이오진,271850,2018/08,4790
다이오진,271850,2018/09,5100
다이오진,271850,2018/10,5980
다이오진,271850,2018/11,4250
다이오진,271850,2018/12,4170
다이오진,271850,2019/01,6150
다이오진,271850,2019/02,4125
다이오진,271850,2019/03,3400
다이오진,271850,2019/04,3100
다이오진,271850,2019/05,2700
다이오진,271850,2019/06,1940
다이오진,271850,2019/07,1570
다이오진,271850,2019/08,1110
다이오진,271850,2019/09,1585
다이오진,271850,2019/10,1260
다이오진,271850,2019/11,1460
다이오진,271850,2019/12,1600
다이오진,271850,2020/01,1555
다이오진,271850,2020/02,4150
다이오진,271850,2020/03,1970
다이오진,271850,2020/04,1400
다이오진,271850,2020/05,3865
다이오진,271850,2020/06,3830
다이오진,271850,2020/07,3095
다이오진,271850,2020/08,2330
다이오진,271850,2020/09,2065
다이오진,271850,2020/10,1995
다이오진,271850,2020/11,2090
다이오진,271850,2020/12,2400
다이오진,271850,2021/01,2490
다이오진,271850,2021/02,2185
다이오진,271850,2021/03,2475
다이오진,271850,2021/04,2535
다이오진,271850,2021/05,2805
다이오진,271850,2021/06,2530
다이오진,271850,2021/07,3185
다이오진,271850,2021/08,3130
다이오진,271850,2021/09,3710
다이오진,271850,2021/10,3595
다이오진,271850,2021/11,3100
다이오진,271850,2021/12,3045
다이오진,271850,2022/01,2595
다이오진,271850,2022/02,2690
다이오진,271850,2022/03,2200
다이오진,271850,2022/04,1690
다이오진,271850,2022/05,1690
다이오진,271850,2022/06,1690
다이오진,271850,2022/07,1690
다이오진,271850,2022/08,1690
다이오진,271850,2022/09,1690
다이오진,271850,2022/10,1690
다이오진,271850,2022/11,1690
다이오진,271850,2022/12,1690
다이오진,271850,2023/01,1690
다이오진,271850,2023/02,1690
다이오진,271850,2023/03,1690
다이오진,271850,2023/04,200
대원모방,311840,2018/12,19700
대원모방,311840,2019/01,21000
대원모방,311840,2019/02,21700
대원모방,311840,2019/03,22650
대원모방,311840,2019/04,23100
대원모방,311840,2019/05,23100
대원모방,311840,2019/06,23100
대원모방,311840,2019/07,23100
대원모방,311840,2019/08,23100
대원모방,311840,2019/09,23100
대원모방,311840,2019/10,23100
대원모방,311840,2019/11,23100
대원모방,311840,2019/12,23100
대원모방,311840,2020/01,23100
대원모방,311840,2020/02,23100
대주이엔티 주식회사,114920,2013/07,8800
대주이엔티 주식회사,114920,2013/08,8700
대주이엔티 주식회사,114920,2013/09,7850
대주이엔티 주식회사,114920,2013/10,7900
대주이엔티 주식회사,114920,2014/01,9570
대주이엔티 주식회사,114920,2014/02,8320
대주이엔티 주식회사,114920,2014/03,7930
대주이엔티 주식회사,114920,2014/04,7820
대주이엔티 주식회사,114920,2014/05,7450
대주이엔티 주식회사,114920,2014/06,8550
대주이엔티 주식회사,114920,2014/07,9830
대주이엔티 주식회사,114920,2014/08,8800
대주이엔티 주식회사,114920,2014/09,7800
대주이엔티 주식회사,114920,2014/10,7700
대주이엔티 주식회사,114920,2014/11,7700
대주이엔티 주식회사,114920,2014/12,7700
대주이엔티 주식회사,114920,2015/01,7500
대주이엔티 주식회사,114920,2015/02,6810
대주이엔티 주식회사,114920,2015/03,7830
대주이엔티 주식회사,114920,2015/04,8000
대주이엔티 주식회사,114920,2015/05,8120
대주이엔티 주식회사,114920,2015/06,8500
대주이엔티 주식회사,114920,2015/07,10000
대주이엔티 주식회사,114920,2015/08,9000
대주이엔티 주식회사,114920,2015/09,8280
대주이엔티 주식회사,114920,2015/10,7890
대주이엔티 주식회사,114920,2015/11,3510
대주이엔티 주식회사,114920,2015/12,2440
대주이엔티 주식회사,114920,2016/01,3100
대주이엔티 주식회사,114920,2016/02,3080
대주이엔티 주식회사,114920,2016/03,3300
대주이엔티 주식회사,114920,2016/04,6180
대주이엔티 주식회사,114920,2016/05,8800
대주이엔티 주식회사,114920,2016/06,13500
대주이엔티 주식회사,114920,2016/07,11000
대주이엔티 주식회사,114920,2016/08,8420
대주이엔티 주식회사,114920,2016/09,9000
대주이엔티 주식회사,114920,2016/10,10650
대주이엔티 주식회사,114920,2016/11,5600
대주이엔티 주식회사,114920,2016/12,3185
대주이엔티 주식회사,114920,2017/01,2815
대주이엔티 주식회사,114920,2017/02,3400
대주이엔티 주식회사,114920,2017/03,4965
대주이엔티 주식회사,114920,2017/04,3795
대주이엔티 주식회사,114920,2017/05,3115
대주이엔티 주식회사,114920,2017/06,4315
대주이엔티 주식회사,114920,2017/07,3850
대주이엔티 주식회사,114920,2017/08,3825
대주이엔티 주식회사,114920,2017/09,4595
대주이엔티 주식회사,114920,2017/10,3455
대주이엔티 주식회사,114920,2017/11,3210
대주이엔티 주식회사,114920,2017/12,3795
대주이엔티 주식회사,114920,2018/01,2780
대주이엔티 주식회사,114920,2018/02,4500
대주이엔티 주식회사,114920,2018/03,4195
대주이엔티 주식회사,114920,2018/04,7400
대주이엔티 주식회사,114920,2018/05,2345
대주이엔티 주식회사,114920,2018/06,3245
대주이엔티 주식회사,114920,2018/07,3295
대주이엔티 주식회사,114920,2018/08,2005
대주이엔티 주식회사,114920,2018/09,1815
대주이엔티 주식회사,114920,2018/10,1600
대주이엔티 주식회사,114920,2018/11,1515
대주이엔티 주식회사,114920,2018/12,1530
대주이엔티 주식회사,114920,2019/01,1455
대주이엔티 주식회사,114920,2019/02,1520
대주이엔티 주식회사,114920,2019/03,2195
대주이엔티 주식회사,114920,2019/04,2595
대주이엔티 주식회사,114920,2019/05,2240
대주이엔티 주식회사,114920,2019/06,2275
대주이엔티 주식회사,114920,2019/07,1645
대주이엔티 주식회사,114920,2019/08,1790
대주이엔티 주식회사,114920,2019/09,1805
대주이엔티 주식회사,114920,2019/10,1860
대주이엔티 주식회사,114920,2019/11,1710
대주이엔티 주식회사,114920,2019/12,2030
대주이엔티 주식회사,114920,2020/01,2435
대주이엔티 주식회사,114920,2020/02,2010
대주이엔티 주식회사,114920,2020/03,1255
대주이엔티 주식회사,114920,2020/04,1690
대주이엔티 주식회사,114920,2020/05,1260
대주이엔티 주식회사,114920,2020/06,1375
대주이엔티 주식회사,114920,2020/07,2000
대주이엔티 주식회사,114920,2020/08,2045
대주이엔티 주식회사,114920,2020/09,1020
대주이엔티 주식회사,114920,2020/10,1085
대주이엔티 주식회사,114920,2020/11,1135
대주이엔티 주식회사,114920,2020/12,1300
대주이엔티 주식회사,114920,2021/01,1375
대주이엔티 주식회사,114920,2021/02,1315
대주이엔티 주식회사,114920,2021/03,1245
대주이엔티 주식회사,114920,2021/04,1290
대주이엔티 주식회사,114920,2021/05,1170
대주이엔티 주식회사,114920,2021/06,1135
대주이엔티 주식회사,114920,2021/07,1230
대주이엔티 주식회사,114920,2021/08,1265
대주이엔티 주식회사,114920,2021/09,1295
대주이엔티 주식회사,114920,2021/10,1250
대주이엔티 주식회사,114920,2021/11,1055
대주이엔티 주식회사,114920,2021/12,1320
대주이엔티 주식회사,114920,2022/01,1540
대주이엔티 주식회사,114920,2022/02,1100
대주이엔티 주식회사,114920,2022/03,2400
대주이엔티 주식회사,114920,2022/04,1995
대주이엔티 주식회사,114920,2022/05,2435
대주이엔티 주식회사,114920,2022/06,2185
대주이엔티 주식회사,114920,2022/07,2205
대주이엔티 주식회사,114920,2022/08,1895
대주이엔티 주식회사,114920,2022/09,1885
대주이엔티 주식회사,114920,2022/10,1885
대주이엔티 주식회사,114920,2022/11,1995
대주이엔티 주식회사,114920,2022/12,1995
대주이엔티 주식회사,114920,2023/01,1989
대주이엔티 주식회사,114920,2023/02,1898
대주이엔티 주식회사,114920,2023/03,2330
대주이엔티 주식회사,114920,2023/04,1700
대주이엔티 주식회사,114920,2023/05,1848
대주이엔티 주식회사,114920,2023/06,1767
대주이엔티 주식회사,114920,2023/07,1599
