,회사명,거래소코드,회계년도,영업레버리지,재무레버리지
7505,에이치엘비글로벌(주),3580,2012/12,0.1639623818203359,0.7655325190162536
7506,에이치엘비글로벌(주),3580,2013/12,0.15554350300179093,0.3473267669360243
7507,에이치엘비글로벌(주),3580,2014/12,-16.37569756782691,0.13919193893913537
7508,에이치엘비글로벌(주),3580,2015/12,3.627125669016141,0.11708286390566691
7509,에이치엘비글로벌(주),3580,2016/12,3.094538807981981,-0.9900292933941427
7510,에이치엘비글로벌(주),3580,2017/12,-7.054010646010526,0.5611468400215534
7511,에이치엘비글로벌(주),3580,2018/12,-0.5879948069441657,0.31469663401488585
7512,에이치엘비글로벌(주),3580,2019/12,-3.469497307702014,0.17494110272460253
7513,에이치엘비글로벌(주),3580,2020/12,-0.32956133132004467,0.4685889597712675
7514,에이치엘비글로벌(주),3580,2021/12,-0.6648223097632195,0.9676145537284068
7515,에이치엘비글로벌(주),3580,2022/12,-0.5737010577098356,0.9578103205544656
7516,에이치엘비바이오스텝(주),278650,2019/12,6.838274163140437,1.2526053459499786
7517,에이치엘비바이오스텝(주),278650,2020/12,6.618864044825632,0.9335191353911425
7518,에이치엘비바이오스텝(주),278650,2021/12,6.556456222797458,0.7658233014418341
7519,에이치엘비바이오스텝(주),278650,2022/12,8.325346111391742,-2.7356978863354575
7520,에이치엘비생명과학(주),67630,2012/12,-0.17545020386184249,0.5623142035425488
7521,에이치엘비생명과학(주),67630,2013/12,-0.06521730980822904,0.9193239463478841
7522,에이치엘비생명과학(주),67630,2014/12,3.6028461630673965,1.103964466213621
7523,에이치엘비생명과학(주),67630,2015/12,0.46304363476663346,0.5756476384303804
7524,에이치엘비생명과학(주),67630,2016/12,-2.3618739602525802,1.1531565502377974
7525,에이치엘비생명과학(주),67630,2017/12,5.473899192068501,0.12625375336179823
